,BARCODE,COMBI_ID,Tissue,CELL_LINE_NAME,SIDM,COSMIC_ID,ANCHOR_ID,ANCHOR_NAME,ANCHOR_TARGET,ANCHOR_PATHWAY,ANCHOR_DRUG_TYPE,ANCHOR_Clin_Rel,ANCHOR_CONC,LIBRARY_ID,LIBRARY_NAME,LIBRARY_TARGET,LIBRARY_PATHWAY,LIBRARY_DRUG_TYPE,LIBRARY_Clin_Rel,LIBRARY_CONC,ANCHOR_VIABILITY,LIBRARY_RMSE,LIBRARY_EMAX,LIBRARY_XMID,LIBRARY_XMID_uM,LIBRARY_AUC,LIBRARY_fAUC,SYNERGY_RMSE,SYNERGY_EXP_EMAX,SYNERGY_OBS_EMAX,SYNERGY_DELTA_EMAX,SYNERGY_XMID,SYNERGY_XMID_uM,SYNERGY_DELTA_XMID,SYNERGY_DELTA_XMID_uM,SYNERGY_EXP_AUC,SYNERGY_OBS_AUC,SYNERGY_EXP_fAUC,SYNERGY_OBS_fAUC,SYNERGY_DELTA_AUC,SYNERGY_DELTA_fAUC,Synergy,DAY1_NORM_MEAN,DAY1_NORM_SD,GROWTH_RATE,DOUBLING_TIME
2326,35345,1594:1053,Pancreas,Hs-766T,SIDM00664,1298141,1594,OSI-027,"MTORC1, MTORC2",PI3K/MTOR signaling,Targeted,Early clinical trials,4.0,1053,MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,Targeted,Early clinical trials,10.0,0.347173205479034,0.103606707881216,0.800272647985891,12.9898609129693,158.8795,0.900595315227417,0.938158723158831,0.0720688075810607,0.277833220458457,0.241704655162402,0.0361285652960541,11.3838676426238,52.1934,1.60599327034553,106.6861,0.312662562426904,0.253969308108026,0.32570357116717,0.312370401938152,0.058693254318878,0.0133331692290178,True,0.446845140179036,0.0669855827485741,0.7640415898497,63.7539938041663
2327,35347,1372:1079,Pancreas,Hs-766T,SIDM00664,1298141,1372,Trametinib,"MEK1, MEK2",ERK MAPK signaling,Targeted,FDA approved,0.25,1079,Dasatinib,"ABL, SRC, Ephrins, PDGFR, KIT","Other, kinases",Targeted,FDA approved,2.0,0.555385108213982,0.107799890912163,0.635893885246075,10.6028048595766,6.0747,0.81846886587949,0.874895136955148,0.0511661630648643,0.353165994270001,0.155076428841373,0.198089565428629,6.27402137602197,0.3023,4.32878348355467,5.7724,0.454565419646256,0.330516082111384,0.485903730313722,0.363945901738166,0.124049337534872,0.121957828575556,True,0.446845140179036,0.0669855827485741,0.7640415898497,63.7539938041663
2328,38369,1011:1083,Pancreas,Hs-766T,SIDM00664,1298141,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,4.0,1083,Crizotinib,"MET, ALK, ROS1",RTK signaling,Targeted,FDA approved,8.0,0.805323212890258,0.0740212263856292,0.75032941684553,12.1630585915012,71.6581,0.914959431011178,0.920366011457894,0.0692465626803399,0.604257696700116,0.361793094097864,0.242464602602251,8.41447546109978,5.3313,3.74858313040147,66.3268,0.736838068646164,0.638199854354511,0.741192113382263,0.628680654196173,0.0986382142916535,0.11251145918609,True,0.412578623947329,0.074038859160901,0.819166773089714,58.9218745761449
2329,38369,1079:1083,Pancreas,Hs-766T,SIDM00664,1298141,1079,Dasatinib,"ABL, SRC, Ephrins, PDGFR, KIT","Other, kinases",Targeted,FDA approved,0.5,1083,Crizotinib,"MET, ALK, ROS1",RTK signaling,Targeted,FDA approved,8.0,0.767254050245365,0.0740212263856292,0.75032941684553,12.1630585915012,71.6581,0.914959431011178,0.920366011457894,0.0381967091167612,0.575693284092976,0.39352140591819,0.182171878174786,9.14831130751308,8.8662,3.01474728398816,62.7919,0.702006329253521,0.626715391481303,0.706154549999241,0.626364192622551,0.0752909377722185,0.0797903573766905,True,0.412578623947329,0.074038859160901,0.819166773089714,58.9218745761449
2330,38371,1053:1168,Pancreas,Hs-766T,SIDM00664,1298141,1053,MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,Targeted,Early clinical trials,1.25,1168,Erlotinib,EGFR,EGFR signaling,Targeted,FDA approved in pancreas,10.0,0.885788872018067,0.0868550432780332,0.748422600910605,12.1338738071251,87.7789,0.919075936384461,0.919664371336163,0.0878826188165374,0.662944411453433,0.43935950733022,0.223584904123213,8.95411315863012,9.6869,3.17976064849496,78.092,0.81410723698894,0.659814643608736,0.814628466121065,0.715114262753531,0.154292593380204,0.0995142033675342,True,0.412578623947329,0.074038859160901,0.819166773089714,58.9218745761449
2331,38373,1594:1510,Pancreas,Hs-766T,SIDM00664,1298141,1594,OSI-027,"MTORC1, MTORC2",PI3K/MTOR signaling,Targeted,Early clinical trials,4.0,1510,Linsitinib,IGF1R,IGF1R signaling,Targeted,Advanced clinical trials,10.0,0.392790981876081,0.0953227473630787,0.831869766440964,13.5962100934996,241.8784,0.919840083430419,0.948872023926205,0.0491223724940203,0.326750942353372,0.355896875344341,-0.0291459329909685,15.5154036621489,914.8122,-1.91919356864935,-672.9338,0.36130488953961,0.348145651059218,0.372708373952718,0.38201442878566,0.0131592384803924,-0.0093060548329418,True,0.412578623947329,0.074038859160901,0.819166773089714,58.9218745761449
2332,38086,1080:1011,Pancreas,KP-1N,SIDM00583,1298216,1080,Paclitaxel,Microtubule stabiliser,Mitosis,Chemotherapeutic,FDA approved in pancreas,0.025,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.540461414159996,0.080000794768034,0.647013641751468,10.4276535655561,26.9009,0.900552069476767,0.899254876533613,0.0341396837211861,0.349685907801808,0.149003196873099,0.200682710928708,6.72421206426844,2.065,3.70344150128767,24.8359,0.486713644994125,0.369209958916032,0.486012562261629,0.381102616122203,0.117503686078093,0.104909946139426,True,0.26545189627022,0.0396774713456944,1.25397777780286,39.1824544315439
2333,38088,1558:1053,Pancreas,KP-1N,SIDM00583,1298216,1558,Lapatinib,"EGFR, ERBB2",EGFR signaling,Targeted,FDA approved,2.5,1053,MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,Targeted,Early clinical trials,10.0,0.952001175869087,0.0591504181232595,0.785513120215468,12.0584332108352,83.3067,0.92678370949784,0.944040480476596,0.0596015343948129,0.747809414105722,0.751044916347698,-0.0032355022419767,12.1062376372806,86.1134,-0.0478044264453903,-2.80669999999999,0.882299181218258,0.88929453643316,0.898727647481738,0.899678446633586,-0.0069953552149012,-0.0009507991518484,True,0.26545189627022,0.0396774713456944,1.25397777780286,39.1824544315439
2334,38088,1594:1053,Pancreas,KP-1N,SIDM00583,1298216,1594,OSI-027,"MTORC1, MTORC2",PI3K/MTOR signaling,Targeted,Early clinical trials,4.0,1053,MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,Targeted,Early clinical trials,10.0,0.836384108250334,0.0591504181232595,0.785513120215468,12.0584332108352,83.3067,0.92678370949784,0.944040480476596,0.0457089224328338,0.656990690570352,0.400708774071838,0.256281916498513,8.80288257612989,8.7229,3.25555063470529,74.5838,0.775147166409287,0.687907257231691,0.789580455415634,0.694426226668394,0.0872399091775964,0.0951542287472406,True,0.26545189627022,0.0396774713456944,1.25397777780286,39.1824544315439
2335,38090,1510:1079,Pancreas,KP-1N,SIDM00583,1298216,1510,Linsitinib,IGF1R,IGF1R signaling,Targeted,Advanced clinical trials,2.5,1079,Dasatinib,"ABL, SRC, Ephrins, PDGFR, KIT","Other, kinases",Targeted,FDA approved,2.0,0.908704358032345,0.0970409340440818,0.674925135452797,10.7212438182458,6.5944,0.850865376491199,0.908991283519674,0.11452163551461,0.613307411931527,0.376433832563183,0.236873579368345,8.18382260913777,1.1359,2.53742120910807,5.4585,0.773185075716385,0.634168985093862,0.826004340747742,0.72432209786686,0.139016090622523,0.101682242880882,True,0.26545189627022,0.0396774713456944,1.25397777780286,39.1824544315439
2336,38194,1594:1168,Pancreas,KP-1N,SIDM00583,1298216,1594,OSI-027,"MTORC1, MTORC2",PI3K/MTOR signaling,Targeted,Early clinical trials,4.0,1168,Erlotinib,EGFR,EGFR signaling,Targeted,FDA approved in pancreas,10.0,0.84997707415274,0.057920711088845,0.87576768083518,13.6013496511795,242.7416,0.954810963771361,0.96922421138184,0.0746771721979308,0.744382450993817,0.470326127591545,0.274056323402272,9.50461663753193,14.1875,4.09673301364756,228.5541,0.811567429355339,0.685196855950555,0.823818359388333,0.733770258815212,0.126370573404783,0.0900481005731206,True,0.33080575099409,0.0537833085710134,1.03124901802824,47.2296886177584
2337,38195,1053:1372,Pancreas,KP-1N,SIDM00583,1298216,1053,MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,Targeted,Early clinical trials,1.25,1372,Trametinib,"MEK1, MEK2",ERK MAPK signaling,Targeted,FDA approved,1.0,0.697382531672596,0.100332609065971,0.780030661901677,11.9824640734876,7.9033,0.879411830975907,0.942420404125375,0.046531155179253,0.543979757779242,0.118410056109277,0.425569701669965,5.26062248879302,0.0749,6.72184158469462,7.8284,0.613286449068811,0.385819047163074,0.657227527328865,0.41716938326371,0.227467401905737,0.240058144065155,True,0.33080575099409,0.0537833085710134,1.03124901802824,47.2296886177584
2338,38195,1561:1372,Pancreas,KP-1N,SIDM00583,1298216,1561,Taselisib,PI3K (beta sparing),PI3K/MTOR signaling,Targeted,Advanced clinical trials,0.5,1372,Trametinib,"MEK1, MEK2",ERK MAPK signaling,Targeted,FDA approved,1.0,0.890308887840402,0.100332609065971,0.780030661901677,11.9824640734876,7.9033,0.879411830975907,0.942420404125375,0.12568774915112,0.694468231079094,0.55232812571413,0.142140105364964,10.1572088733449,2.2303,1.82525520014275,5.673,0.782948169189851,0.692553991642397,0.839045261874965,0.791994448989935,0.0903941775474545,0.0470508128850295,True,0.33080575099409,0.0537833085710134,1.03124901802824,47.2296886177584
2339,38195,1079:1372,Pancreas,KP-1N,SIDM00583,1298216,1079,Dasatinib,"ABL, SRC, Ephrins, PDGFR, KIT","Other, kinases",Targeted,FDA approved,0.05,1372,Trametinib,"MEK1, MEK2",ERK MAPK signaling,Targeted,FDA approved,1.0,0.943268673398973,0.100332609065971,0.780030661901677,11.9824640734876,7.9033,0.879411830975907,0.942420404125375,0.127461513377042,0.735778487662517,0.444343635833283,0.291434851829234,8.72702721446267,0.8276,3.25543685902497,7.0757,0.829521631176005,0.689572476724049,0.888955644383466,0.779525230666105,0.139949154451956,0.109430413717361,True,0.33080575099409,0.0537833085710134,1.03124901802824,47.2296886177584
2340,38587,1594:1510,Pancreas,KP-1N,SIDM00583,1298216,1594,OSI-027,"MTORC1, MTORC2",PI3K/MTOR signaling,Targeted,Early clinical trials,4.0,1510,Linsitinib,IGF1R,IGF1R signaling,Targeted,Advanced clinical trials,10.0,0.860005754563494,0.0439620332803062,0.814477013974044,12.4855451902037,112.0092,0.952022228143275,0.95241924082683,0.0796900697914649,0.70045491897737,0.363514609574169,0.336940309403201,8.26549326544355,6.0102,4.22005192476013,105.999,0.818744594675576,0.640976674388976,0.819086027868069,0.689452001168776,0.1777679202866,0.129634026699293,True,0.138002283349972,0.0257068406814575,1.82203715738827,27.0429835437031
2341,38587,1079:1510,Pancreas,KP-1N,SIDM00583,1298216,1079,Dasatinib,"ABL, SRC, Ephrins, PDGFR, KIT","Other, kinases",Targeted,FDA approved,0.05,1510,Linsitinib,IGF1R,IGF1R signaling,Targeted,Advanced clinical trials,10.0,0.848632669265257,0.0439620332803062,0.814477013974044,12.4855451902037,112.0092,0.952022228143275,0.95241924082683,0.0505941432807649,0.69119180242399,0.522245217423401,0.168946585000589,10.1074920890445,21.5471,2.37805310115917,90.4621,0.807917164669085,0.718415236747037,0.808254082602463,0.753345351459491,0.089501927922048,0.0549087311429721,True,0.138002283349972,0.0257068406814575,1.82203715738827,27.0429835437031
2342,38589,1510:1564,Pancreas,KP-1N,SIDM00583,1298216,1510,Linsitinib,IGF1R,IGF1R signaling,Targeted,Advanced clinical trials,2.5,1564,SCH772984,"ERK1, ERK2",ERK MAPK signaling,Targeted,Experimental only,10.0,0.927246906093903,0.0686825117788234,0.759889691025287,11.7144094634993,65.6325,0.938020777108387,0.936371206744677,0.0226558931822967,0.704605364975849,0.627977543546135,0.076627821429714,10.7462517425622,33.5486,0.968157720937148,32.0839,0.869776863425551,0.847685061315467,0.868247304409416,0.843594630280262,0.0220918021100838,0.0246526741291548,True,0.138002283349972,0.0257068406814575,1.82203715738827,27.0429835437031
2343,38589,1053:1594,Pancreas,KP-1N,SIDM00583,1298216,1053,MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,Targeted,Early clinical trials,1.25,1594,OSI-027,"MTORC1, MTORC2",PI3K/MTOR signaling,Targeted,Early clinical trials,4.0,0.874235082387403,0.0437145431734754,0.875190105511825,13.5888667558405,96.2601,0.977964581593238,0.969071315099278,0.0490870045902356,0.765121893996771,0.447123035368186,0.317998858628585,9.10787997514025,4.3106,4.48098678070029,91.9495,0.854970946561127,0.749601566970993,0.847196140995087,0.73892651746855,0.105369379590134,0.108269623526537,True,0.138002283349972,0.0257068406814575,1.82203715738827,27.0429835437031
2344,38589,1510:1594,Pancreas,KP-1N,SIDM00583,1298216,1510,Linsitinib,IGF1R,IGF1R signaling,Targeted,Advanced clinical trials,10.0,1594,OSI-027,"MTORC1, MTORC2",PI3K/MTOR signaling,Targeted,Early clinical trials,4.0,0.852900176917948,0.0437145431734754,0.875190105511825,13.5888667558405,96.2601,0.977964581593238,0.969071315099278,0.0498712865148178,0.746449795827873,0.427493734849635,0.318956060978238,9.01153216101651,4.0321,4.57733459482402,92.228,0.83410616466036,0.726052195978958,0.826521096094283,0.716950355038597,0.108053968681402,0.109570741055686,True,0.138002283349972,0.0257068406814575,1.82203715738827,27.0429835437031
2345,38653,1080:1011,Pancreas,KP-3,SIDM00571,1298219,1080,Paclitaxel,Microtubule stabiliser,Mitosis,Chemotherapeutic,FDA approved in pancreas,0.0025,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.922967293714595,0.163762691727457,0.503188227104427,9.03051977386817,10.2138,0.892482154513247,0.839234627055885,0.174306161040272,0.464426276199619,0.460199814854157,0.0042264613454612,8.98668475438188,9.9081,0.0438350194862842,0.305700000000002,0.823731838839663,0.840121512648591,0.774586112525348,0.772627663734351,-0.0163896738089282,0.0019584487909974,True,0.347072432253864,0.0355409668214554,0.996551159527555,49.0054395459439
2346,38655,1080:1053,Pancreas,KP-3,SIDM00571,1298219,1080,Paclitaxel,Microtubule stabiliser,Mitosis,Chemotherapeutic,FDA approved in pancreas,0.025,1053,MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,Targeted,Early clinical trials,10.0,0.664053377754501,0.0522850550333559,0.862140844831316,13.3870515769482,209.2349,0.953338587756455,0.965086638282502,0.0676192878728897,0.572507540110354,0.391442191489597,0.181065348620757,9.86581338111589,18.2237,3.52123819583227,191.0112,0.63306770934338,0.574019424466367,0.640869041977231,0.581748536401743,0.0590482848770126,0.0591205055754882,True,0.347072432253864,0.0355409668214554,0.996551159527555,49.0054395459439
2347,38655,1558:1053,Pancreas,KP-3,SIDM00571,1298219,1558,Lapatinib,"EGFR, ERBB2",EGFR signaling,Targeted,FDA approved,2.5,1053,MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,Targeted,Early clinical trials,10.0,0.930163025927891,0.0522850550333559,0.862140844831316,13.3870515769482,209.2349,0.953338587756455,0.965086638282502,0.0235068759614077,0.801931537004326,0.785077406680243,0.0168541303240828,13.0406991580699,164.578,0.346352418878242,44.6569,0.886760305521367,0.904125444845857,0.897687907747428,0.893044369757218,-0.0173651393244899,0.0046435379902098,True,0.347072432253864,0.0355409668214554,0.996551159527555,49.0054395459439
2348,38655,1594:1053,Pancreas,KP-3,SIDM00571,1298219,1594,OSI-027,"MTORC1, MTORC2",PI3K/MTOR signaling,Targeted,Early clinical trials,4.0,1053,MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,Targeted,Early clinical trials,10.0,0.757880712680297,0.0522850550333559,0.862140844831316,13.3870515769482,209.2349,0.953338587756455,0.965086638282502,0.0715820468729251,0.653399917911551,0.520320335477531,0.13307958243402,10.8762681200461,36.7124,2.51078345690207,172.5225,0.72251692831449,0.640365592325173,0.731420549219774,0.690934744007157,0.0821513359893165,0.0404858052126167,True,0.347072432253864,0.0355409668214554,0.996551159527555,49.0054395459439
2349,38657,1564:1079,Pancreas,KP-3,SIDM00571,1298219,1564,SCH772984,"ERK1, ERK2",ERK MAPK signaling,Targeted,Experimental only,4.0,1079,Dasatinib,"ABL, SRC, Ephrins, PDGFR, KIT","Other, kinases",Targeted,FDA approved,2.0,0.837659754723115,0.137119160285933,0.697293145474078,10.9969254045374,7.983,0.816998062650931,0.915302139609334,0.145185858423175,0.584094405207926,0.399695384581426,0.184399020626499,8.78118459049838,1.7185,2.21574081403904,6.2645,0.684366396769439,0.585585301486461,0.766711765762697,0.692672545818856,0.0987810952829781,0.0740392199438414,True,0.347072432253864,0.0355409668214554,0.996551159527555,49.0054395459439
2350,38657,1372:1079,Pancreas,KP-3,SIDM00571,1298219,1372,Trametinib,"MEK1, MEK2",ERK MAPK signaling,Targeted,FDA approved,1.0,1079,Dasatinib,"ABL, SRC, Ephrins, PDGFR, KIT","Other, kinases",Targeted,FDA approved,2.0,0.717678049201566,0.137119160285933,0.697293145474078,10.9969254045374,7.983,0.816998062650931,0.915302139609334,0.0592143608835921,0.50043198436546,0.274285038327755,0.226146946037705,7.85060702641508,0.9016,3.14631837812235,7.0814,0.586341575804779,0.510624859467358,0.656892253984846,0.556681598759525,0.0757167163374211,0.100210655225322,True,0.347072432253864,0.0355409668214554,0.996551159527555,49.0054395459439
2351,38657,1011:1080,Pancreas,KP-3,SIDM00571,1298219,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,1.0,1080,Paclitaxel,Microtubule stabiliser,Mitosis,Chemotherapeutic,FDA approved in pancreas,0.1,0.8625633571621,0.0631300217591149,0.411415014816926,8.14297524056426,0.0552,0.788401958511631,0.792641820566212,0.110406004418461,0.354871516367383,0.170779729183755,0.184091787183628,5.65225452527819,0.0098,2.49072071528608,0.0454,0.680046640126968,0.557614436209145,0.683703789774671,0.540682841637785,0.122432203917823,0.143020948136886,True,0.347072432253864,0.0355409668214554,0.996551159527555,49.0054395459439
2352,38658,1057:1083,Pancreas,KP-3,SIDM00571,1298219,1057,Dactolisib,"PI3K (class 1), MTORC1, MTORC2",PI3K/MTOR signaling,Targeted,Advanced clinical trials,0.0125,1083,Crizotinib,"MET, ALK, ROS1",RTK signaling,Targeted,FDA approved,8.0,0.945502039470974,0.0475586394705695,0.784538090555337,12.0926674288702,68.2458,0.939134675174052,0.942933028138142,0.0255809939794557,0.741782364662734,0.700080384082479,0.0417019805802551,11.508519864644,45.5229,0.584147564226198,22.7229,0.887953750714977,0.860126423047798,0.891545101189154,0.878714838390272,0.027827327667179,0.0128302627988819,True,0.347072432253864,0.0355409668214554,0.996551159527555,49.0054395459439
2353,38658,1558:1083,Pancreas,KP-3,SIDM00571,1298219,1558,Lapatinib,"EGFR, ERBB2",EGFR signaling,Targeted,FDA approved,2.5,1083,Crizotinib,"MET, ALK, ROS1",RTK signaling,Targeted,FDA approved,8.0,0.922302999132876,0.0475586394705695,0.784538090555337,12.0926674288702,68.2458,0.939134675174052,0.942933028138142,0.0780957631359457,0.723581833853167,0.581331296208377,0.14225053764479,10.2767855638517,19.3839,1.81588186501846,48.8619,0.866166727502707,0.783856435261418,0.869669959833252,0.822403864027213,0.0823102922412891,0.0472660958060398,True,0.347072432253864,0.0355409668214554,0.996551159527555,49.0054395459439
2354,38658,1594:1083,Pancreas,KP-3,SIDM00571,1298219,1594,OSI-027,"MTORC1, MTORC2",PI3K/MTOR signaling,Targeted,Early clinical trials,4.0,1083,Crizotinib,"MET, ALK, ROS1",RTK signaling,Targeted,FDA approved,8.0,0.770605419551359,0.0475586394705695,0.784538090555337,12.0926674288702,68.2458,0.939134675174052,0.942933028138142,0.025012989697824,0.604569304426418,0.464109156947255,0.140460147479163,9.99294341172599,15.9219,2.09972401714421,52.3239,0.72370227037773,0.662363806766223,0.726629301757226,0.67895248064201,0.0613384636115074,0.0476768211152168,True,0.347072432253864,0.0355409668214554,0.996551159527555,49.0054395459439
2355,38661,1079:1372,Pancreas,KP-3,SIDM00571,1298219,1079,Dasatinib,"ABL, SRC, Ephrins, PDGFR, KIT","Other, kinases",Targeted,FDA approved,0.05,1372,Trametinib,"MEK1, MEK2",ERK MAPK signaling,Targeted,FDA approved,1.0,0.848955160995249,0.0803460180870064,0.797800147727956,12.2848131375346,9.746,0.931853905865344,0.946867263105091,0.0327507790080519,0.67729655285642,0.54664497479152,0.130651578064901,10.4175605253011,2.6713,1.8672526122335,7.0747,0.791102182677964,0.743492667737336,0.803847849790513,0.761234116539052,0.0476095149406284,0.0426137332514614,True,0.347072432253864,0.0355409668214554,0.996551159527555,49.0054395459439
2356,38410,1594:1561,Pancreas,KP-3,SIDM00571,1298219,1594,OSI-027,"MTORC1, MTORC2",PI3K/MTOR signaling,Targeted,Early clinical trials,4.0,1561,Taselisib,PI3K (beta sparing),PI3K/MTOR signaling,Targeted,Advanced clinical trials,10.0,0.724173520277815,0.0900730426809515,0.728620840941619,11.3635420389607,51.4632,0.866842609878725,0.925594694105228,0.0750782704435818,0.527647919332474,0.542682838510427,-0.015034919177953,11.6212442929336,61.5281,-0.257702253972859,-10.0649,0.627744464322685,0.637804837815255,0.67029116798065,0.675059881565772,-0.0100603734925704,-0.0047687135851215,True,0.634466269697662,0.0638489013406232,0.40856771207993,113.874985665625
2357,38410,1564:1561,Pancreas,KP-3,SIDM00571,1298219,1564,SCH772984,"ERK1, ERK2",ERK MAPK signaling,Targeted,Experimental only,4.0,1561,Taselisib,PI3K (beta sparing),PI3K/MTOR signaling,Targeted,Advanced clinical trials,10.0,0.89882037173454,0.0900730426809515,0.728620840941619,11.3635420389607,51.4632,0.866842609878725,0.925594694105228,0.162078788650026,0.65489925510868,0.446947028649691,0.207952226458989,8.97376689182395,9.8198,2.38977514713677,41.6434,0.779135796846535,0.623893863564493,0.831943367031179,0.751848689782773,0.155241933282042,0.0800946772484065,True,0.634466269697662,0.0638489013406232,0.40856771207993,113.874985665625
2358,35928,1080:1011,Pancreas,KP-4,SIDM00301,753572,1080,Paclitaxel,Microtubule stabiliser,Mitosis,Chemotherapeutic,FDA approved in pancreas,0.025,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.269400912991236,0.118598323175334,0.510163773213546,9.0691406829246,10.4909,0.872072553997039,0.886012330542042,0.0710096591331542,0.137438586278783,0.0172860964240318,0.120152489854751,4.4428767729495,0.4248,4.6262639099751,10.0661,0.234937142241401,0.0952431221661377,0.238692530769518,0.145422346517351,0.139694020075263,0.093270184252167,True,0.254284907115451,0.0410854841185055,1.29522204292935,37.9637512506747
2359,38068,1372:1053,Pancreas,KP-4,SIDM00301,753572,1372,Trametinib,"MEK1, MEK2",ERK MAPK signaling,Targeted,FDA approved,0.25,1053,MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,Targeted,Early clinical trials,10.0,0.757487934088403,0.0891367450932208,0.677732196906737,10.2640478659855,24.0169,0.870592299733819,0.934078367640932,0.0963731035727377,0.513373961700079,0.261902970828394,0.251470990871685,7.91552544703333,4.7156,2.34852241895217,19.3013,0.659463162558642,0.543876961465754,0.707553092980997,0.621370914662758,0.115586201092888,0.0861821783182389,True,0.409449867074642,0.0537613100257018,0.837855458363471,57.9784640117392
2360,38068,1558:1053,Pancreas,KP-4,SIDM00301,753572,1558,Lapatinib,"EGFR, ERBB2",EGFR signaling,Targeted,FDA approved,2.5,1053,MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,Targeted,Early clinical trials,10.0,0.983534869638782,0.0891367450932208,0.677732196906737,10.2640478659855,24.0169,0.870592299733819,0.934078367640932,0.0373472795622626,0.666573247934674,0.729417950550945,-0.0628447026162715,10.7930230176575,34.654,-0.528975151671961,-10.6371,0.856257884027229,0.91442959752343,0.91869864555013,0.933707437589622,-0.0581717134962008,-0.015008792039492,True,0.409449867074642,0.0537613100257018,0.837855458363471,57.9784640117392
2361,35932,1083:1079,Pancreas,KP-4,SIDM00301,753572,1083,Crizotinib,"MET, ALK, ROS1",RTK signaling,Targeted,FDA approved,1.0,1079,Dasatinib,"ABL, SRC, Ephrins, PDGFR, KIT","Other, kinases",Targeted,FDA approved,2.0,0.800986742096688,0.101658349840705,0.83677007783737,11.7791658134715,13.7291,0.908580026442986,0.969789917515025,0.192757189513026,0.670241738530947,0.12010925680143,0.550132481729517,6.04978614859006,0.2588,5.72937966488147,13.4703,0.72776055531469,0.455870331515852,0.776788866548575,0.544689956555108,0.271890223798838,0.232098909993467,True,0.254284907115451,0.0410854841185055,1.29522204292935,37.9637512506747
2362,35932,1561:1079,Pancreas,KP-4,SIDM00301,753572,1561,Taselisib,PI3K (beta sparing),PI3K/MTOR signaling,Targeted,Advanced clinical trials,2.0,1079,Dasatinib,"ABL, SRC, Ephrins, PDGFR, KIT","Other, kinases",Targeted,FDA approved,2.0,0.83570192246425,0.101658349840705,0.83677007783737,11.7791658134715,13.7291,0.908580026442986,0.969789917515025,0.119659802389144,0.69929036270925,0.4749256598331,0.22436470287615,9.46744883142093,2.7653,2.3117169820506,10.9638,0.759302074811023,0.676549618146898,0.810455298453753,0.755697385515134,0.082752456664125,0.0547579129386182,True,0.254284907115451,0.0410854841185055,1.29522204292935,37.9637512506747
2363,35932,1564:1079,Pancreas,KP-4,SIDM00301,753572,1564,SCH772984,"ERK1, ERK2",ERK MAPK signaling,Targeted,Experimental only,1.0,1079,Dasatinib,"ABL, SRC, Ephrins, PDGFR, KIT","Other, kinases",Targeted,FDA approved,2.0,0.719649710082925,0.101658349840705,0.83677007783737,11.7791658134715,13.7291,0.908580026442986,0.969789917515025,0.0822094537953479,0.60218134392173,0.394407115020687,0.207774228901043,9.32786393127062,2.5103,2.45130188220091,11.2188,0.653859352616831,0.596499802018952,0.697909032981031,0.646339327410611,0.0573595505978793,0.0515697055704206,True,0.254284907115451,0.0410854841185055,1.29522204292935,37.9637512506747
2364,35932,1372:1079,Pancreas,KP-4,SIDM00301,753572,1372,Trametinib,"MEK1, MEK2",ERK MAPK signaling,Targeted,FDA approved,0.25,1079,Dasatinib,"ABL, SRC, Ephrins, PDGFR, KIT","Other, kinases",Targeted,FDA approved,2.0,0.773795706314458,0.101658349840705,0.83677007783737,11.7791658134715,13.7291,0.908580026442986,0.969789917515025,0.14038164149656,0.647489093402972,0.233549503073009,0.413939590329963,7.57396644958675,0.7443,4.20519936388478,12.9848,0.703055323304659,0.514474519611502,0.750419274200179,0.617023078972442,0.188580803693157,0.133396195227737,True,0.254284907115451,0.0410854841185055,1.29522204292935,37.9637512506747
2365,36564,1079:1083,Pancreas,KP-4,SIDM00301,753572,1079,Dasatinib,"ABL, SRC, Ephrins, PDGFR, KIT","Other, kinases",Targeted,FDA approved,0.5,1083,Crizotinib,"MET, ALK, ROS1",RTK signaling,Targeted,FDA approved,8.0,0.936748756324586,0.0674532554233376,0.333840342925898,7.82522954585476,3.5436,0.799927065858584,0.814391916373749,0.110985803734364,0.312724526046808,0.0886742904192582,0.22405023562755,5.16043063756386,0.5588,2.6647989082909,2.9848,0.749330684093404,0.561609058495487,0.762880614823905,0.565435082602854,0.187721625597917,0.197445532221051,True,0.257179332356438,0.039469590317983,1.30283383168008,37.8852395188822
