cid,isosmiles,canonicalsmiles
78426686,[2H]C1=C(C(=C(N=C1[2H])[2H])C2=NC(=NC(=C2[2H])[2H])NC3=C(C=CC(=C3)C(=O)NC4=CC(=CC(=C4)C(F)(F)F)N5C(=C(N=C5[2H])C)[2H])C)[2H],CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5
164800819,CC1=C(C=C(C=C1)C(=O)NC2=CC=CC(=C2)C(F)(F)F)NC3=NC(=NC(=N3)C4=CN=CC=C4)N5C=CN=C5,CC1=C(C=C(C=C1)C(=O)NC2=CC=CC(=C2)C(F)(F)F)NC3=NC(=NC(=N3)C4=CN=CC=C4)N5C=CN=C5
89066558,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)/C(=C/N)/C=C\C=C,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C(=CN)C=CC=C
50997179,[2H]C1=C(C(=C(N=C1[2H])[2H])C2=NC(=NC=C2)NC3=C(C(=C(C(=C3)C(=O)N([2H])C4=C(C(=C(C(=C4[2H])C(F)(F)F)[2H])N5C=C(N=C5)C([2H])([2H])[2H])[2H])[2H])[2H])C)[2H],CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5
50995210,[2H]C1=C(N=C(N=C1C2=CN=CC=C2)NC3=C(C=CC(=C3)C(=O)NC4=C(C(=C(C(=C4[2H])C(F)(F)F)[2H])N5C(=C(N=C5[2H])C([2H])([2H])[2H])[2H])[2H])C)[2H],CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5
50995578,[2H]C1=C(C(=C(N=C1[2H])[2H])C2=NC(=NC=C2)NC3=C(C=CC(=C3)C(=O)NC4=C(C(=C(C(=C4[2H])C(F)(F)F)[2H])N5C=C(N=C5)C)[2H])C([2H])([2H])[2H])[2H],CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5
135331287,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CC=CC=N5,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CC=CC=N5
67392855,CC1=C(C=C(C=C1)C(=O)NC2=C(C=C(C=C2)N3C=CN=C3C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,CC1=C(C=C(C=C1)C(=O)NC2=C(C=C(C=C2)N3C=CN=C3C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5
162606270,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C(C)C)NC4=NC=CC(=N4)C5=CN=CC=C5,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C(C)C)NC4=NC=CC(=N4)C5=CN=CC=C5
78426546,[2H]C1=C(C(=C(C(=C1C)NC2=NC(=C(C(=N2)C3=CN=CC=C3)[2H])[2H])[2H])C(=O)NC4=CC(=CC(=C4)C(F)(F)F)N5C=C(N=C5)C([2H])([2H])[2H])[2H],CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5
137356468,C1CC2(C1)CCC(=C(C2)C3=CC=C(C=C3)Cl)CN4CCN(CC4)C5=CC(=C(C=C5)C(=O)NS(=O)(=O)C6=C(C=C(C(=C6)[N+](=O)[O-])NC[C@H]7COCCO7)F)OC8=CN=C9C(=C8)C=CN9,C1CC2(C1)CCC(=C(C2)C3=CC=C(C=C3)Cl)CN4CCN(CC4)C5=CC(=C(C=C5)C(=O)NS(=O)(=O)C6=C(C=C(C(=C6)[N+](=O)[O-])NCC7COCCO7)F)OC8=CN=C9C(=C8)C=CN9
155242249,CC1(CCC(=C(C1)C(=C)CCCl)CN2CCN(CC2)C3=CC(=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)NCCN5CCC6(CC5)CCOC6)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C,CC1(CCC(=C(C1)C(=C)CCCl)CN2CCN(CC2)C3=CC(=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)NCCN5CCC6(CC5)CCOC6)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C
87279929,CN(C1CCOCC1)C2=C(C=C(C=C2)S(=O)(=O)NC(=O)C3=C(C=C(C=C3)N4CCN(CC4)CC5=C(CCC(C5)(CF)CF)C6=CC=C(C=C6)Cl)OC7=CN=C8C(=C7)C=CN8)[N+](=O)[O-],CN(C1CCOCC1)C2=C(C=C(C=C2)S(=O)(=O)NC(=O)C3=C(C=C(C=C3)N4CCN(CC4)CC5=C(CCC(C5)(CF)CF)C6=CC=C(C=C6)Cl)OC7=CN=C8C(=C7)C=CN8)[N+](=O)[O-]
123903453,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)N6CCC(CC6)OC)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)N6CCC(CC6)OC)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C
118505569,CC1=CC=C(C=C1)C2=C(CCC(C2)(C)C)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCC6CCOCC6)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8,CC1=CC=C(C=C1)C2=C(CCC(C2)(C)C)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCC6CCOCC6)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8
49846650,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCCOC)[N+](=O)[O-])OC6=CN=C7C(=C6)C=CN7)C,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCCOC)[N+](=O)[O-])OC6=CN=C7C(=C6)C=CN7)C
56591321,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCC6(CCOCC6)N)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCC6(CCOCC6)N)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C
146492298,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C6C(=C5)OC[C@H](N6)CC7=CC=C(C=C7)F)[N+](=O)[O-])OC8=CN=C9C(=C8)C=CN9)C,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C6C(=C5)OCC(N6)CC7=CC=C(C=C7)F)[N+](=O)[O-])OC8=CN=C9C(=C8)C=CN9)C
146482239,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NSC5=CC(=C(C=C5)NC(C6CCOCC6)(O)O)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NSC5=CC(=C(C=C5)NC(C6CCOCC6)(O)O)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C
146472552,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC6=C(C(=C5)[N+](=O)[O-])NC(C6)CCN7CCOCC7)OC8=CN=C9C(=C8)C=CN9)C,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC6=C(C(=C5)[N+](=O)[O-])NC(C6)CCN7CCOCC7)OC8=CN=C9C(=C8)C=CN9)C
145388279,CC.CCN1CCC(CC1)OC.CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NSC4=CC(=C(C=C4)NCCSC5=CC=CC=C5)S(=O)(=O)C(F)(F)F)C6=CC=C(C=C6)Cl)C,CC.CCN1CCC(CC1)OC.CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NSC4=CC(=C(C=C4)NCCSC5=CC=CC=C5)S(=O)(=O)C(F)(F)F)C6=CC=C(C=C6)Cl)C
167092881,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)N[C@H](CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)CN(C)CCNC(=O)OC(C)(C)C,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)NC(CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)CN(C)CCNC(=O)OC(C)(C)C
87325112,C1CCC(=C(CC1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)N[C@H](CCN6CCOCC6)CSC7=CC=CC=C7)S(=O)(=O)C(F)(F)Cl,C1CCC(=C(CC1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NC(CCN6CCOCC6)CSC7=CC=CC=C7)S(=O)(=O)C(F)(F)Cl
154678908,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)N[C@H](CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)CN,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)NC(CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)CN
155047619,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)N[C@H](CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)CN8C[C@H]9C[C@@H]8CN9.Cl,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)NC(CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)CN8CC9CC8CN9.Cl
155047644,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)NC(CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)CNC(=O)O,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)NC(CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)CNC(=O)O
57654293,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)N[C@H](CCN5CCCCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)C,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)NC(CCN5CCCCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)C
130331992,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)NCCC(CSC5=CC=CC=C5)N(C)C)S(=O)(=O)C(F)(F)F)C6=CC=C(C=C6)Cl)C,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)NCCC(CSC5=CC=CC=C5)N(C)C)S(=O)(=O)C(F)(F)F)C6=CC=C(C=C6)Cl)C
118707294,C1CN(CCC1(CC2=CC=CC=C2C3=CC=C(C=C3)Cl)CN)C4=CC=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)N[C@H](CCN6CCOCC6)CSC7=CC=CC=C7)S(=O)(=O)C(F)(F)F,C1CN(CCC1(CC2=CC=CC=C2C3=CC=C(C=C3)Cl)CN)C4=CC=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NC(CCN6CCOCC6)CSC7=CC=CC=C7)S(=O)(=O)C(F)(F)F
91971369,CC1(CCC(=C(C1)CN2CCN(C=C2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)N[C@H](CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)C,CC1(CCC(=C(C1)CN2CCN(C=C2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)NC(CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)C
87739840,C1=CC2=C(C=CC(=C2)C=C3C(=O)N=C(S3)/N=C(/C4=CC=CS4)\N)N=C1,C1=CC2=C(C=CC(=C2)C=C3C(=O)N=C(S3)N=C(C4=CC=CS4)N)N=C1
136295203,C=C1C(=O)NC(=NCC2=CC=CS2)S1.C1=CC=C2C(=C1)C=CC=N2,C=C1C(=O)NC(=NCC2=CC=CS2)S1.C1=CC=C2C(=C1)C=CC=N2
136240579,C1=CC2=C(C=CC(=C2)C=C3C(=O)NC(=NCC4=CC=CS4)S3)N=C1,C1=CC2=C(C=CC(=C2)C=C3C(=O)NC(=NCC4=CC=CS4)S3)N=C1
122540124,CN(C1=CC=CS1)C2=NC(=O)/C(=C\C3=CC4=C(C=C3)N=CC=C4)/S2,CN(C1=CC=CS1)C2=NC(=O)C(=CC3=CC4=C(C=C3)N=CC=C4)S2
135424322,C1=CSC(=C1)CN=C2NC(=O)/C(=C/C3=CC4=C(C=CN=C4C=C3)Cl)/S2,C1=CSC(=C1)CN=C2NC(=O)C(=CC3=CC4=C(C=CN=C4C=C3)Cl)S2
135508276,CC(C1=CC=CS1)N=C2NC(=O)/C(=C/C3=CC4=C(C=C3)N=CC=C4)/S2,CC(C1=CC=CS1)N=C2NC(=O)C(=CC3=CC4=C(C=C3)N=CC=C4)S2
136660236,CC1=C(SC=C1)CN=C2NC(=O)C(=CC3=CC4=C(C=C3)N=CC=C4)S2,CC1=C(SC=C1)CN=C2NC(=O)C(=CC3=CC4=C(C=C3)N=CC=C4)S2
140496744,C1=CC2=C(C=CC(=C2)/C=C\3/C(=O)NC(=NC(=N)C4=CC=CS4)S3)N=C1,C1=CC2=C(C=CC(=C2)C=C3C(=O)NC(=NC(=N)C4=CC=CS4)S3)N=C1
135428190,C1=CC2=C(C=CC(=C2)/C=C\3/C(=O)NC(=NCCC4=CC=CS4)S3)N=C1,C1=CC2=C(C=CC(=C2)C=C3C(=O)NC(=NCCC4=CC=CS4)S3)N=C1
135400873,C1=CC2=C(C=CC(=C2)/C=C\3/C(=O)NC(=NCC4=CC=CS4)S3)N=C1,C1=CC2=C(C=CC(=C2)C=C3C(=O)NC(=NCC4=CC=CS4)S3)N=C1
129306276,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCN(CC5)CCN,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCN(CC5)CCN
59290954,CC(C)N1CCN(CC1)C2=CN=C(C=C2)NC3=NC=C4C=C(N(C4=N3)C5CCCC5)C(=O)NC,CC(C)N1CCN(CC1)C2=CN=C(C=C2)NC3=NC=C4C=C(N(C4=N3)C5CCCC5)C(=O)NC
126570199,CC[C@H](C)C1CNC(=O)C2=CC3=CN=C(N=C3N12)NC4=NC=C(C=C4)N5CCN(CC5)C,CCC(C)C1CNC(=O)C2=CC3=CN=C(N=C3N12)NC4=NC=C(C=C4)N5CCN(CC5)C
58315398,CN1CCN(CC1)CC2=CN=C(C=C2)NC3=NC=C4C=C(N(C4=N3)C5CCCC5)C(=O)N(C)C,CN1CCN(CC1)CC2=CN=C(C=C2)NC3=NC=C4C=C(N(C4=N3)C5CCCC5)C(=O)N(C)C
44818950,CC(C)N1CCN(CC1)C2=CN=C(C=C2)NC3=NC=C4C=C(N(C4=N3)C5CCCC5)C(=O)N(C)C,CC(C)N1CCN(CC1)C2=CN=C(C=C2)NC3=NC=C4C=C(N(C4=N3)C5CCCC5)C(=O)N(C)C
86302824,CC1CN(CCN1C(C)C)C2=CN=C(C=C2)NC3=NC=C4C=C5C(=O)NCC6(N5C4=N3)CCCC6,CC1CN(CCN1C(C)C)C2=CN=C(C=C2)NC3=NC=C4C=C5C(=O)NCC6(N5C4=N3)CCCC6
68187313,CC1=C2C(=O)N(C3CCCC3N2C4=NC(=NC=C14)NC5=NC=C(C=C5)N6CCNCC6)C,CC1=C2C(=O)N(C3CCCC3N2C4=NC(=NC=C14)NC5=NC=C(C=C5)N6CCNCC6)C
68261486,CCC1CN(CCN1)C2=CN=C(C=C2)NC3=NC=C4C=C(N(C4=N3)C5CCCC5)C(=O)N(C)C,CCC1CN(CCN1)C2=CN=C(C=C2)NC3=NC=C4C=C(N(C4=N3)C5CCCC5)C(=O)N(C)C
162533240,CCN(CC)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNC6(C5)CC6,CCN(CC)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNC6(C5)CC6
153630552,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C(=C4)C(F)(F)F)N5CCNCC5,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C(=C4)C(F)(F)F)N5CCNCC5
11843290,C1=CC2=C(C=C1O)C3=C(N2)C=C(C4=C3C(=O)NC4=O)C5=C(C=CC(=C5)Cl)Cl,C1=CC2=C(C=C1O)C3=C(N2)C=C(C4=C3C(=O)NC4=O)C5=C(C=CC(=C5)Cl)Cl
21980522,CNCCCCC1=CC2=C(C=C1O)C3=C(N2)C=C(C4=C3C(=O)NC4=O)C5=CC=CC=C5Cl,CNCCCCC1=CC2=C(C=C1O)C3=C(N2)C=C(C4=C3C(=O)NC4=O)C5=CC=CC=C5Cl
10384072,C1=CC=C(C(=C1)C2=CC3=C(C4=C(N3)C=CC(=C4)O)C5=C2C(=O)NC5=O)Cl,C1=CC=C(C(=C1)C2=CC3=C(C4=C(N3)C=CC(=C4)O)C5=C2C(=O)NC5=O)Cl
69583911,C1=CC=C(C(=C1)N2C(=O)C3=C(C2=O)C4=C(C=C3)NC5=C4C=C(C=C5)O)Cl,C1=CC=C(C(=C1)N2C(=O)C3=C(C2=O)C4=C(C=C3)NC5=C4C=C(C=C5)O)Cl
9976901,C1=CC(=C(C(=C1)N)Cl)C2=CC3=C(C4=C(N3)C=CC(=C4)O)C5=C2C(=O)NC5=O,C1=CC(=C(C(=C1)N)Cl)C2=CC3=C(C4=C(N3)C=CC(=C4)O)C5=C2C(=O)NC5=O
21980730,CNCCCCC1=CC2=C(C=C1O)C3=C(N2)C=C(C4=C3C(=O)NC4=O)C5=C(C=CC=C5Cl)Cl,CNCCCCC1=CC2=C(C=C1O)C3=C(N2)C=C(C4=C3C(=O)NC4=O)C5=C(C=CC=C5Cl)Cl
10022580,C1=CC2=C(C=C1O)C3=C(N2)C=C(C4=C3C(=O)NC4=O)C5=C(C=CC(=C5)O)Cl,C1=CC2=C(C=C1O)C3=C(N2)C=C(C4=C3C(=O)NC4=O)C5=C(C=CC(=C5)O)Cl
10022438,CN1C2=C(C=C(C=C2)O)C3=C1C=C(C4=C3C(=O)NC4=O)C5=CC=CC=C5Cl,CN1C2=C(C=C(C=C2)O)C3=C1C=C(C4=C3C(=O)NC4=O)C5=CC=CC=C5Cl
46905996,C1=CC2=C(C=C1O)C3=C(N2)C=C(C4=C3C(=O)NC4=O)C5=C(C=C(C=C5)Cl)Cl,C1=CC2=C(C=C1O)C3=C(N2)C=C(C4=C3C(=O)NC4=O)C5=C(C=C(C=C5)Cl)Cl
11844224,C1=CC(=C(C=C1[N+](=O)[O-])C2=CC3=C(C4=C(N3)C=CC(=C4)O)C5=C2C(=O)NC5=O)Cl,C1=CC(=C(C=C1[N+](=O)[O-])C2=CC3=C(C4=C(N3)C=CC(=C4)O)C5=C2C(=O)NC5=O)Cl
59139930,CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)CCCC(=O)N[C@@H](CC(C)C)C(=O)O)OC)C,CCC1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)CCCC(=O)NC(CC(C)C)C(=O)O)OC)C
76032756,CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2)NC3=NC=C4C(=N3)N5CCN(CC5C(=O)N4C)C6=CC=CC=C6)OC,CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2)NC3=NC=C4C(=N3)N5CCN(CC5C(=O)N4C)C6=CC=CC=C6)OC
145208012,CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C(C)(C)C)NC3=C(C=C(C=C3)C(=O)NC4CCN(CC4)I)OC)C,CCC1C(=O)N(C2=CN=C(N=C2N1C(C)(C)C)NC3=C(C=C(C=C3)C(=O)NC4CCN(CC4)I)OC)C
23582697,CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2)NC3=NC=C4C(=N3)N([C@@H](CN4C)C5CC5)C6CCCC6)OC,CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2)NC3=NC=C4C(=N3)N(C(CN4C)C5CC5)C6CCCC6)OC
144965611,[HH].[HH].CC.CCC1C(=O)N(C2=CN=C(N=C2N1C(C)C)NC3=C(C=C(C=C3)C(=O)NC4CCC(CC4)N5CCN(CC5)CC6CC6)OC)C,[HH].[HH].CC.CCC1C(=O)N(C2=CN=C(N=C2N1C(C)C)NC3=C(C=C(C=C3)C(=O)NC4CCC(CC4)N5CCN(CC5)CC6CC6)OC)C
44513566,CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)CCCC(=O)NC(C)(C)C(=O)O)OC)C,CCC1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)CCCC(=O)NC(C)(C)C(=O)O)OC)C
59453707,CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCNC5)OC)C,CCC1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCNC5)OC)C
155539415,CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C(C)C)OCCO)C,CCC1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C(C)C)OCCO)C
89113173,C[C@@H]1CC(=C)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,CC1CC(=C)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C
66670416,CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)N5CCNC(C5)C(=O)O)OC)C,CCC1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)N5CCNC(C5)C(=O)O)OC)C
122705889,C1C[C@H](CNC1)NC(=O)C2=C(C=C(S2)C3=CC(=CC=C3)F)NC(=O)N.Cl,C1CC(CNC1)NC(=O)C2=C(C=C(S2)C3=CC(=CC=C3)F)NC(=O)N.Cl
44141122,C1C[C@@H](C[NH2+]C1)NC(=O)C2=C(C=C(S2)C3=CC(=CC=C3)F)NC(=O)N,C1CC(C[NH2+]C1)NC(=O)C2=C(C=C(S2)C3=CC(=CC=C3)F)NC(=O)N
145355251,CNC1=C(SC(=C1)CCC2=CC(=CC=C2)F)C(=O)NC3CCCNC3.C(=O)N,CNC1=C(SC(=C1)CCC2=CC(=CC=C2)F)C(=O)NC3CCCNC3.C(=O)N
67077517,C1C[C@@H](CNC1)NC(=O)C2=C(C=C(S2)C3=CC=C(C=C3)C(=O)N)NC(=O)N,C1CC(CNC1)NC(=O)C2=C(C=C(S2)C3=CC=C(C=C3)C(=O)N)NC(=O)N
123867116,C1C[C@@H](CNC1)NC(=O)C2=C(C=C(S2)C=CC3=CC=CC=C3)NC(=O)N,C1CC(CNC1)NC(=O)C2=C(C=C(S2)C=CC3=CC=CC=C3)NC(=O)N
153638247,C1C[C@@H](CNC1)N(C2=C(SC(=C2)C#CC3=CC=CC=C3F)C(=O)N)C(=O)N,C1CC(CNC1)N(C2=C(SC(=C2)C#CC3=CC=CC=C3F)C(=O)N)C(=O)N
70690964,C1C[C@@H](CNC1)NC(=O)C2=C(C=C(S2)C3=CC=CC=C3)NC(=O)N.Cl,C1CC(CNC1)NC(=O)C2=C(C=C(S2)C3=CC=CC=C3)NC(=O)N.Cl
56972142,C1C[C@@H](CNC1)NC(=O)C2=C(C=C(S2)C3=CC(=CC=C3)F)NC(=O)N.Cl,C1CC(CNC1)NC(=O)C2=C(C=C(S2)C3=CC(=CC=C3)F)NC(=O)N.Cl
130358569,C1C[C@@H](CNC1)NC(=O)C2=C(C=C(S2)C#CC3=CC=C(C=C3)F)NC(=O)N,C1CC(CNC1)NC(=O)C2=C(C=C(S2)C#CC3=CC=C(C=C3)F)NC(=O)N
