ANCHOR_NAME,LIBRARY_NAME,SIDM,Synergy
Sorafenib,Navitoclax,SIDM00670,True
SCH772984,Taselisib,SIDM01090,True
Lapatinib,ZM447439,SIDM00148,True
Taselisib,Navitoclax,SIDM00214,True
Vorinostat,ZM447439,SIDM00146,True
Vorinostat,Navitoclax,SIDM00146,True
Axitinib,Navitoclax,SIDM00872,True
Navitoclax,Trametinib,SIDM00241,True
PD173074,Tozasertib,SIDM00933,True
Lapatinib,SCH772984,SIDM00899,True
Paclitaxel,Navitoclax,SIDM01188,True
OSI-027,Linsitinib,SIDM00940,True
OSI-027,MK-2206,SIDM00583,True
Linsitinib,Lapatinib,SIDM01056,True
Navitoclax,Axitinib,SIDM01062,True
Navitoclax,Taselisib,SIDM00892,True
Erlotinib,Linsitinib,SIDM00411,True
MK-2206,Sapitinib,SIDM00214,True
MK-2206,Axitinib,SIDM00774,True
SCH772984,Lapatinib,SIDM01139,True
SCH772984,Navitoclax,SIDM00469,True
Navitoclax,Crizotinib,SIDM01062,True
Crizotinib,Venetoclax,SIDM01001,True
Dasatinib,SCH772984,SIDM00943,True
Sapitinib,Axitinib,SIDM00774,True
Trametinib,MK-2206,SIDM00455,True
Taselisib,Trametinib,SIDM00301,True
Navitoclax,Afatinib,SIDM00837,True
Lapatinib,Afatinib,SIDM00885,True
Vorinostat,Afatinib,SIDM00528,True
OSI-027,Linsitinib,SIDM00899,True
Linsitinib,Sapitinib,SIDM00537,True
Navitoclax,Linsitinib,SIDM00049,True
Taselisib,ZM447439,SIDM00148,True
Navitoclax,Linsitinib,SIDM00774,True
Dasatinib,Linsitinib,SIDM00950,True
Vorinostat,AZD6482,SIDM01002,True
MK-2206,PD173074,SIDM01001,True
Vinorelbine,Afatinib,SIDM00193,True
Taselisib,Lapatinib,SIDM00528,True
OSI-027,Nilotinib,SIDM01037,True
Crizotinib,OSI-027,SIDM01136,True
Navitoclax,Alisertib,SIDM00879,True
Navitoclax,Erlotinib,SIDM00531,True
Navitoclax,BMS-754807,SIDM00841,True
Dasatinib,Paclitaxel,SIDM00132,True
Crizotinib,Pictilisib,SIDM00562,True
Taselisib,Paclitaxel,SIDM01186,True
BMS-754807,Sapitinib,SIDM00779,True
SCH772984,MK-2206,SIDM00680,True
OSI-027,MK-2206,SIDM01037,True
Taselisib,SCH772984,SIDM00531,True
Vorinostat,OSI-027,SIDM00877,True
Taselisib,Linsitinib,SIDM00150,True
Lapatinib,Crizotinib,SIDM01062,True
Sapitinib,Navitoclax,SIDM00893,True
Linsitinib,Tozasertib,SIDM01042,True
Taselisib,Venetoclax,SIDM00881,True
Vorinostat,Lapatinib,SIDM00774,True
Navitoclax,Trametinib,SIDM01062,True
MK-2206,Afatinib,SIDM00872,True
Navitoclax,MK-2206,SIDM00148,True
Crizotinib,Palbociclib,SIDM00833,True
Navitoclax,Taselisib,SIDM00882,True
Lapatinib,Nilotinib,SIDM00772,True
SCH772984,Dactolisib,SIDM01137,True
MK-2206,Dasatinib,SIDM00371,True
Linsitinib,Sorafenib,SIDM00898,True
Vorinostat,SCH772984,SIDM00963,True
Dasatinib,Crizotinib,SIDM00132,True
Navitoclax,Erlotinib,SIDM00934,True
SCH772984,Taselisib,SIDM01188,True
Vorinostat,GSK269962A,SIDM01001,True
Dasatinib,OSI-027,SIDM00531,True
Lapatinib,SCH772984,SIDM00582,True
SB216763,Vinorelbine,SIDM00534,True
Navitoclax,GSK269962A,SIDM00529,True
OSI-027,NU7441,SIDM00562,True
Paclitaxel,Ruxolitinib,SIDM00950,True
Navitoclax,GSK269962A,SIDM00872,True
Afatinib,Vinorelbine,SIDM00487,True
OSI-027,Dasatinib,SIDM00950,True
Taselisib,Linsitinib,SIDM00950,True
OSI-027,Erlotinib,SIDM00531,True
Afatinib,Linsitinib,SIDM00216,True
Navitoclax,Doramapimod,SIDM00633,True
Navitoclax,Crizotinib,SIDM00782,True
Crizotinib,Dasatinib,SIDM00582,True
Navitoclax,Linsitinib,SIDM01186,True
MK-2206,Sapitinib,SIDM00216,True
Navitoclax,Afatinib,SIDM00630,True
Lapatinib,Linsitinib,SIDM00633,True
Palbociclib,MK-2206,SIDM00837,True
Navitoclax,Taselisib,SIDM00944,True
Axitinib,Venetoclax,SIDM01001,True
MK-2206,Trametinib,SIDM00583,True
Lapatinib,Linsitinib,SIDM01001,True
BMS-754807,Sapitinib,SIDM00487,True
Lapatinib,Alpelisib,SIDM01037,True
Erlotinib,SCH772984,SIDM00531,True
MK-2206,NU7441,SIDM00872,True
PD173074,Alpelisib,SIDM00879,True
Navitoclax,Vorinostat,SIDM00631,True
Palbociclib,Linsitinib,SIDM00150,True
SCH772984,Taselisib,SIDM01138,True
Lapatinib,Navitoclax,SIDM00582,True
Pictilisib,Navitoclax,SIDM01056,True
OSI-027,Afatinib,SIDM00241,True
SB505124,Navitoclax,SIDM00541,True
Taselisib,Trametinib,SIDM00582,True
Lapatinib,Crizotinib,SIDM00633,True
Vinorelbine,Linsitinib,SIDM00118,True
Dasatinib,Linsitinib,SIDM00469,True
Taselisib,SCH772984,SIDM00130,True
Vorinostat,OSI-027,SIDM00933,True
Trametinib,Taselisib,SIDM00301,True
SCH772984,Linsitinib,SIDM01090,True
Pictilisib,PF-4708671,SIDM00879,True
MK-2206,Taselisib,SIDM00660,True
OSI-027,MK-2206,SIDM00628,True
Trametinib,MK-2206,SIDM00660,True
SB505124,MK-2206,SIDM00677,True
Taselisib,OSI-027,SIDM00940,True
OSI-027,Linsitinib,SIDM00042,True
Sorafenib,Navitoclax,SIDM00469,True
Vorinostat,Alpelisib,SIDM01001,True
Linsitinib,SCH772984,SIDM00488,True
Linsitinib,OSI-027,SIDM00371,True
Navitoclax,MK-2206,SIDM00875,True
Palbociclib,Sapitinib,SIDM00954,True
Navitoclax,Trametinib,SIDM01137,True
Navitoclax,PF-4708671,SIDM00879,True
Lapatinib,Sorafenib,SIDM00042,True
Paclitaxel,MK-2206,SIDM00571,True
Navitoclax,MK-2206,SIDM00146,True
Navitoclax,Vinorelbine,SIDM00833,True
OSI-027,GSK269962A,SIDM00885,True
MK-2206,Trametinib,SIDM00130,True
BMS-754807,SB216763,SIDM00118,True
SCH772984,Sapitinib,SIDM00833,True
SB505124,Crizotinib,SIDM00776,True
Navitoclax,SCH772984,SIDM00132,True
Vinorelbine,Linsitinib,SIDM00537,True
Dasatinib,SCH772984,SIDM00505,True
OSI-027,ZM447439,SIDM00148,True
MK-2206,Navitoclax,SIDM00677,True
MK-2206,ZM447439,SIDM00528,True
Taselisib,Sapitinib,SIDM01233,True
Navitoclax,Lapatinib,SIDM00505,True
Lapatinib,MK-2206,SIDM00664,True
Lapatinib,Trametinib,SIDM00772,True
MK-2206,Nilotinib,SIDM00528,True
Pictilisib,Tozasertib,SIDM00148,True
Navitoclax,GSK269962A,SIDM01037,True
Sapitinib,Navitoclax,SIDM00633,True
Trametinib,Dasatinib,SIDM00411,True
Navitoclax,Afatinib,SIDM00673,True
Navitoclax,Crizotinib,SIDM00940,True
Navitoclax,NU7441,SIDM00893,True
Sapitinib,MK-2206,SIDM00241,True
Linsitinib,Afatinib,SIDM01062,True
Sapitinib,PD173074,SIDM00241,True
Sapitinib,Palbociclib,SIDM00541,True
Dasatinib,Linsitinib,SIDM00533,True
Erlotinib,Palbociclib,SIDM00950,True
Afatinib,MK-2206,SIDM00680,True
SCH772984,Navitoclax,SIDM00670,True
Navitoclax,PD173074,SIDM00241,True
MK-2206,SCH772984,SIDM00534,True
Navitoclax,Taselisib,SIDM00582,True
Linsitinib,Sapitinib,SIDM00826,True
SB505124,Vinorelbine,SIDM00681,True
Trametinib,Navitoclax,SIDM00118,True
Lapatinib,Navitoclax,SIDM00531,True
Lapatinib,Linsitinib,SIDM00582,True
Taselisib,Crizotinib,SIDM00950,True
MK-2206,Afatinib,SIDM00944,True
MK-2206,PD173074,SIDM00135,True
Navitoclax,Linsitinib,SIDM00527,True
SCH772984,Navitoclax,SIDM00783,True
Navitoclax,Linsitinib,SIDM00660,True
Crizotinib,Sapitinib,SIDM00928,True
Taselisib,Trametinib,SIDM00531,True
SCH772984,OSI-027,SIDM01188,True
Lapatinib,MK-2206,SIDM00872,True
Navitoclax,Sapitinib,SIDM01062,True
MK-2206,ZM447439,SIDM00148,True
Crizotinib,Sapitinib,SIDM01062,True
Crizotinib,SCH772984,SIDM00789,True
Taselisib,SCH772984,SIDM00950,True
Sapitinib,MK-2206,SIDM01062,True
SCH772984,OSI-027,SIDM00469,True
Trametinib,MK-2206,SIDM00146,True
Palbociclib,Lapatinib,SIDM00582,True
MK-2206,Navitoclax,SIDM00216,True
Crizotinib,Ribociclib,SIDM00928,True
Navitoclax,ZM447439,SIDM00877,True
Taselisib,OSI-027,SIDM00241,True
PD173074,AZD6482,SIDM00135,True
SB505124,MK-2206,SIDM00776,True
Paclitaxel,Navitoclax,SIDM01137,True
Taselisib,SCH772984,SIDM00893,True
Navitoclax,ZM447439,SIDM00097,True
Vinorelbine,Navitoclax,SIDM00660,True
Pictilisib,Trametinib,SIDM00633,True
Pictilisib,Crizotinib,SIDM00933,True
MK-2206,Doramapimod,SIDM00528,True
Linsitinib,Uprosertib,SIDM00628,True
Vorinostat,PD173074,SIDM01042,True
Dasatinib,Lapatinib,SIDM00533,True
Sapitinib,Taselisib,SIDM00534,True
Afatinib,Taselisib,SIDM00534,True
Vorinostat,Alpelisib,SIDM00971,True
Pictilisib,Trametinib,SIDM00940,True
OSI-027,MK-2206,SIDM00562,True
Vorinostat,Navitoclax,SIDM00881,True
Navitoclax,GSK269962A,SIDM00893,True
Crizotinib,ZM447439,SIDM00148,True
SCH772984,Sapitinib,SIDM00660,True
Axitinib,NU7441,SIDM00562,True
SCH772984,Navitoclax,SIDM00934,True
SCH772984,Ruxolitinib,SIDM00670,True
Lapatinib,Navitoclax,SIDM00963,True
PD173074,Tozasertib,SIDM01042,True
Lapatinib,Venetoclax,SIDM00971,True
Vinorelbine,Taselisib,SIDM00783,True
Taselisib,Dasatinib,SIDM01139,True
MK-2206,Trametinib,SIDM00774,True
MK-2206,Venetoclax,SIDM00148,True
OSI-027,Crizotinib,SIDM00562,True
BMS-754807,MK-2206,SIDM00488,True
Linsitinib,Venetoclax,SIDM01001,True
SCH772984,Navitoclax,SIDM00132,True
Trametinib,MK-2206,SIDM00772,True
Lapatinib,MK-2206,SIDM01001,True
Linsitinib,MK-2206,SIDM00660,True
Afatinib,SCH772984,SIDM00282,True
PD173074,ZM447439,SIDM00879,True
Navitoclax,AZD6482,SIDM00630,True
Dactolisib,Erlotinib,SIDM01139,True
Linsitinib,Sapitinib,SIDM00957,True
Linsitinib,Venetoclax,SIDM00954,True
Navitoclax,ZM447439,SIDM00135,True
Linsitinib,Pictilisib,SIDM00628,True
OSI-027,Linsitinib,SIDM00469,True
Lapatinib,Paclitaxel,SIDM00633,True
Vinorelbine,Linsitinib,SIDM00835,True
Axitinib,Venetoclax,SIDM00241,True
Navitoclax,GSK269962A,SIDM00528,True
Vorinostat,MK-2206,SIDM00146,True
Navitoclax,ZM447439,SIDM00633,True
PD173074,ZM447439,SIDM00881,True
Taselisib,Afatinib,SIDM00933,True
Crizotinib,Navitoclax,SIDM01042,True
Navitoclax,Paclitaxel,SIDM00272,True
Linsitinib,AZD6482,SIDM00875,True
Trametinib,Dasatinib,SIDM00531,True
Navitoclax,Taselisib,SIDM00660,True
BMS-754807,Vinorelbine,SIDM00359,True
OSI-027,MK-2206,SIDM00875,True
PD173074,Crizotinib,SIDM00940,True
Trametinib,MK-2206,SIDM00875,True
Trametinib,MK-2206,SIDM00132,True
Linsitinib,Trametinib,SIDM00660,True
Vorinostat,Uprosertib,SIDM01042,True
SCH772984,Sorafenib,SIDM00943,True
Vinorelbine,Navitoclax,SIDM00783,True
MK-2206,SCH772984,SIDM00135,True
Lapatinib,Navitoclax,SIDM01136,True
Lapatinib,Navitoclax,SIDM00870,True
Linsitinib,Trametinib,SIDM00670,True
Navitoclax,Afatinib,SIDM00878,True
Navitoclax,PF-4708671,SIDM00122,True
Taselisib,Nilotinib,SIDM00938,True
Navitoclax,Afatinib,SIDM00933,True
Pictilisib,Doramapimod,SIDM00241,True
Navitoclax,MK-2206,SIDM00837,True
Navitoclax,BMS-754807,SIDM00833,True
Navitoclax,Linsitinib,SIDM00878,True
Navitoclax,Linsitinib,SIDM00899,True
SCH772984,Linsitinib,SIDM00670,True
OSI-027,Linsitinib,SIDM01139,True
Navitoclax,ZM447439,SIDM00332,True
OSI-027,Taselisib,SIDM00531,True
MK-2206,Trametinib,SIDM00214,True
Navitoclax,Trametinib,SIDM00774,True
Navitoclax,NU7441,SIDM00332,True
PD173074,Alpelisib,SIDM00332,True
Taselisib,Navitoclax,SIDM00870,True
Vinorelbine,Trametinib,SIDM00660,True
Trametinib,Ribociclib,SIDM00272,True
Crizotinib,Afatinib,SIDM00832,True
Trametinib,Navitoclax,SIDM00469,True
MK-2206,Taselisib,SIDM00541,True
Navitoclax,Erlotinib,SIDM01136,True
OSI-027,Linsitinib,SIDM00928,True
MK-2206,SCH772984,SIDM00533,True
Navitoclax,Sapitinib,SIDM00487,True
Navitoclax,SCH772984,SIDM01139,True
Lapatinib,NU7441,SIDM01186,True
Sorafenib,Dasatinib,SIDM00950,True
SCH772984,Dasatinib,SIDM01136,True
OSI-027,Crizotinib,SIDM00940,True
Crizotinib,Sapitinib,SIDM00537,True
Navitoclax,OSI-027,SIDM00528,True
Taselisib,NU7441,SIDM00963,True
MK-2206,Afatinib,SIDM00812,True
Linsitinib,Sapitinib,SIDM00049,True
Navitoclax,Crizotinib,SIDM00148,True
Lapatinib,Uprosertib,SIDM00971,True
Navitoclax,ZM447439,SIDM00675,True
Navitoclax,Crizotinib,SIDM01139,True
Taselisib,Palbociclib,SIDM00681,True
Paclitaxel,Navitoclax,SIDM00531,True
SCH772984,Sapitinib,SIDM00118,True
Navitoclax,Taselisib,SIDM00826,True
MK-2206,Navitoclax,SIDM00660,True
Navitoclax,Tozasertib,SIDM00628,True
Navitoclax,GSK269962A,SIDM00881,True
Linsitinib,Pictilisib,SIDM00631,True
Linsitinib,PD173074,SIDM01001,True
MK-2206,Vinorelbine,SIDM01233,True
Taselisib,Navitoclax,SIDM00892,True
Trametinib,OSI-027,SIDM00670,True
MK-2206,Sapitinib,SIDM01197,True
Trametinib,MK-2206,SIDM01137,True
Trametinib,Erlotinib,SIDM01139,True
Taselisib,Axitinib,SIDM01037,True
Navitoclax,Linsitinib,SIDM00944,True
Crizotinib,Navitoclax,SIDM00453,True
Taselisib,OSI-027,SIDM00371,True
Navitoclax,SB216763,SIDM00677,True
OSI-027,Taselisib,SIDM00130,True
Navitoclax,Crizotinib,SIDM00920,True
Navitoclax,Tozasertib,SIDM00675,True
Palbociclib,Lapatinib,SIDM00505,True
Navitoclax,Alpelisib,SIDM00928,True
Crizotinib,Lapatinib,SIDM00938,True
Vorinostat,Navitoclax,SIDM00272,True
Sapitinib,MK-2206,SIDM00487,True
Dasatinib,MK-2206,SIDM00132,True
Dasatinib,Linsitinib,SIDM00042,True
Palbociclib,MK-2206,SIDM00132,True
Crizotinib,Trametinib,SIDM00531,True
Navitoclax,Sorafenib,SIDM00892,True
Dactolisib,Linsitinib,SIDM00533,True
MK-2206,Venetoclax,SIDM01186,True
Trametinib,Paclitaxel,SIDM00531,True
Navitoclax,Lapatinib,SIDM01037,True
Sapitinib,Ribociclib,SIDM00272,True
Lapatinib,Doramapimod,SIDM01001,True
Sorafenib,Lapatinib,SIDM00533,True
MK-2206,Navitoclax,SIDM01186,True
Navitoclax,Taselisib,SIDM00562,True
Lapatinib,Linsitinib,SIDM00132,True
MK-2206,Alpelisib,SIDM00630,True
PD173074,MK-2206,SIDM00628,True
Navitoclax,Afatinib,SIDM00681,True
SCH772984,Sapitinib,SIDM00812,True
Dasatinib,Trametinib,SIDM00531,True
Linsitinib,Crizotinib,SIDM00049,True
Palbociclib,Linsitinib,SIDM00670,True
Navitoclax,Taselisib,SIDM00971,True
Navitoclax,GSK269962A,SIDM00875,True
SB505124,SB216763,SIDM00541,True
Vinorelbine,MK-2206,SIDM00216,True
OSI-027,Sapitinib,SIDM00272,True
Taselisib,Trametinib,SIDM01138,True
MK-2206,Trametinib,SIDM00835,True
Linsitinib,MK-2206,SIDM00628,True
Axitinib,Uprosertib,SIDM01001,True
Linsitinib,Afatinib,SIDM00875,True
Crizotinib,Lapatinib,SIDM00042,True
Navitoclax,AZD6482,SIDM00332,True
Navitoclax,Tozasertib,SIDM00938,True
Trametinib,Crizotinib,SIDM00774,True
Lapatinib,Palbociclib,SIDM00531,True
Trametinib,GSK269962A,SIDM00878,True
Vorinostat,AZD6482,SIDM00562,True
Palbociclib,MK-2206,SIDM00670,True
OSI-027,Erlotinib,SIDM00042,True
Navitoclax,Paclitaxel,SIDM01188,True
Navitoclax,Trametinib,SIDM00132,True
OSI-027,Linsitinib,SIDM00531,True
Palbociclib,Uprosertib,SIDM01002,True
Navitoclax,Sapitinib,SIDM00774,True
Linsitinib,OSI-027,SIDM01001,True
Lapatinib,OSI-027,SIDM00971,True
Trametinib,MK-2206,SIDM00469,True
Linsitinib,Sapitinib,SIDM00878,True
Trametinib,Lapatinib,SIDM00878,True
Navitoclax,ZM447439,SIDM01186,True
Vorinostat,PD173074,SIDM00879,True
MK-2206,Lapatinib,SIDM00938,True
Taselisib,Alisertib,SIDM00135,True
Linsitinib,OSI-027,SIDM00042,True
MK-2206,OSI-027,SIDM00629,True
MK-2206,Trametinib,SIDM00954,True
Crizotinib,SCH772984,SIDM01090,True
Lapatinib,SCH772984,SIDM00531,True
MK-2206,Alpelisib,SIDM00928,True
Trametinib,Taselisib,SIDM00670,True
Trametinib,Dasatinib,SIDM00301,True
SB505124,Linsitinib,SIDM00681,True
Taselisib,Crizotinib,SIDM00933,True
SCH772984,Dasatinib,SIDM00371,True
Sapitinib,Crizotinib,SIDM00528,True
Vorinostat,AZD6482,SIDM00881,True
Taselisib,Afatinib,SIDM00893,True
MK-2206,Lapatinib,SIDM00132,True
SCH772984,MK-2206,SIDM00782,True
SCH772984,Dasatinib,SIDM00455,True
Linsitinib,Lapatinib,SIDM00531,True
MK-2206,ZM447439,SIDM01002,True
Taselisib,OSI-027,SIDM01002,True
Lapatinib,Crizotinib,SIDM00774,True
Taselisib,NU7441,SIDM00241,True
Navitoclax,AZD6482,SIDM00940,True
Vinorelbine,Sapitinib,SIDM00957,True
Navitoclax,SB216763,SIDM00118,True
Vorinostat,SCH772984,SIDM00898,True
Navitoclax,Tozasertib,SIDM00630,True
Vorinostat,ZM447439,SIDM00332,True
Navitoclax,Tozasertib,SIDM00928,True
SB216763,Trametinib,SIDM00812,True
SCH772984,Sapitinib,SIDM00534,True
Dasatinib,Erlotinib,SIDM00042,True
Navitoclax,Alpelisib,SIDM00881,True
Sapitinib,Navitoclax,SIDM00774,True
BMS-754807,SCH772984,SIDM00783,True
Sapitinib,Linsitinib,SIDM00214,True
PD173074,Crizotinib,SIDM01187,True
PD173074,Linsitinib,SIDM00878,True
Navitoclax,Lapatinib,SIDM00130,True
BMS-754807,Sapitinib,SIDM01197,True
Afatinib,Linsitinib,SIDM00835,True
Lapatinib,Crizotinib,SIDM00533,True
Navitoclax,Crizotinib,SIDM00899,True
BMS-754807,Sapitinib,SIDM01233,True
Vorinostat,Sapitinib,SIDM01042,True
Navitoclax,PF-4708671,SIDM00881,True
Sorafenib,Taselisib,SIDM00582,True
Taselisib,Sapitinib,SIDM00893,True
Sapitinib,Pictilisib,SIDM00628,True
Navitoclax,NU7441,SIDM01062,True
Sapitinib,Taselisib,SIDM00628,True
Trametinib,Sorafenib,SIDM00042,True
MK-2206,Trametinib,SIDM01139,True
Taselisib,Linsitinib,SIDM01186,True
MK-2206,Palbociclib,SIDM00832,True
MK-2206,OSI-027,SIDM00950,True
Navitoclax,Crizotinib,SIDM00193,True
Navitoclax,Paclitaxel,SIDM00884,True
Crizotinib,SCH772984,SIDM00837,True
MK-2206,Sapitinib,SIDM00834,True
Sapitinib,Alisertib,SIDM00633,True
Trametinib,Navitoclax,SIDM00673,True
Lapatinib,Navitoclax,SIDM01135,True
BMS-754807,Vinorelbine,SIDM00944,True
Navitoclax,Alisertib,SIDM00675,True
Navitoclax,SCH772984,SIDM00954,True
Navitoclax,Alpelisib,SIDM00892,True
Taselisib,Linsitinib,SIDM00832,True
OSI-027,Uprosertib,SIDM01037,True
SCH772984,Crizotinib,SIDM01090,True
Taselisib,Palbociclib,SIDM00469,True
Dasatinib,Navitoclax,SIDM00455,True
Vorinostat,NU7441,SIDM00885,True
Palbociclib,MK-2206,SIDM01001,True
Vorinostat,Sapitinib,SIDM00241,True
SCH772984,Taselisib,SIDM00411,True
Lapatinib,ZM447439,SIDM00879,True
Trametinib,Taselisib,SIDM00531,True
Navitoclax,Tozasertib,SIDM00633,True
Dasatinib,Linsitinib,SIDM01139,True
OSI-027,Linsitinib,SIDM00670,True
MK-2206,Lapatinib,SIDM00531,True
Taselisib,NU7441,SIDM00673,True
Navitoclax,Axitinib,SIDM00675,True
Navitoclax,SB216763,SIDM01001,True
SCH772984,Taselisib,SIDM00835,True
Sapitinib,Vinorelbine,SIDM00534,True
Vinorelbine,Navitoclax,SIDM00488,True
Crizotinib,Linsitinib,SIDM00950,True
Dasatinib,Crizotinib,SIDM00469,True
Navitoclax,Taselisib,SIDM00841,True
Navitoclax,Afatinib,SIDM00534,True
Navitoclax,Crizotinib,SIDM00469,True
MK-2206,Linsitinib,SIDM00150,True
Navitoclax,Afatinib,SIDM00826,True
Sapitinib,MK-2206,SIDM01186,True
SCH772984,Sapitinib,SIDM00136,True
OSI-027,Trametinib,SIDM00950,True
Vorinostat,Alpelisib,SIDM01042,True
Navitoclax,Linsitinib,SIDM00216,True
Sapitinib,SCH772984,SIDM00971,True
Crizotinib,SB216763,SIDM00534,True
Crizotinib,SCH772984,SIDM00928,True
MK-2206,OSI-027,SIDM00882,True
Taselisib,Uprosertib,SIDM01062,True
Crizotinib,Alpelisib,SIDM00933,True
Afatinib,Taselisib,SIDM00835,True
Vorinostat,SCH772984,SIDM00528,True
Trametinib,Doramapimod,SIDM00878,True
Navitoclax,Doramapimod,SIDM00241,True
MK-2206,SCH772984,SIDM00950,True
Crizotinib,Sapitinib,SIDM00832,True
MK-2206,Alpelisib,SIDM01042,True
Dactolisib,Linsitinib,SIDM00670,True
Navitoclax,Trametinib,SIDM01138,True
Dasatinib,Linsitinib,SIDM00132,True
OSI-027,Trametinib,SIDM00146,True
Navitoclax,OSI-027,SIDM00633,True
Lapatinib,SCH772984,SIDM00633,True
Pictilisib,Lapatinib,SIDM00241,True
Vorinostat,Lapatinib,SIDM00882,True
MK-2206,Trametinib,SIDM00776,True
Taselisib,Trametinib,SIDM00772,True
Vorinostat,Pictilisib,SIDM01001,True
Taselisib,Sapitinib,SIDM00487,True
OSI-027,Erlotinib,SIDM00583,True
Navitoclax,ZM447439,SIDM00940,True
Navitoclax,Vinorelbine,SIDM00779,True
Crizotinib,Dasatinib,SIDM00132,True
SB216763,BMS-754807,SIDM00832,True
Trametinib,Doramapimod,SIDM00877,True
Navitoclax,Crizotinib,SIDM01138,True
Axitinib,AZD6482,SIDM00332,True
Afatinib,MK-2206,SIDM00214,True
Taselisib,SB216763,SIDM00826,True
Lapatinib,ZM447439,SIDM01001,True
Vinorelbine,Navitoclax,SIDM00842,True
SB505124,Palbociclib,SIDM00677,True
Vorinostat,Lapatinib,SIDM00879,True
Navitoclax,ZM447439,SIDM00893,True
Sapitinib,Linsitinib,SIDM00835,True
Vorinostat,GSK269962A,SIDM00882,True
MK-2206,Paclitaxel,SIDM00531,True
Navitoclax,Linsitinib,SIDM00146,True
Linsitinib,SB505124,SIDM00534,True
Vinorelbine,MK-2206,SIDM00833,True
Linsitinib,Crizotinib,SIDM00241,True
OSI-027,Palbociclib,SIDM00675,True
SB505124,Trametinib,SIDM00660,True
Crizotinib,MK-2206,SIDM00582,True
Taselisib,AZD6482,SIDM01062,True
Paclitaxel,Navitoclax,SIDM01135,True
Sapitinib,MK-2206,SIDM00875,True
Pictilisib,ZM447439,SIDM00528,True
Taselisib,Paclitaxel,SIDM00371,True
Navitoclax,Paclitaxel,SIDM00571,True
Navitoclax,OSI-027,SIDM01056,True
Linsitinib,Axitinib,SIDM00774,True
Vorinostat,Uprosertib,SIDM00879,True
Axitinib,Navitoclax,SIDM00892,True
Linsitinib,Afatinib,SIDM00680,True
Sapitinib,Crizotinib,SIDM00774,True
Navitoclax,SB216763,SIDM01096,True
Trametinib,Linsitinib,SIDM01139,True
Pictilisib,PD173074,SIDM00135,True
Crizotinib,Sapitinib,SIDM00833,True
Trametinib,Dactolisib,SIDM00469,True
Vorinostat,Trametinib,SIDM00877,True
MK-2206,SCH772984,SIDM00455,True
Navitoclax,Paclitaxel,SIDM01138,True
Lapatinib,Doramapimod,SIDM00633,True
SCH772984,MK-2206,SIDM00835,True
MK-2206,PD173074,SIDM00332,True
Afatinib,MK-2206,SIDM00487,True
Vorinostat,Nilotinib,SIDM00885,True
Lapatinib,Alpelisib,SIDM01186,True
MK-2206,OSI-027,SIDM00583,True
Lapatinib,Venetoclax,SIDM00148,True
Taselisib,AZD6482,SIDM00920,True
Navitoclax,Crizotinib,SIDM00934,True
Pictilisib,Vorinostat,SIDM00528,True
Linsitinib,Navitoclax,SIDM00834,True
Linsitinib,Alpelisib,SIDM00332,True
SCH772984,Taselisib,SIDM00531,True
PD173074,Ribociclib,SIDM00135,True
Crizotinib,Erlotinib,SIDM01139,True
Navitoclax,Taselisib,SIDM00118,True
Lapatinib,MK-2206,SIDM00469,True
Navitoclax,Doramapimod,SIDM00940,True
MK-2206,Trametinib,SIDM01165,True
Trametinib,Afatinib,SIDM00812,True
Vorinostat,OSI-027,SIDM00879,True
Lapatinib,AZD6482,SIDM00528,True
Paclitaxel,Lapatinib,SIDM00132,True
Navitoclax,Taselisib,SIDM00772,True
OSI-027,Linsitinib,SIDM00411,True
Navitoclax,Lapatinib,SIDM01002,True
Navitoclax,Erlotinib,SIDM00582,True
Crizotinib,Palbociclib,SIDM00628,True
SCH772984,Lapatinib,SIDM00582,True
Navitoclax,Axitinib,SIDM00562,True
MK-2206,Sapitinib,SIDM00136,True
Linsitinib,PF-4708671,SIDM01001,True
Navitoclax,NU7441,SIDM01186,True
Navitoclax,Crizotinib,SIDM00130,True
Linsitinib,Alisertib,SIDM00633,True
Navitoclax,Alisertib,SIDM00933,True
MK-2206,Trametinib,SIDM00217,True
MK-2206,Afatinib,SIDM01042,True
PD173074,Taselisib,SIDM00135,True
MK-2206,Lapatinib,SIDM00130,True
Navitoclax,ZM447439,SIDM01062,True
Dasatinib,SCH772984,SIDM00411,True
Lapatinib,Uprosertib,SIDM00628,True
SB505124,BMS-754807,SIDM00660,True
SCH772984,Linsitinib,SIDM00505,True
Taselisib,SCH772984,SIDM00132,True
PD173074,NU7441,SIDM00879,True
PD173074,Nilotinib,SIDM00148,True
Pictilisib,Afatinib,SIDM01186,True
Linsitinib,Navitoclax,SIDM00877,True
Taselisib,SCH772984,SIDM00135,True
Taselisib,Trametinib,SIDM00789,True
Afatinib,Linsitinib,SIDM00049,True
Navitoclax,Sorafenib,SIDM00631,True
Lapatinib,NU7441,SIDM00673,True
Trametinib,Navitoclax,SIDM01197,True
Navitoclax,Lapatinib,SIDM00934,True
MK-2206,Sapitinib,SIDM00893,True
Dasatinib,OSI-027,SIDM01138,True
Trametinib,Lapatinib,SIDM00928,True
MK-2206,Linsitinib,SIDM00660,True
Lapatinib,Linsitinib,SIDM00533,True
Navitoclax,Tozasertib,SIDM00881,True
Crizotinib,PD173074,SIDM01001,True
BMS-754807,SB216763,SIDM00534,True
