ANCHOR_NAME,LIBRARY_NAME,SIDM,Synergy
Crizotinib,Dactolisib,SIDM00571,False
Trametinib,Navitoclax,SIDM00582,False
SCH772984,Sorafenib,SIDM00533,False
Trametinib,Dactolisib,SIDM00582,False
Taselisib,Ruxolitinib,SIDM00582,False
MK-2206,Sorafenib,SIDM00301,False
Dasatinib,MK-2206,SIDM00053,False
Linsitinib,Galunisertib,SIDM00582,False
Palbociclib,Trametinib,SIDM01138,False
Crizotinib,Paclitaxel,SIDM00670,False
Erlotinib,OSI-027,SIDM00531,False
SCH772984,Sorafenib,SIDM00934,False
OSI-027,Trametinib,SIDM00670,False
Dactolisib,Taselisib,SIDM00531,False
Lapatinib,Dasatinib,SIDM01137,False
Palbociclib,Taselisib,SIDM00411,False
Ruxolitinib,Galunisertib,SIDM01139,False
SCH772984,Galunisertib,SIDM01138,False
Paclitaxel,Taselisib,SIDM00934,False
Galunisertib,Sorafenib,SIDM00531,False
Crizotinib,Navitoclax,SIDM00130,False
Crizotinib,Dactolisib,SIDM00664,False
Dactolisib,Paclitaxel,SIDM00664,False
Dactolisib,Paclitaxel,SIDM00453,False
Taselisib,Sorafenib,SIDM00455,False
Trametinib,Taselisib,SIDM00455,False
Dactolisib,Erlotinib,SIDM00531,False
Galunisertib,MK-2206,SIDM00533,False
MK-2206,Taselisib,SIDM00301,False
Navitoclax,Dactolisib,SIDM01188,False
Sorafenib,OSI-027,SIDM00943,False
Palbociclib,Ruxolitinib,SIDM00943,False
Sorafenib,Taselisib,SIDM00664,False
Dasatinib,Paclitaxel,SIDM00130,False
Ruxolitinib,Lapatinib,SIDM00571,False
Paclitaxel,Sorafenib,SIDM00670,False
Linsitinib,MK-2206,SIDM00301,False
Palbociclib,Dactolisib,SIDM00455,False
Palbociclib,Ruxolitinib,SIDM00670,False
Galunisertib,Ruxolitinib,SIDM00130,False
Erlotinib,SCH772984,SIDM00132,False
Linsitinib,Taselisib,SIDM00505,False
Sorafenib,Taselisib,SIDM00571,False
Erlotinib,OSI-027,SIDM01139,False
Crizotinib,Ruxolitinib,SIDM00533,False
Erlotinib,Taselisib,SIDM00453,False
Paclitaxel,Trametinib,SIDM00505,False
Sorafenib,Palbociclib,SIDM01188,False
OSI-027,Trametinib,SIDM01165,False
Dactolisib,Crizotinib,SIDM00371,False
Erlotinib,Galunisertib,SIDM00042,False
Dactolisib,MK-2206,SIDM01135,False
Lapatinib,Ruxolitinib,SIDM00132,False
SCH772984,Palbociclib,SIDM00130,False
Ruxolitinib,Galunisertib,SIDM00582,False
Erlotinib,Dactolisib,SIDM00453,False
Trametinib,Paclitaxel,SIDM01165,False
Linsitinib,Erlotinib,SIDM01136,False
Palbociclib,MK-2206,SIDM00571,False
Palbociclib,Dactolisib,SIDM00943,False
Ruxolitinib,SCH772984,SIDM00042,False
Lapatinib,SCH772984,SIDM00533,False
Erlotinib,Paclitaxel,SIDM00411,False
MK-2206,Dactolisib,SIDM00455,False
Ruxolitinib,Paclitaxel,SIDM01188,False
OSI-027,Lapatinib,SIDM00533,False
Dasatinib,MK-2206,SIDM00455,False
Lapatinib,Crizotinib,SIDM00899,False
Dactolisib,Galunisertib,SIDM01188,False
Lapatinib,Sorafenib,SIDM00130,False
Dactolisib,Dasatinib,SIDM01136,False
Ruxolitinib,Crizotinib,SIDM00934,False
Dactolisib,Trametinib,SIDM00934,False
Dactolisib,Lapatinib,SIDM01137,False
MK-2206,Palbociclib,SIDM00899,False
Linsitinib,Crizotinib,SIDM00371,False
Ruxolitinib,MK-2206,SIDM01137,False
Navitoclax,Dasatinib,SIDM00934,False
Palbociclib,Erlotinib,SIDM00505,False
Ruxolitinib,Erlotinib,SIDM00533,False
Trametinib,Erlotinib,SIDM00943,False
Taselisib,Palbociclib,SIDM00533,False
Sorafenib,Palbociclib,SIDM01138,False
OSI-027,Trametinib,SIDM00934,False
Erlotinib,Navitoclax,SIDM00664,False
SCH772984,OSI-027,SIDM00411,False
Paclitaxel,Dasatinib,SIDM01136,False
SCH772984,Sorafenib,SIDM00664,False
Lapatinib,Sorafenib,SIDM00453,False
Taselisib,Lapatinib,SIDM00950,False
Taselisib,Lapatinib,SIDM01139,False
SCH772984,Dasatinib,SIDM01137,False
Ruxolitinib,Galunisertib,SIDM01136,False
Taselisib,Navitoclax,SIDM00371,False
Galunisertib,Ruxolitinib,SIDM00582,False
Ruxolitinib,Linsitinib,SIDM00130,False
Ruxolitinib,Sorafenib,SIDM01135,False
Lapatinib,Sorafenib,SIDM00371,False
OSI-027,MK-2206,SIDM00053,False
Taselisib,Lapatinib,SIDM00371,False
Lapatinib,Dactolisib,SIDM01188,False
Dactolisib,Taselisib,SIDM00371,False
OSI-027,Sorafenib,SIDM00053,False
Galunisertib,MK-2206,SIDM00950,False
OSI-027,Palbociclib,SIDM00301,False
OSI-027,Taselisib,SIDM00582,False
Palbociclib,Ruxolitinib,SIDM01165,False
Taselisib,SCH772984,SIDM00053,False
OSI-027,Galunisertib,SIDM00571,False
Erlotinib,Crizotinib,SIDM00411,False
Dactolisib,Galunisertib,SIDM00934,False
Erlotinib,Dactolisib,SIDM00132,False
Sorafenib,Palbociclib,SIDM00582,False
Sorafenib,Linsitinib,SIDM01138,False
Erlotinib,Galunisertib,SIDM00455,False
Palbociclib,MK-2206,SIDM00371,False
Dasatinib,SCH772984,SIDM00899,False
Crizotinib,Dasatinib,SIDM00664,False
Dactolisib,Palbociclib,SIDM00899,False
Ruxolitinib,Dasatinib,SIDM00505,False
OSI-027,Lapatinib,SIDM00455,False
Dactolisib,SCH772984,SIDM00371,False
Sorafenib,Galunisertib,SIDM00505,False
Ruxolitinib,Lapatinib,SIDM00583,False
Ruxolitinib,Galunisertib,SIDM00531,False
Ruxolitinib,Lapatinib,SIDM00042,False
Ruxolitinib,Trametinib,SIDM00042,False
Taselisib,Erlotinib,SIDM01138,False
Ruxolitinib,Erlotinib,SIDM01139,False
Ruxolitinib,Navitoclax,SIDM00943,False
Paclitaxel,Crizotinib,SIDM01165,False
Trametinib,Paclitaxel,SIDM00571,False
Palbociclib,Paclitaxel,SIDM01137,False
OSI-027,Palbociclib,SIDM00371,False
Lapatinib,Linsitinib,SIDM00670,False
Linsitinib,Dactolisib,SIDM00670,False
MK-2206,Ruxolitinib,SIDM01165,False
Linsitinib,MK-2206,SIDM00670,False
Paclitaxel,OSI-027,SIDM00453,False
Navitoclax,Linsitinib,SIDM00371,False
Dasatinib,Taselisib,SIDM00583,False
Dactolisib,OSI-027,SIDM01137,False
Palbociclib,Linsitinib,SIDM00950,False
Crizotinib,Linsitinib,SIDM01188,False
Trametinib,Palbociclib,SIDM01188,False
SCH772984,Crizotinib,SIDM01188,False
Ruxolitinib,Palbociclib,SIDM00130,False
Navitoclax,Taselisib,SIDM00132,False
Sorafenib,Navitoclax,SIDM00899,False
Sorafenib,Erlotinib,SIDM00899,False
Trametinib,Palbociclib,SIDM00899,False
Dasatinib,Taselisib,SIDM01137,False
Linsitinib,SCH772984,SIDM00943,False
Erlotinib,Trametinib,SIDM00371,False
Navitoclax,OSI-027,SIDM00670,False
Navitoclax,Lapatinib,SIDM00533,False
Linsitinib,MK-2206,SIDM01138,False
Erlotinib,MK-2206,SIDM00950,False
Sorafenib,SCH772984,SIDM00130,False
Palbociclib,Dasatinib,SIDM00582,False
Linsitinib,Dactolisib,SIDM00505,False
OSI-027,Sorafenib,SIDM01139,False
Erlotinib,Ruxolitinib,SIDM01138,False
MK-2206,Taselisib,SIDM00533,False
Galunisertib,Dasatinib,SIDM00531,False
Sorafenib,MK-2206,SIDM00505,False
MK-2206,Galunisertib,SIDM00670,False
Palbociclib,Linsitinib,SIDM00469,False
Taselisib,OSI-027,SIDM01135,False
Lapatinib,Erlotinib,SIDM00670,False
Taselisib,Sorafenib,SIDM00899,False
Linsitinib,Navitoclax,SIDM00664,False
Erlotinib,Palbociclib,SIDM01136,False
Dasatinib,Erlotinib,SIDM01138,False
OSI-027,Taselisib,SIDM00899,False
MK-2206,Trametinib,SIDM00934,False
Ruxolitinib,Dactolisib,SIDM01135,False
Dactolisib,SCH772984,SIDM00301,False
Trametinib,Galunisertib,SIDM00371,False
Sorafenib,Paclitaxel,SIDM00934,False
Crizotinib,Palbociclib,SIDM00934,False
Taselisib,MK-2206,SIDM00934,False
Dasatinib,MK-2206,SIDM00531,False
OSI-027,Navitoclax,SIDM00130,False
Linsitinib,SCH772984,SIDM00042,False
Palbociclib,Erlotinib,SIDM00670,False
MK-2206,Crizotinib,SIDM00053,False
Palbociclib,MK-2206,SIDM00455,False
Palbociclib,OSI-027,SIDM01135,False
Crizotinib,Sorafenib,SIDM00453,False
Sorafenib,OSI-027,SIDM00670,False
Ruxolitinib,OSI-027,SIDM00469,False
Lapatinib,Erlotinib,SIDM00934,False
Erlotinib,Taselisib,SIDM00934,False
Dasatinib,Galunisertib,SIDM00934,False
Dasatinib,Paclitaxel,SIDM00053,False
Dactolisib,Erlotinib,SIDM00950,False
SCH772984,Sorafenib,SIDM01165,False
Galunisertib,Crizotinib,SIDM00531,False
Dasatinib,Erlotinib,SIDM01188,False
MK-2206,Paclitaxel,SIDM01165,False
Galunisertib,Lapatinib,SIDM00455,False
Trametinib,OSI-027,SIDM00301,False
MK-2206,Lapatinib,SIDM00533,False
Trametinib,Lapatinib,SIDM01135,False
Dactolisib,Erlotinib,SIDM01188,False
Navitoclax,Galunisertib,SIDM00505,False
Ruxolitinib,Trametinib,SIDM01135,False
SCH772984,Trametinib,SIDM00950,False
Dasatinib,Paclitaxel,SIDM00371,False
Dasatinib,Dactolisib,SIDM01138,False
Linsitinib,Trametinib,SIDM00533,False
Dasatinib,Lapatinib,SIDM00053,False
Galunisertib,Paclitaxel,SIDM01135,False
MK-2206,Erlotinib,SIDM00943,False
Trametinib,Palbociclib,SIDM00531,False
Erlotinib,Navitoclax,SIDM00505,False
Paclitaxel,Lapatinib,SIDM00664,False
OSI-027,Linsitinib,SIDM01188,False
OSI-027,Erlotinib,SIDM00943,False
Erlotinib,Lapatinib,SIDM00531,False
Paclitaxel,Linsitinib,SIDM00455,False
Linsitinib,Ruxolitinib,SIDM01139,False
Galunisertib,Paclitaxel,SIDM00505,False
Dasatinib,OSI-027,SIDM00571,False
Navitoclax,Sorafenib,SIDM00042,False
Palbociclib,Erlotinib,SIDM00664,False
Dasatinib,Linsitinib,SIDM00571,False
Palbociclib,OSI-027,SIDM00950,False
Dactolisib,Sorafenib,SIDM00455,False
Sorafenib,Lapatinib,SIDM00670,False
Crizotinib,MK-2206,SIDM00453,False
Erlotinib,Taselisib,SIDM01136,False
Sorafenib,Palbociclib,SIDM00899,False
Palbociclib,Dasatinib,SIDM00943,False
Dactolisib,Crizotinib,SIDM00943,False
Dasatinib,Sorafenib,SIDM00943,False
SCH772984,Crizotinib,SIDM00453,False
Dactolisib,Palbociclib,SIDM00371,False
Galunisertib,Linsitinib,SIDM00531,False
Paclitaxel,Ruxolitinib,SIDM01139,False
Palbociclib,Trametinib,SIDM00371,False
OSI-027,Crizotinib,SIDM00053,False
Ruxolitinib,Navitoclax,SIDM00042,False
Dasatinib,Paclitaxel,SIDM00950,False
Sorafenib,Taselisib,SIDM01188,False
Palbociclib,OSI-027,SIDM00934,False
Taselisib,OSI-027,SIDM00571,False
Paclitaxel,Dasatinib,SIDM00455,False
Taselisib,Dasatinib,SIDM00899,False
Galunisertib,Taselisib,SIDM00411,False
Linsitinib,Sorafenib,SIDM00301,False
Erlotinib,Sorafenib,SIDM01137,False
Taselisib,Sorafenib,SIDM00053,False
Erlotinib,Galunisertib,SIDM00411,False
Trametinib,Dactolisib,SIDM01136,False
Erlotinib,Navitoclax,SIDM00132,False
Ruxolitinib,MK-2206,SIDM00582,False
Dasatinib,Paclitaxel,SIDM00453,False
Palbociclib,Navitoclax,SIDM00670,False
MK-2206,Taselisib,SIDM00042,False
Sorafenib,Paclitaxel,SIDM00455,False
Lapatinib,Crizotinib,SIDM00455,False
Dactolisib,Sorafenib,SIDM01139,False
MK-2206,SCH772984,SIDM00582,False
OSI-027,Dactolisib,SIDM00301,False
Erlotinib,Trametinib,SIDM01165,False
Trametinib,Galunisertib,SIDM00053,False
Crizotinib,Sorafenib,SIDM00130,False
Paclitaxel,Erlotinib,SIDM00130,False
Dasatinib,Erlotinib,SIDM00571,False
Galunisertib,Lapatinib,SIDM01165,False
Dactolisib,Taselisib,SIDM01138,False
SCH772984,Lapatinib,SIDM00455,False
Lapatinib,OSI-027,SIDM01137,False
Erlotinib,Galunisertib,SIDM01138,False
Linsitinib,OSI-027,SIDM00582,False
Galunisertib,Ruxolitinib,SIDM00533,False
Taselisib,Linsitinib,SIDM00371,False
Taselisib,Trametinib,SIDM01135,False
Navitoclax,Dactolisib,SIDM00899,False
Galunisertib,OSI-027,SIDM01139,False
Ruxolitinib,Galunisertib,SIDM00533,False
Taselisib,Crizotinib,SIDM00533,False
Paclitaxel,OSI-027,SIDM00469,False
Trametinib,Lapatinib,SIDM00301,False
Lapatinib,Sorafenib,SIDM00571,False
Lapatinib,MK-2206,SIDM01136,False
MK-2206,Navitoclax,SIDM00042,False
Palbociclib,Dasatinib,SIDM00453,False
Galunisertib,Dasatinib,SIDM01188,False
Linsitinib,SCH772984,SIDM00533,False
MK-2206,Taselisib,SIDM00583,False
Lapatinib,Taselisib,SIDM00950,False
Palbociclib,Paclitaxel,SIDM00950,False
Taselisib,Sorafenib,SIDM00664,False
Dactolisib,Erlotinib,SIDM00455,False
MK-2206,Ruxolitinib,SIDM00664,False
Linsitinib,Ruxolitinib,SIDM00411,False
Linsitinib,MK-2206,SIDM00053,False
Sorafenib,Erlotinib,SIDM00132,False
Sorafenib,Navitoclax,SIDM00943,False
Navitoclax,Sorafenib,SIDM01137,False
Palbociclib,Ruxolitinib,SIDM00505,False
Crizotinib,Ruxolitinib,SIDM00411,False
Erlotinib,Ruxolitinib,SIDM00371,False
Linsitinib,Galunisertib,SIDM00301,False
Taselisib,Trametinib,SIDM00670,False
MK-2206,Linsitinib,SIDM01138,False
Sorafenib,Ruxolitinib,SIDM00670,False
MK-2206,Ruxolitinib,SIDM00469,False
Erlotinib,Palbociclib,SIDM00130,False
SCH772984,Taselisib,SIDM00583,False
Navitoclax,OSI-027,SIDM00531,False
OSI-027,Crizotinib,SIDM00582,False
Crizotinib,Dasatinib,SIDM00533,False
Linsitinib,Taselisib,SIDM00132,False
MK-2206,Linsitinib,SIDM00533,False
Trametinib,SCH772984,SIDM00571,False
Erlotinib,SCH772984,SIDM01138,False
Palbociclib,Sorafenib,SIDM01138,False
Linsitinib,MK-2206,SIDM01139,False
OSI-027,Trametinib,SIDM00899,False
Navitoclax,Erlotinib,SIDM00670,False
Lapatinib,Trametinib,SIDM00664,False
Lapatinib,Navitoclax,SIDM00943,False
Linsitinib,Taselisib,SIDM00453,False
Sorafenib,Ruxolitinib,SIDM00583,False
Trametinib,Ruxolitinib,SIDM01136,False
Linsitinib,Palbociclib,SIDM00371,False
Crizotinib,Navitoclax,SIDM01138,False
Dactolisib,Taselisib,SIDM01188,False
Lapatinib,Navitoclax,SIDM00371,False
Sorafenib,Dasatinib,SIDM00453,False
MK-2206,Sorafenib,SIDM00042,False
SCH772984,Dactolisib,SIDM00664,False
Ruxolitinib,Galunisertib,SIDM00469,False
Paclitaxel,Galunisertib,SIDM00582,False
MK-2206,Crizotinib,SIDM00934,False
OSI-027,Taselisib,SIDM00664,False
Trametinib,Sorafenib,SIDM01139,False
SCH772984,Navitoclax,SIDM00943,False
Ruxolitinib,Lapatinib,SIDM00411,False
Crizotinib,Trametinib,SIDM01139,False
Palbociclib,Linsitinib,SIDM00132,False
MK-2206,Lapatinib,SIDM01136,False
Navitoclax,Lapatinib,SIDM00670,False
Crizotinib,Dasatinib,SIDM00505,False
Palbociclib,Taselisib,SIDM00453,False
Galunisertib,SCH772984,SIDM00582,False
Crizotinib,OSI-027,SIDM00571,False
Lapatinib,Erlotinib,SIDM00533,False
Paclitaxel,SCH772984,SIDM00455,False
Galunisertib,MK-2206,SIDM00411,False
Taselisib,Galunisertib,SIDM01165,False
Crizotinib,Sorafenib,SIDM00505,False
Dactolisib,Sorafenib,SIDM00132,False
Lapatinib,Ruxolitinib,SIDM00053,False
Erlotinib,Sorafenib,SIDM00664,False
Paclitaxel,SCH772984,SIDM00531,False
Sorafenib,Dactolisib,SIDM00132,False
Erlotinib,Lapatinib,SIDM01165,False
Palbociclib,Trametinib,SIDM01137,False
Taselisib,Palbociclib,SIDM00571,False
Sorafenib,Paclitaxel,SIDM01165,False
Galunisertib,Palbociclib,SIDM01135,False
Dactolisib,Erlotinib,SIDM00132,False
Trametinib,Crizotinib,SIDM00455,False
Dasatinib,Paclitaxel,SIDM01137,False
Crizotinib,SCH772984,SIDM00411,False
MK-2206,Dasatinib,SIDM00411,False
Sorafenib,Navitoclax,SIDM01138,False
Sorafenib,Dasatinib,SIDM01165,False
Galunisertib,Crizotinib,SIDM01137,False
Taselisib,Palbociclib,SIDM00583,False
Ruxolitinib,Palbociclib,SIDM00411,False
Linsitinib,Paclitaxel,SIDM00469,False
Paclitaxel,Sorafenib,SIDM00950,False
Dactolisib,MK-2206,SIDM00455,False
Dasatinib,Taselisib,SIDM01135,False
Dactolisib,Linsitinib,SIDM00132,False
Erlotinib,MK-2206,SIDM00899,False
SCH772984,Sorafenib,SIDM00053,False
Lapatinib,SCH772984,SIDM00943,False
Paclitaxel,Ruxolitinib,SIDM00934,False
Dasatinib,Galunisertib,SIDM00943,False
Crizotinib,Palbociclib,SIDM01165,False
Taselisib,Sorafenib,SIDM00943,False
Taselisib,Paclitaxel,SIDM00582,False
Palbociclib,Dactolisib,SIDM00670,False
Dactolisib,Trametinib,SIDM01139,False
Dasatinib,Erlotinib,SIDM00664,False
Ruxolitinib,OSI-027,SIDM00950,False
Lapatinib,Palbociclib,SIDM00411,False
Erlotinib,MK-2206,SIDM01136,False
Galunisertib,SCH772984,SIDM01136,False
Lapatinib,Taselisib,SIDM00042,False
Dactolisib,SCH772984,SIDM01165,False
Paclitaxel,Taselisib,SIDM00371,False
Crizotinib,SCH772984,SIDM00533,False
Galunisertib,Erlotinib,SIDM00453,False
Erlotinib,Linsitinib,SIDM00042,False
Paclitaxel,Taselisib,SIDM00950,False
Palbociclib,SCH772984,SIDM00453,False
Palbociclib,Ruxolitinib,SIDM00531,False
Erlotinib,Crizotinib,SIDM00583,False
Linsitinib,OSI-027,SIDM01139,False
Navitoclax,Palbociclib,SIDM01188,False
Crizotinib,SCH772984,SIDM00950,False
Erlotinib,OSI-027,SIDM01137,False
Palbociclib,Linsitinib,SIDM00453,False
Sorafenib,Dasatinib,SIDM01188,False
Palbociclib,Galunisertib,SIDM00934,False
Taselisib,Erlotinib,SIDM00455,False
Galunisertib,SCH772984,SIDM00571,False
Crizotinib,Dasatinib,SIDM00583,False
Erlotinib,Paclitaxel,SIDM00934,False
Navitoclax,Ruxolitinib,SIDM01165,False
Galunisertib,Erlotinib,SIDM00582,False
Navitoclax,Palbociclib,SIDM00371,False
Linsitinib,Galunisertib,SIDM00950,False
Navitoclax,Taselisib,SIDM00301,False
MK-2206,Sorafenib,SIDM00469,False
Taselisib,Crizotinib,SIDM01135,False
Dasatinib,Trametinib,SIDM00670,False
OSI-027,Sorafenib,SIDM01138,False
Trametinib,Ruxolitinib,SIDM00053,False
MK-2206,Navitoclax,SIDM00453,False
Lapatinib,Galunisertib,SIDM00455,False
Trametinib,Dactolisib,SIDM00943,False
Taselisib,Trametinib,SIDM00943,False
MK-2206,Erlotinib,SIDM00899,False
Trametinib,Linsitinib,SIDM00505,False
MK-2206,Trametinib,SIDM00453,False
MK-2206,Ruxolitinib,SIDM00371,False
MK-2206,Galunisertib,SIDM00411,False
Ruxolitinib,Crizotinib,SIDM00042,False
SCH772984,Galunisertib,SIDM00950,False
OSI-027,Lapatinib,SIDM00453,False
Navitoclax,Taselisib,SIDM01137,False
Dactolisib,Linsitinib,SIDM01137,False
Paclitaxel,Galunisertib,SIDM00130,False
Ruxolitinib,Navitoclax,SIDM00533,False
Crizotinib,Linsitinib,SIDM01137,False
Paclitaxel,OSI-027,SIDM01135,False
Taselisib,Ruxolitinib,SIDM00130,False
Erlotinib,SCH772984,SIDM00455,False
Dactolisib,Paclitaxel,SIDM00583,False
Dactolisib,Ruxolitinib,SIDM00670,False
Palbociclib,Linsitinib,SIDM00411,False
Paclitaxel,SCH772984,SIDM00582,False
Navitoclax,MK-2206,SIDM00453,False
Erlotinib,Taselisib,SIDM00130,False
Ruxolitinib,Dactolisib,SIDM00934,False
MK-2206,Galunisertib,SIDM00505,False
SCH772984,Crizotinib,SIDM01137,False
Lapatinib,Paclitaxel,SIDM00130,False
Trametinib,Navitoclax,SIDM00453,False
Erlotinib,SCH772984,SIDM01165,False
Crizotinib,Trametinib,SIDM00411,False
Erlotinib,Galunisertib,SIDM00301,False
Galunisertib,Paclitaxel,SIDM00899,False
Palbociclib,Dasatinib,SIDM00053,False
Sorafenib,Ruxolitinib,SIDM00411,False
Trametinib,Lapatinib,SIDM00899,False
MK-2206,Sorafenib,SIDM00531,False
Sorafenib,Erlotinib,SIDM01188,False
Taselisib,Dasatinib,SIDM00571,False
Dasatinib,MK-2206,SIDM00371,False
Dasatinib,Linsitinib,SIDM01137,False
MK-2206,Ruxolitinib,SIDM01138,False
Sorafenib,Palbociclib,SIDM00469,False
Ruxolitinib,SCH772984,SIDM00455,False
Trametinib,Crizotinib,SIDM01188,False
Palbociclib,Dasatinib,SIDM00455,False
MK-2206,Paclitaxel,SIDM00371,False
OSI-027,Erlotinib,SIDM01138,False
OSI-027,Navitoclax,SIDM00533,False
Linsitinib,Dactolisib,SIDM00301,False
Navitoclax,Trametinib,SIDM00469,False
Taselisib,Sorafenib,SIDM00583,False
Taselisib,SCH772984,SIDM00934,False
SCH772984,Ruxolitinib,SIDM00582,False
Palbociclib,Trametinib,SIDM00505,False
Navitoclax,Trametinib,SIDM00664,False
Dasatinib,Crizotinib,SIDM00455,False
Sorafenib,Galunisertib,SIDM01136,False
OSI-027,Palbociclib,SIDM00505,False
Sorafenib,SCH772984,SIDM00934,False
Trametinib,Linsitinib,SIDM00132,False
Erlotinib,OSI-027,SIDM00132,False
Palbociclib,Sorafenib,SIDM00453,False
Trametinib,Paclitaxel,SIDM01136,False
Crizotinib,Dactolisib,SIDM01138,False
Trametinib,Ruxolitinib,SIDM00411,False
Galunisertib,SCH772984,SIDM00371,False
Taselisib,Trametinib,SIDM00371,False
SCH772984,MK-2206,SIDM00943,False
Ruxolitinib,MK-2206,SIDM00411,False
Galunisertib,Crizotinib,SIDM00582,False
Paclitaxel,Ruxolitinib,SIDM00053,False
Palbociclib,OSI-027,SIDM00664,False
Navitoclax,Trametinib,SIDM00670,False
Erlotinib,Galunisertib,SIDM00453,False
OSI-027,Dactolisib,SIDM00582,False
Sorafenib,Palbociclib,SIDM00934,False
Paclitaxel,Taselisib,SIDM00411,False
Ruxolitinib,Erlotinib,SIDM00371,False
OSI-027,SCH772984,SIDM01165,False
Lapatinib,Sorafenib,SIDM01138,False
Galunisertib,OSI-027,SIDM00664,False
OSI-027,Paclitaxel,SIDM00411,False
Taselisib,Linsitinib,SIDM00899,False
SCH772984,Sorafenib,SIDM00950,False
Linsitinib,OSI-027,SIDM00053,False
Erlotinib,Linsitinib,SIDM00582,False
SCH772984,Crizotinib,SIDM00455,False
Crizotinib,Paclitaxel,SIDM00531,False
Trametinib,Paclitaxel,SIDM00582,False
SCH772984,Trametinib,SIDM00583,False
Crizotinib,Ruxolitinib,SIDM00469,False
SCH772984,Dactolisib,SIDM00453,False
Dasatinib,Palbociclib,SIDM00053,False
Lapatinib,Dactolisib,SIDM00132,False
Trametinib,Dasatinib,SIDM01135,False
Navitoclax,Sorafenib,SIDM00583,False
Dasatinib,Ruxolitinib,SIDM00042,False
Dasatinib,MK-2206,SIDM00571,False
SCH772984,Crizotinib,SIDM00132,False
Linsitinib,OSI-027,SIDM00934,False
Dactolisib,Sorafenib,SIDM01188,False
Crizotinib,Ruxolitinib,SIDM00943,False
Linsitinib,Taselisib,SIDM00042,False
Linsitinib,Erlotinib,SIDM00934,False
Palbociclib,Ruxolitinib,SIDM00571,False
MK-2206,SCH772984,SIDM00453,False
Ruxolitinib,SCH772984,SIDM00533,False
Paclitaxel,Taselisib,SIDM01136,False
Lapatinib,Paclitaxel,SIDM01138,False
Paclitaxel,MK-2206,SIDM00411,False
Sorafenib,Erlotinib,SIDM00670,False
Sorafenib,Galunisertib,SIDM00899,False
Linsitinib,Ruxolitinib,SIDM00582,False
Galunisertib,OSI-027,SIDM00950,False
Sorafenib,Dasatinib,SIDM00582,False
Trametinib,Taselisib,SIDM00411,False
Galunisertib,Taselisib,SIDM01138,False
Sorafenib,OSI-027,SIDM00583,False
MK-2206,Lapatinib,SIDM01165,False
Paclitaxel,Crizotinib,SIDM01138,False
Palbociclib,OSI-027,SIDM00411,False
Navitoclax,SCH772984,SIDM00371,False
Ruxolitinib,MK-2206,SIDM00053,False
Navitoclax,Linsitinib,SIDM00670,False
Paclitaxel,Dasatinib,SIDM00531,False
Sorafenib,Dactolisib,SIDM00571,False
Navitoclax,Dactolisib,SIDM01136,False
MK-2206,Crizotinib,SIDM00469,False
Ruxolitinib,Trametinib,SIDM00934,False
SCH772984,Lapatinib,SIDM00899,False
Crizotinib,Navitoclax,SIDM00664,False
Paclitaxel,Erlotinib,SIDM00670,False
Lapatinib,Dactolisib,SIDM00571,False
Sorafenib,Taselisib,SIDM00053,False
Sorafenib,Navitoclax,SIDM00371,False
Dasatinib,SCH772984,SIDM00469,False
Trametinib,Paclitaxel,SIDM00899,False
Lapatinib,Dasatinib,SIDM00371,False
Paclitaxel,Crizotinib,SIDM01135,False
Palbociclib,Paclitaxel,SIDM00411,False
OSI-027,Lapatinib,SIDM00505,False
Linsitinib,Galunisertib,SIDM00505,False
Navitoclax,Erlotinib,SIDM01188,False
Linsitinib,Sorafenib,SIDM00042,False
Dactolisib,Lapatinib,SIDM00411,False
Trametinib,SCH772984,SIDM00934,False
Galunisertib,Sorafenib,SIDM00301,False
Crizotinib,Galunisertib,SIDM00371,False
Taselisib,Palbociclib,SIDM00453,False
MK-2206,Lapatinib,SIDM00455,False
Erlotinib,Palbociclib,SIDM00582,False
Erlotinib,Lapatinib,SIDM00571,False
Taselisib,SCH772984,SIDM01135,False
SCH772984,OSI-027,SIDM00583,False
Sorafenib,Taselisib,SIDM00371,False
Taselisib,Sorafenib,SIDM00411,False
Paclitaxel,OSI-027,SIDM00301,False
Palbociclib,Erlotinib,SIDM00531,False
Trametinib,Sorafenib,SIDM00934,False
Lapatinib,Ruxolitinib,SIDM01136,False
Taselisib,Ruxolitinib,SIDM00899,False
Navitoclax,Palbociclib,SIDM01135,False
Paclitaxel,Erlotinib,SIDM01137,False
Sorafenib,Navitoclax,SIDM00453,False
Ruxolitinib,Paclitaxel,SIDM00371,False
SCH772984,Paclitaxel,SIDM00132,False
Erlotinib,Sorafenib,SIDM00130,False
Paclitaxel,SCH772984,SIDM00053,False
Galunisertib,Palbociclib,SIDM00455,False
MK-2206,Galunisertib,SIDM00455,False
MK-2206,Trametinib,SIDM00505,False
Linsitinib,Crizotinib,SIDM00053,False
Galunisertib,Ruxolitinib,SIDM01139,False
Dactolisib,Crizotinib,SIDM00301,False
Galunisertib,Linsitinib,SIDM01137,False
Galunisertib,Ruxolitinib,SIDM00411,False
Erlotinib,Trametinib,SIDM00453,False
Linsitinib,Galunisertib,SIDM01138,False
Ruxolitinib,Erlotinib,SIDM01137,False
Taselisib,OSI-027,SIDM01137,False
Dasatinib,Trametinib,SIDM01137,False
Paclitaxel,Palbociclib,SIDM01165,False
