ANCHOR_NAME,LIBRARY_NAME,SIDM,Synergy
Pictilisib,GSK269962A,SIDM00675,False
MK-2206,PF-4708671,SIDM01042,False
Sapitinib,Pictilisib,SIDM00893,False
Palbociclib,PF-4708671,SIDM00875,False
Trametinib,NU7441,SIDM00892,False
Palbociclib,Lapatinib,SIDM00893,False
Vorinostat,OSI-027,SIDM01002,False
Crizotinib,Palbociclib,SIDM00774,False
MK-2206,Linsitinib,SIDM00675,False
MK-2206,SCH772984,SIDM01002,False
Taselisib,Sorafenib,SIDM00148,False
Pictilisib,ZM447439,SIDM00675,False
PD173074,KU-55933,SIDM00122,False
Crizotinib,SB216763,SIDM00971,False
Vorinostat,Taselisib,SIDM00878,False
Linsitinib,ZM447439,SIDM00146,False
Vorinostat,Ribociclib,SIDM00963,False
Taselisib,Uprosertib,SIDM00963,False
Axitinib,SCH772984,SIDM01186,False
OSI-027,MK-2206,SIDM00954,False
Lapatinib,Axitinib,SIDM00630,False
Palbociclib,Doramapimod,SIDM00940,False
Axitinib,Sapitinib,SIDM00630,False
Trametinib,Crizotinib,SIDM00940,False
Trametinib,Axitinib,SIDM00562,False
Sapitinib,Ribociclib,SIDM00675,False
Pictilisib,MK-2206,SIDM00938,False
Palbociclib,Pictilisib,SIDM00881,False
PD173074,Linsitinib,SIDM00963,False
Linsitinib,Venetoclax,SIDM00097,False
OSI-027,Alisertib,SIDM00122,False
OSI-027,Nilotinib,SIDM01042,False
Palbociclib,Lapatinib,SIDM00879,False
Palbociclib,Navitoclax,SIDM00675,False
Palbociclib,Crizotinib,SIDM00940,False
Crizotinib,SB216763,SIDM00630,False
Crizotinib,Vorinostat,SIDM00629,False
Axitinib,KU-55933,SIDM00628,False
Navitoclax,ZM447439,SIDM00879,False
Lapatinib,Ribociclib,SIDM01002,False
Navitoclax,Linsitinib,SIDM00628,False
OSI-027,Lapatinib,SIDM01186,False
Palbociclib,Tozasertib,SIDM00241,False
Lapatinib,Crizotinib,SIDM00866,False
PD173074,KU-55933,SIDM00920,False
Trametinib,Palbociclib,SIDM01056,False
Pictilisib,AZD6482,SIDM00938,False
MK-2206,Afatinib,SIDM00885,False
Vorinostat,Palbociclib,SIDM00881,False
Pictilisib,Palbociclib,SIDM00146,False
Vorinostat,Uprosertib,SIDM00963,False
Axitinib,SB216763,SIDM00528,False
Pictilisib,AZD6482,SIDM01002,False
OSI-027,PF-4708671,SIDM00630,False
Palbociclib,SCH772984,SIDM00332,False
MK-2206,Navitoclax,SIDM00928,False
Axitinib,Venetoclax,SIDM00879,False
Vorinostat,Axitinib,SIDM01042,False
Taselisib,Sapitinib,SIDM00148,False
MK-2206,Linsitinib,SIDM00898,False
Sapitinib,SCH772984,SIDM01062,False
Crizotinib,Sapitinib,SIDM00772,False
Navitoclax,PF-4708671,SIDM00928,False
MK-2206,NU7441,SIDM00272,False
Palbociclib,Alpelisib,SIDM00528,False
Trametinib,Uprosertib,SIDM01001,False
Axitinib,Lapatinib,SIDM01037,False
Palbociclib,Alisertib,SIDM00882,False
Linsitinib,SB216763,SIDM00630,False
Palbociclib,Alpelisib,SIDM00097,False
Palbociclib,Doramapimod,SIDM00529,False
PD173074,SCH772984,SIDM00963,False
Trametinib,AZD6482,SIDM00877,False
Crizotinib,Linsitinib,SIDM00884,False
Palbociclib,Sapitinib,SIDM00878,False
Linsitinib,Palbociclib,SIDM01062,False
Trametinib,Pictilisib,SIDM00882,False
PD173074,Vorinostat,SIDM00870,False
Navitoclax,PD173074,SIDM00528,False
Sapitinib,PF-4708671,SIDM00879,False
Taselisib,OSI-027,SIDM00148,False
Taselisib,PD173074,SIDM00877,False
Vorinostat,MK-2206,SIDM00885,False
Linsitinib,Uprosertib,SIDM00893,False
Navitoclax,GSK269962A,SIDM00629,False
Linsitinib,Doramapimod,SIDM00148,False
PD173074,Sorafenib,SIDM01001,False
Taselisib,Alpelisib,SIDM01001,False
Lapatinib,Afatinib,SIDM00629,False
Sapitinib,Uprosertib,SIDM00528,False
OSI-027,Tozasertib,SIDM01001,False
Vorinostat,Axitinib,SIDM01187,False
Linsitinib,KU-55933,SIDM00562,False
Palbociclib,Alisertib,SIDM00866,False
OSI-027,PF-4708671,SIDM00879,False
OSI-027,Axitinib,SIDM00272,False
Vorinostat,Sapitinib,SIDM01001,False
Taselisib,Tozasertib,SIDM00933,False
Pictilisib,MK-2206,SIDM00870,False
Linsitinib,Alisertib,SIDM00529,False
Palbociclib,Alisertib,SIDM00877,False
Sapitinib,OSI-027,SIDM00148,False
Lapatinib,Ribociclib,SIDM00882,False
Trametinib,NU7441,SIDM00241,False
MK-2206,Alpelisib,SIDM01002,False
Palbociclib,Ribociclib,SIDM01186,False
OSI-027,KU-55933,SIDM00971,False
MK-2206,Axitinib,SIDM00629,False
Axitinib,Linsitinib,SIDM00630,False
Linsitinib,Doramapimod,SIDM00877,False
Sapitinib,Afatinib,SIDM00097,False
Axitinib,AZD6482,SIDM00920,False
Axitinib,GSK269962A,SIDM00872,False
MK-2206,PD173074,SIDM00898,False
Trametinib,SCH772984,SIDM00882,False
Crizotinib,AZD6482,SIDM00881,False
Taselisib,Paclitaxel,SIDM01042,False
PD173074,GSK269962A,SIDM00633,False
OSI-027,NU7441,SIDM00629,False
Trametinib,SCH772984,SIDM00881,False
Palbociclib,Nilotinib,SIDM00963,False
Palbociclib,Lapatinib,SIDM01062,False
Linsitinib,Tozasertib,SIDM01056,False
PD173074,SB216763,SIDM00629,False
Lapatinib,Paclitaxel,SIDM00529,False
Taselisib,KU-55933,SIDM00920,False
Axitinib,ZM447439,SIDM00938,False
Palbociclib,OSI-027,SIDM00874,False
Axitinib,Alisertib,SIDM00628,False
Linsitinib,Palbociclib,SIDM00920,False
Pictilisib,Venetoclax,SIDM00884,False
PD173074,Paclitaxel,SIDM01056,False
Taselisib,PD173074,SIDM00870,False
Lapatinib,Palbociclib,SIDM00875,False
Trametinib,Alpelisib,SIDM00332,False
Navitoclax,Venetoclax,SIDM00633,False
PD173074,MK-2206,SIDM00920,False
Vorinostat,Tozasertib,SIDM00893,False
Lapatinib,Alpelisib,SIDM00866,False
OSI-027,Palbociclib,SIDM00963,False
Crizotinib,Vorinostat,SIDM00971,False
Palbociclib,Ribociclib,SIDM00933,False
Linsitinib,AZD6482,SIDM00097,False
OSI-027,Doramapimod,SIDM00877,False
Palbociclib,Alisertib,SIDM00874,False
MK-2206,Palbociclib,SIDM00892,False
Taselisib,ZM447439,SIDM00875,False
Sapitinib,AZD6482,SIDM00940,False
Lapatinib,Uprosertib,SIDM00272,False
Axitinib,Ribociclib,SIDM00241,False
Crizotinib,Navitoclax,SIDM00963,False
Palbociclib,OSI-027,SIDM01001,False
Linsitinib,ZM447439,SIDM00898,False
MK-2206,Lapatinib,SIDM00892,False
Taselisib,Crizotinib,SIDM00874,False
OSI-027,KU-55933,SIDM00938,False
Linsitinib,Sorafenib,SIDM01186,False
Trametinib,Afatinib,SIDM00920,False
Taselisib,Afatinib,SIDM00673,False
PD173074,Pictilisib,SIDM00874,False
Sapitinib,Ribociclib,SIDM00933,False
MK-2206,Sapitinib,SIDM00940,False
Pictilisib,OSI-027,SIDM00898,False
OSI-027,Vorinostat,SIDM00332,False
Axitinib,Linsitinib,SIDM00633,False
Crizotinib,Ribociclib,SIDM00882,False
Linsitinib,Sorafenib,SIDM00628,False
Vorinostat,Trametinib,SIDM01042,False
Linsitinib,Axitinib,SIDM00933,False
Linsitinib,Nilotinib,SIDM00933,False
Vorinostat,SB216763,SIDM00940,False
Taselisib,GSK269962A,SIDM00529,False
MK-2206,AZD6482,SIDM00122,False
Crizotinib,ZM447439,SIDM00633,False
Palbociclib,Venetoclax,SIDM00954,False
Pictilisib,Axitinib,SIDM00938,False
Lapatinib,Crizotinib,SIDM00877,False
Palbociclib,Sorafenib,SIDM01062,False
Crizotinib,AZD6482,SIDM00629,False
Lapatinib,Paclitaxel,SIDM00933,False
Lapatinib,Axitinib,SIDM00885,False
Crizotinib,SCH772984,SIDM00272,False
Axitinib,Alpelisib,SIDM00630,False
PD173074,Tozasertib,SIDM00954,False
Vorinostat,SB216763,SIDM00893,False
Sapitinib,PF-4708671,SIDM00874,False
Linsitinib,NU7441,SIDM00872,False
Taselisib,Alpelisib,SIDM00772,False
Taselisib,Afatinib,SIDM00562,False
Lapatinib,Navitoclax,SIDM00885,False
OSI-027,SB216763,SIDM00146,False
Linsitinib,Taselisib,SIDM00675,False
Taselisib,Sorafenib,SIDM00629,False
Linsitinib,NU7441,SIDM00893,False
Sapitinib,SB216763,SIDM00673,False
Taselisib,Tozasertib,SIDM01001,False
Crizotinib,Venetoclax,SIDM00529,False
Sapitinib,GSK269962A,SIDM00954,False
Vorinostat,Ribociclib,SIDM00954,False
Linsitinib,SB216763,SIDM00893,False
Taselisib,PF-4708671,SIDM00874,False
Taselisib,Sapitinib,SIDM00272,False
Sapitinib,Taselisib,SIDM00881,False
OSI-027,Axitinib,SIDM00528,False
Axitinib,GSK269962A,SIDM00528,False
OSI-027,Lapatinib,SIDM00928,False
Linsitinib,Afatinib,SIDM00877,False
MK-2206,KU-55933,SIDM00633,False
Vorinostat,Venetoclax,SIDM00628,False
MK-2206,Trametinib,SIDM00877,False
Linsitinib,KU-55933,SIDM00881,False
Crizotinib,Nilotinib,SIDM01056,False
OSI-027,ZM447439,SIDM00122,False
Pictilisib,Lapatinib,SIDM00893,False
Vorinostat,OSI-027,SIDM00928,False
Crizotinib,Palbociclib,SIDM00148,False
Navitoclax,Nilotinib,SIDM00882,False
Vorinostat,PF-4708671,SIDM00528,False
Lapatinib,Palbociclib,SIDM00920,False
Palbociclib,Axitinib,SIDM00631,False
Lapatinib,Sorafenib,SIDM00874,False
Lapatinib,AZD6482,SIDM00885,False
Crizotinib,NU7441,SIDM00892,False
Linsitinib,AZD6482,SIDM01042,False
Navitoclax,SCH772984,SIDM00628,False
Taselisib,MK-2206,SIDM00878,False
Trametinib,Axitinib,SIDM00881,False
Vorinostat,PD173074,SIDM00332,False
PD173074,Alpelisib,SIDM00893,False
Crizotinib,Pictilisib,SIDM00332,False
Sapitinib,Nilotinib,SIDM01056,False
MK-2206,Alpelisib,SIDM00633,False
Sapitinib,SB216763,SIDM00882,False
Taselisib,KU-55933,SIDM00928,False
Taselisib,Ribociclib,SIDM01062,False
Palbociclib,MK-2206,SIDM00241,False
Lapatinib,Navitoclax,SIDM00241,False
Pictilisib,Linsitinib,SIDM00881,False
Palbociclib,Pictilisib,SIDM00148,False
OSI-027,PF-4708671,SIDM00673,False
PD173074,Trametinib,SIDM00673,False
Pictilisib,Linsitinib,SIDM00272,False
Taselisib,Trametinib,SIDM01187,False
Linsitinib,Vorinostat,SIDM00146,False
Linsitinib,Afatinib,SIDM00241,False
Crizotinib,PD173074,SIDM01056,False
Vorinostat,Doramapimod,SIDM00135,False
Taselisib,PD173074,SIDM01187,False
Linsitinib,Paclitaxel,SIDM00673,False
Taselisib,Navitoclax,SIDM00673,False
Palbociclib,Uprosertib,SIDM00920,False
Sapitinib,Axitinib,SIDM00971,False
Taselisib,Sapitinib,SIDM00881,False
PD173074,Navitoclax,SIDM00146,False
Pictilisib,ZM447439,SIDM01037,False
Taselisib,Pictilisib,SIDM00146,False
Palbociclib,Nilotinib,SIDM01002,False
Navitoclax,Nilotinib,SIDM00122,False
MK-2206,SCH772984,SIDM00875,False
Vorinostat,Axitinib,SIDM00148,False
OSI-027,PF-4708671,SIDM00135,False
Axitinib,Lapatinib,SIDM00097,False
Palbociclib,Uprosertib,SIDM00954,False
Vorinostat,Sapitinib,SIDM00633,False
PD173074,Vorinostat,SIDM00881,False
Crizotinib,PF-4708671,SIDM00122,False
Navitoclax,OSI-027,SIDM00882,False
Palbociclib,ZM447439,SIDM00135,False
Sapitinib,Vorinostat,SIDM00877,False
Palbociclib,Afatinib,SIDM00892,False
Taselisib,PF-4708671,SIDM00630,False
Axitinib,AZD6482,SIDM00971,False
PD173074,Axitinib,SIDM01042,False
Trametinib,GSK269962A,SIDM00881,False
Crizotinib,Tozasertib,SIDM00878,False
Sapitinib,Trametinib,SIDM00772,False
Vorinostat,PF-4708671,SIDM00633,False
Axitinib,Uprosertib,SIDM00675,False
PD173074,Crizotinib,SIDM00893,False
Axitinib,Afatinib,SIDM00875,False
Pictilisib,Alpelisib,SIDM00633,False
Axitinib,Trametinib,SIDM00272,False
Vorinostat,OSI-027,SIDM00135,False
Axitinib,Navitoclax,SIDM00629,False
Axitinib,Vorinostat,SIDM00562,False
Linsitinib,Alpelisib,SIDM00629,False
Palbociclib,Trametinib,SIDM00675,False
MK-2206,Linsitinib,SIDM00971,False
PD173074,MK-2206,SIDM00630,False
Linsitinib,Navitoclax,SIDM00870,False
OSI-027,Alisertib,SIDM00874,False
Pictilisib,KU-55933,SIDM00877,False
Trametinib,Venetoclax,SIDM00898,False
Taselisib,Doramapimod,SIDM00629,False
Navitoclax,Afatinib,SIDM00241,False
PD173074,OSI-027,SIDM00866,False
Navitoclax,Alpelisib,SIDM00633,False
Crizotinib,PD173074,SIDM00879,False
Pictilisib,Paclitaxel,SIDM00673,False
Linsitinib,Alisertib,SIDM00940,False
OSI-027,Linsitinib,SIDM00631,False
Navitoclax,AZD6482,SIDM00872,False
Lapatinib,PD173074,SIDM00879,False
Navitoclax,Linsitinib,SIDM00963,False
MK-2206,Axitinib,SIDM00938,False
Trametinib,Paclitaxel,SIDM00898,False
Sapitinib,AZD6482,SIDM00954,False
Trametinib,Navitoclax,SIDM00772,False
Pictilisib,ZM447439,SIDM00940,False
Pictilisib,NU7441,SIDM00877,False
MK-2206,Sorafenib,SIDM00633,False
Taselisib,SB216763,SIDM01002,False
Palbociclib,Lapatinib,SIDM00920,False
Trametinib,OSI-027,SIDM00963,False
Trametinib,Linsitinib,SIDM00881,False
Pictilisib,SB216763,SIDM00633,False
Sapitinib,Axitinib,SIDM00529,False
Pictilisib,Tozasertib,SIDM00628,False
PD173074,NU7441,SIDM01186,False
Palbociclib,SB216763,SIDM00630,False
Taselisib,Lapatinib,SIDM00562,False
Vorinostat,Alpelisib,SIDM00877,False
Crizotinib,Sapitinib,SIDM00920,False
Navitoclax,Vorinostat,SIDM01001,False
PD173074,Sapitinib,SIDM00893,False
Pictilisib,Alpelisib,SIDM01001,False
Palbociclib,Axitinib,SIDM00628,False
Axitinib,OSI-027,SIDM01037,False
Lapatinib,Ribociclib,SIDM00893,False
Navitoclax,Doramapimod,SIDM00628,False
Axitinib,Taselisib,SIDM01062,False
Taselisib,Nilotinib,SIDM00097,False
PD173074,Alpelisib,SIDM00920,False
Lapatinib,Taselisib,SIDM00933,False
OSI-027,Crizotinib,SIDM00884,False
Trametinib,SB216763,SIDM00528,False
Linsitinib,Taselisib,SIDM00866,False
Crizotinib,KU-55933,SIDM00892,False
Pictilisib,Tozasertib,SIDM00631,False
Navitoclax,KU-55933,SIDM00630,False
Linsitinib,Nilotinib,SIDM00562,False
PD173074,Navitoclax,SIDM01037,False
Crizotinib,Pictilisib,SIDM00884,False
OSI-027,Afatinib,SIDM00874,False
MK-2206,Ribociclib,SIDM01002,False
PD173074,Afatinib,SIDM00148,False
Crizotinib,SB216763,SIDM00881,False
MK-2206,SB216763,SIDM01002,False
Taselisib,SB216763,SIDM00148,False
MK-2206,Doramapimod,SIDM00874,False
Taselisib,OSI-027,SIDM00938,False
Crizotinib,Nilotinib,SIDM00928,False
Trametinib,Taselisib,SIDM01002,False
MK-2206,OSI-027,SIDM00272,False
MK-2206,KU-55933,SIDM01056,False
Lapatinib,Palbociclib,SIDM00628,False
Linsitinib,Nilotinib,SIDM00882,False
Pictilisib,PF-4708671,SIDM00148,False
Sapitinib,PF-4708671,SIDM00148,False
Axitinib,Navitoclax,SIDM00241,False
Lapatinib,Afatinib,SIDM01056,False
Crizotinib,Vorinostat,SIDM00097,False
Palbociclib,GSK269962A,SIDM00963,False
Pictilisib,NU7441,SIDM00875,False
PD173074,PF-4708671,SIDM01186,False
PD173074,PF-4708671,SIDM00938,False
Navitoclax,SB216763,SIDM00628,False
Pictilisib,Trametinib,SIDM00772,False
Axitinib,Crizotinib,SIDM00928,False
Sapitinib,Alpelisib,SIDM00630,False
Vorinostat,OSI-027,SIDM00898,False
Trametinib,Afatinib,SIDM00938,False
Navitoclax,PD173074,SIDM00879,False
Vorinostat,KU-55933,SIDM00241,False
Taselisib,KU-55933,SIDM00893,False
Linsitinib,Crizotinib,SIDM00940,False
Taselisib,ZM447439,SIDM00938,False
Taselisib,Sorafenib,SIDM00920,False
Linsitinib,NU7441,SIDM00885,False
Palbociclib,OSI-027,SIDM00675,False
Linsitinib,PD173074,SIDM01187,False
Lapatinib,Axitinib,SIDM00332,False
Linsitinib,Crizotinib,SIDM00630,False
MK-2206,SCH772984,SIDM00874,False
Sapitinib,MK-2206,SIDM00675,False
Trametinib,PD173074,SIDM01187,False
OSI-027,Afatinib,SIDM00097,False
Navitoclax,PF-4708671,SIDM00874,False
PD173074,KU-55933,SIDM00629,False
MK-2206,Lapatinib,SIDM00940,False
Linsitinib,Alpelisib,SIDM00272,False
Crizotinib,Alisertib,SIDM00097,False
Navitoclax,AZD6482,SIDM00882,False
Crizotinib,Alpelisib,SIDM00893,False
Trametinib,Alisertib,SIDM00933,False
Axitinib,SCH772984,SIDM01062,False
PD173074,Navitoclax,SIDM00122,False
Sapitinib,Paclitaxel,SIDM00892,False
Trametinib,SCH772984,SIDM00629,False
Pictilisib,Alpelisib,SIDM00562,False
Linsitinib,Palbociclib,SIDM00885,False
Lapatinib,PD173074,SIDM00629,False
OSI-027,ZM447439,SIDM00630,False
Pictilisib,Vorinostat,SIDM01001,False
Vorinostat,SCH772984,SIDM00097,False
Axitinib,Nilotinib,SIDM00628,False
PD173074,Crizotinib,SIDM01037,False
Axitinib,Lapatinib,SIDM00562,False
Axitinib,SCH772984,SIDM00633,False
Crizotinib,Nilotinib,SIDM00272,False
PD173074,NU7441,SIDM00772,False
MK-2206,OSI-027,SIDM00898,False
MK-2206,Uprosertib,SIDM00971,False
Axitinib,Uprosertib,SIDM01002,False
PD173074,Sorafenib,SIDM00135,False
Trametinib,Linsitinib,SIDM00874,False
Crizotinib,Doramapimod,SIDM00528,False
Linsitinib,Lapatinib,SIDM00933,False
Crizotinib,Linsitinib,SIDM00872,False
Linsitinib,SB216763,SIDM00562,False
Axitinib,Alisertib,SIDM00529,False
Axitinib,PD173074,SIDM00870,False
Trametinib,Sapitinib,SIDM00772,False
Taselisib,Paclitaxel,SIDM01001,False
MK-2206,Vorinostat,SIDM01001,False
Axitinib,GSK269962A,SIDM01062,False
Taselisib,Afatinib,SIDM00872,False
Vorinostat,KU-55933,SIDM00146,False
OSI-027,Afatinib,SIDM00628,False
PD173074,KU-55933,SIDM00631,False
Vorinostat,Nilotinib,SIDM00872,False
Crizotinib,PF-4708671,SIDM01001,False
MK-2206,Crizotinib,SIDM00898,False
OSI-027,PD173074,SIDM00122,False
Axitinib,PF-4708671,SIDM00122,False
Navitoclax,Crizotinib,SIDM00882,False
Palbociclib,Vorinostat,SIDM01002,False
MK-2206,Palbociclib,SIDM01042,False
MK-2206,GSK269962A,SIDM00866,False
Navitoclax,Afatinib,SIDM00629,False
Taselisib,PD173074,SIDM00097,False
Lapatinib,AZD6482,SIDM00938,False
Axitinib,MK-2206,SIDM00933,False
Lapatinib,Alpelisib,SIDM00148,False
Crizotinib,Lapatinib,SIDM00774,False
Vorinostat,Axitinib,SIDM00928,False
Vorinostat,SCH772984,SIDM00954,False
Lapatinib,Uprosertib,SIDM00898,False
PD173074,Vorinostat,SIDM00938,False
Vorinostat,Doramapimod,SIDM00920,False
Navitoclax,Ribociclib,SIDM00963,False
OSI-027,Sorafenib,SIDM00633,False
MK-2206,Trametinib,SIDM00940,False
Palbociclib,Alisertib,SIDM00875,False
OSI-027,NU7441,SIDM00898,False
Crizotinib,Navitoclax,SIDM00772,False
Pictilisib,Uprosertib,SIDM01186,False
OSI-027,ZM447439,SIDM00893,False
Palbociclib,Ribociclib,SIDM00562,False
Palbociclib,Paclitaxel,SIDM00882,False
MK-2206,Uprosertib,SIDM00879,False
PD173074,NU7441,SIDM00872,False
Trametinib,Alisertib,SIDM00920,False
Linsitinib,Uprosertib,SIDM00882,False
Sapitinib,OSI-027,SIDM00893,False
Pictilisib,Linsitinib,SIDM00866,False
Navitoclax,Ribociclib,SIDM00135,False
Crizotinib,Taselisib,SIDM01001,False
Taselisib,Venetoclax,SIDM00938,False
PD173074,Venetoclax,SIDM00332,False
Sapitinib,Venetoclax,SIDM01037,False
Axitinib,Paclitaxel,SIDM00884,False
Taselisib,SB216763,SIDM00241,False
Palbociclib,Vorinostat,SIDM00875,False
Trametinib,Taselisib,SIDM00631,False
Palbociclib,Paclitaxel,SIDM00928,False
PD173074,Afatinib,SIDM00135,False
Trametinib,MK-2206,SIDM00879,False
Taselisib,Navitoclax,SIDM01042,False
Pictilisib,Paclitaxel,SIDM00928,False
PD173074,KU-55933,SIDM01002,False
Taselisib,Pictilisib,SIDM00272,False
Palbociclib,Uprosertib,SIDM01186,False
Trametinib,Linsitinib,SIDM00892,False
Navitoclax,Alpelisib,SIDM00332,False
Sapitinib,KU-55933,SIDM01056,False
Pictilisib,Tozasertib,SIDM00882,False
Linsitinib,Alisertib,SIDM00528,False
OSI-027,Paclitaxel,SIDM01037,False
Pictilisib,Sorafenib,SIDM00872,False
PD173074,AZD6482,SIDM00332,False
Palbociclib,Axitinib,SIDM00879,False
Crizotinib,ZM447439,SIDM00628,False
Lapatinib,SCH772984,SIDM01186,False
Taselisib,Vorinostat,SIDM00528,False
Sapitinib,Afatinib,SIDM00881,False
PD173074,Crizotinib,SIDM01186,False
Vorinostat,PD173074,SIDM01062,False
Taselisib,Pictilisib,SIDM00630,False
Crizotinib,PF-4708671,SIDM00954,False
Pictilisib,NU7441,SIDM01186,False
Palbociclib,Lapatinib,SIDM00629,False
Sapitinib,Pictilisib,SIDM00272,False
OSI-027,Tozasertib,SIDM00631,False
Lapatinib,Trametinib,SIDM00875,False
Palbociclib,OSI-027,SIDM00673,False
Navitoclax,OSI-027,SIDM00885,False
Taselisib,Ribociclib,SIDM00892,False
Trametinib,PD173074,SIDM00870,False
Linsitinib,Doramapimod,SIDM00633,False
Crizotinib,Doramapimod,SIDM00148,False
MK-2206,Nilotinib,SIDM00562,False
Crizotinib,Axitinib,SIDM00885,False
Linsitinib,NU7441,SIDM00673,False
PD173074,SB216763,SIDM00877,False
Palbociclib,Taselisib,SIDM01186,False
Crizotinib,SCH772984,SIDM00528,False
Lapatinib,Doramapimod,SIDM01056,False
Vorinostat,Pictilisib,SIDM00866,False
PD173074,Alisertib,SIDM00772,False
Crizotinib,AZD6482,SIDM00878,False
MK-2206,GSK269962A,SIDM00562,False
PD173074,Afatinib,SIDM00122,False
Palbociclib,Linsitinib,SIDM00528,False
Crizotinib,Nilotinib,SIDM01062,False
Linsitinib,Alpelisib,SIDM00528,False
Axitinib,Palbociclib,SIDM00562,False
Pictilisib,Alpelisib,SIDM00892,False
Lapatinib,Vorinostat,SIDM00893,False
Pictilisib,Alpelisib,SIDM01186,False
Taselisib,Doramapimod,SIDM00875,False
MK-2206,Sorafenib,SIDM00954,False
Palbociclib,KU-55933,SIDM00332,False
OSI-027,KU-55933,SIDM00893,False
PD173074,OSI-027,SIDM00882,False
Palbociclib,Tozasertib,SIDM00881,False
Linsitinib,MK-2206,SIDM01001,False
Linsitinib,AZD6482,SIDM00866,False
Trametinib,AZD6482,SIDM00882,False
Axitinib,Ribociclib,SIDM01002,False
OSI-027,Linsitinib,SIDM00933,False
MK-2206,Sorafenib,SIDM01002,False
Axitinib,Ribociclib,SIDM00562,False
Axitinib,ZM447439,SIDM01056,False
OSI-027,MK-2206,SIDM00879,False
Linsitinib,Vorinostat,SIDM00920,False
Taselisib,Linsitinib,SIDM00933,False
Lapatinib,Ribociclib,SIDM00877,False
Palbociclib,SB216763,SIDM00928,False
Linsitinib,Nilotinib,SIDM00675,False
Vorinostat,ZM447439,SIDM00933,False
MK-2206,NU7441,SIDM00882,False
Linsitinib,Uprosertib,SIDM00963,False
Axitinib,Pictilisib,SIDM00875,False
Lapatinib,OSI-027,SIDM01062,False
OSI-027,SCH772984,SIDM00148,False
Vorinostat,Taselisib,SIDM01187,False
Crizotinib,Sapitinib,SIDM00892,False
Axitinib,Trametinib,SIDM00874,False
Lapatinib,Uprosertib,SIDM00877,False
OSI-027,Trametinib,SIDM01037,False
Trametinib,NU7441,SIDM00630,False
Taselisib,Axitinib,SIDM00774,False
Lapatinib,Vorinostat,SIDM00122,False
Trametinib,PD173074,SIDM00893,False
Axitinib,Vorinostat,SIDM00954,False
Axitinib,Crizotinib,SIDM00241,False
Trametinib,PF-4708671,SIDM01001,False
Trametinib,SB216763,SIDM00241,False
Trametinib,SCH772984,SIDM00122,False
Navitoclax,Crizotinib,SIDM00628,False
MK-2206,Axitinib,SIDM00884,False
Crizotinib,KU-55933,SIDM00097,False
Vorinostat,Taselisib,SIDM00630,False
Palbociclib,Tozasertib,SIDM00879,False
Palbociclib,Sapitinib,SIDM00971,False
OSI-027,Afatinib,SIDM00630,False
Crizotinib,NU7441,SIDM00633,False
Axitinib,SCH772984,SIDM00878,False
Lapatinib,Venetoclax,SIDM00633,False
Trametinib,Nilotinib,SIDM00933,False
MK-2206,Uprosertib,SIDM00938,False
Taselisib,Palbociclib,SIDM00146,False
Linsitinib,ZM447439,SIDM00874,False
Lapatinib,ZM447439,SIDM00971,False
Crizotinib,Navitoclax,SIDM00673,False
Palbociclib,PF-4708671,SIDM00097,False
MK-2206,Vorinostat,SIDM00122,False
MK-2206,Afatinib,SIDM00928,False
MK-2206,Linsitinib,SIDM00875,False
PD173074,Palbociclib,SIDM00146,False
Sapitinib,Sorafenib,SIDM01062,False
Pictilisib,MK-2206,SIDM00963,False
Trametinib,OSI-027,SIDM00938,False
OSI-027,SB216763,SIDM00879,False
Navitoclax,Doramapimod,SIDM00332,False
Pictilisib,GSK269962A,SIDM01037,False
Taselisib,Venetoclax,SIDM01056,False
Lapatinib,Crizotinib,SIDM00673,False
MK-2206,OSI-027,SIDM00675,False
Lapatinib,Palbociclib,SIDM00881,False
Palbociclib,SB216763,SIDM01042,False
PD173074,Afatinib,SIDM01037,False
Palbociclib,Ribociclib,SIDM00885,False
Trametinib,Sorafenib,SIDM00881,False
Palbociclib,Vorinostat,SIDM01042,False
OSI-027,Palbociclib,SIDM01037,False
Palbociclib,KU-55933,SIDM00631,False
Lapatinib,Crizotinib,SIDM01042,False
Taselisib,OSI-027,SIDM00971,False
Lapatinib,Vorinostat,SIDM00148,False
Sapitinib,Taselisib,SIDM00241,False
PD173074,Venetoclax,SIDM00529,False
OSI-027,Doramapimod,SIDM00146,False
Sapitinib,PD173074,SIDM00633,False
Pictilisib,Lapatinib,SIDM01001,False
Linsitinib,Vorinostat,SIDM00963,False
Palbociclib,AZD6482,SIDM01062,False
Vorinostat,Alpelisib,SIDM00097,False
Vorinostat,Sapitinib,SIDM00675,False
OSI-027,SCH772984,SIDM00135,False
Vorinostat,Trametinib,SIDM00878,False
Taselisib,PF-4708671,SIDM00122,False
Navitoclax,Afatinib,SIDM00633,False
Sapitinib,Palbociclib,SIDM00954,False
Trametinib,Axitinib,SIDM00954,False
PD173074,Paclitaxel,SIDM00135,False
Lapatinib,Nilotinib,SIDM00673,False
Trametinib,PD173074,SIDM00877,False
Navitoclax,NU7441,SIDM00878,False
Linsitinib,GSK269962A,SIDM00529,False
Pictilisib,OSI-027,SIDM00673,False
OSI-027,Linsitinib,SIDM00528,False
MK-2206,GSK269962A,SIDM00898,False
Trametinib,ZM447439,SIDM00963,False
Vorinostat,Paclitaxel,SIDM00892,False
