ANCHOR_NAME,LIBRARY_NAME,SIDM,Synergy
Pictilisib,Nilotinib,SIDM00938,False
Sorafenib,Trametinib,SIDM00371,False
PD173074,Doramapimod,SIDM00528,False
MK-2206,Dasatinib,SIDM00469,False
Trametinib,Uprosertib,SIDM01186,False
Taselisib,Sapitinib,SIDM00875,False
Ruxolitinib,OSI-027,SIDM00411,False
Paclitaxel,Lapatinib,SIDM00583,False
Navitoclax,Venetoclax,SIDM00971,False
SCH772984,Afatinib,SIDM00217,False
Linsitinib,MK-2206,SIDM00872,False
OSI-027,Crizotinib,SIDM00954,False
Navitoclax,Axitinib,SIDM00628,False
Pictilisib,Sapitinib,SIDM00928,False
Sapitinib,NU7441,SIDM00898,False
Navitoclax,Venetoclax,SIDM00097,False
Crizotinib,SCH772984,SIDM01186,False
Taselisib,Sorafenib,SIDM00893,False
Vorinostat,Navitoclax,SIDM00135,False
Lapatinib,Sorafenib,SIDM00893,False
Axitinib,ZM447439,SIDM00875,False
BMS-754807,Trametinib,SIDM01096,False
Pictilisib,NU7441,SIDM00135,False
Paclitaxel,MK-2206,SIDM00582,False
Vinorelbine,SB505124,SIDM00789,False
MK-2206,Sapitinib,SIDM00562,False
Navitoclax,Tozasertib,SIDM00528,False
Crizotinib,Pictilisib,SIDM00135,False
Taselisib,Pictilisib,SIDM00882,False
Trametinib,Sorafenib,SIDM00943,False
Navitoclax,Lapatinib,SIDM00332,False
SB505124,BMS-754807,SIDM00527,False
Pictilisib,Ribociclib,SIDM00562,False
Palbociclib,Crizotinib,SIDM00878,False
Lapatinib,Afatinib,SIDM00938,False
Palbociclib,GSK269962A,SIDM00675,False
Taselisib,Alisertib,SIDM00940,False
Taselisib,Crizotinib,SIDM01042,False
OSI-027,GSK269962A,SIDM00528,False
SCH772984,SB505124,SIDM00776,False
Axitinib,MK-2206,SIDM00938,False
OSI-027,Ruxolitinib,SIDM00670,False
MK-2206,Trametinib,SIDM00933,False
Lapatinib,Pictilisib,SIDM01187,False
MK-2206,Trametinib,SIDM00042,False
SB216763,SB505124,SIDM00957,False
Sapitinib,PD173074,SIDM00122,False
Axitinib,Doramapimod,SIDM00146,False
Sapitinib,Nilotinib,SIDM00898,False
Sapitinib,Paclitaxel,SIDM00872,False
Pictilisib,PF-4708671,SIDM00241,False
Crizotinib,MK-2206,SIDM01138,False
Axitinib,GSK269962A,SIDM01002,False
Axitinib,Nilotinib,SIDM00879,False
PD173074,Afatinib,SIDM00884,False
Linsitinib,Axitinib,SIDM00633,False
PD173074,Linsitinib,SIDM01002,False
Crizotinib,OSI-027,SIDM00455,False
PD173074,Linsitinib,SIDM00874,False
PD173074,Sorafenib,SIDM01042,False
Axitinib,Lapatinib,SIDM01187,False
Sorafenib,Dasatinib,SIDM00132,False
Linsitinib,GSK269962A,SIDM00879,False
PD173074,Ribociclib,SIDM01062,False
PD173074,Lapatinib,SIDM00630,False
OSI-027,ZM447439,SIDM00879,False
Linsitinib,Taselisib,SIDM01138,False
Taselisib,OSI-027,SIDM01056,False
Ruxolitinib,Dactolisib,SIDM01165,False
Galunisertib,OSI-027,SIDM00670,False
Trametinib,Navitoclax,SIDM00332,False
Afatinib,BMS-754807,SIDM00527,False
Lapatinib,SCH772984,SIDM00571,False
Afatinib,SCH772984,SIDM01096,False
SB505124,Crizotinib,SIDM00487,False
MK-2206,Vinorelbine,SIDM00359,False
MK-2206,Crizotinib,SIDM00789,False
OSI-027,Navitoclax,SIDM01165,False
Linsitinib,Dactolisib,SIDM00453,False
Navitoclax,Sapitinib,SIDM00150,False
Vorinostat,MK-2206,SIDM01002,False
MK-2206,Navitoclax,SIDM00628,False
Axitinib,ZM447439,SIDM00135,False
Sapitinib,SCH772984,SIDM00680,False
Axitinib,Palbociclib,SIDM00881,False
Taselisib,Linsitinib,SIDM00877,False
Trametinib,Galunisertib,SIDM01135,False
OSI-027,PD173074,SIDM00097,False
Taselisib,Axitinib,SIDM00893,False
Trametinib,SCH772984,SIDM00629,False
BMS-754807,Navitoclax,SIDM00776,False
Navitoclax,Sapitinib,SIDM00884,False
PD173074,NU7441,SIDM00893,False
BMS-754807,Navitoclax,SIDM00782,False
Crizotinib,Erlotinib,SIDM00453,False
Afatinib,Vinorelbine,SIDM00789,False
MK-2206,Crizotinib,SIDM00893,False
Crizotinib,Venetoclax,SIDM00872,False
Palbociclib,Vinorelbine,SIDM00282,False
OSI-027,MK-2206,SIDM00533,False
Afatinib,Taselisib,SIDM01096,False
Palbociclib,Dasatinib,SIDM00571,False
OSI-027,SCH772984,SIDM00664,False
Palbociclib,KU-55933,SIDM00920,False
OSI-027,Sorafenib,SIDM00954,False
OSI-027,Lapatinib,SIDM00774,False
Linsitinib,Paclitaxel,SIDM00146,False
Crizotinib,SCH772984,SIDM00332,False
Linsitinib,MK-2206,SIDM00833,False
Afatinib,SB505124,SIDM00681,False
Dactolisib,Dasatinib,SIDM01135,False
Paclitaxel,Erlotinib,SIDM01139,False
Vinorelbine,Palbociclib,SIDM00834,False
Navitoclax,Venetoclax,SIDM00898,False
MK-2206,Sapitinib,SIDM00282,False
Vorinostat,Pictilisib,SIDM00928,False
Axitinib,Doramapimod,SIDM00122,False
Linsitinib,Palbociclib,SIDM01137,False
Ruxolitinib,Linsitinib,SIDM00899,False
Crizotinib,Sapitinib,SIDM00777,False
Vinorelbine,Crizotinib,SIDM00842,False
Palbociclib,AZD6482,SIDM00874,False
Vorinostat,NU7441,SIDM00878,False
Dactolisib,Taselisib,SIDM01138,False
PD173074,Tozasertib,SIDM00893,False
Navitoclax,Afatinib,SIDM00866,False
Taselisib,Trametinib,SIDM01136,False
Dactolisib,MK-2206,SIDM01139,False
Navitoclax,Linsitinib,SIDM00130,False
Axitinib,Linsitinib,SIDM00135,False
SB216763,Afatinib,SIDM01233,False
Pictilisib,PD173074,SIDM00933,False
Axitinib,PD173074,SIDM00875,False
Vorinostat,Afatinib,SIDM00963,False
Palbociclib,Vinorelbine,SIDM00488,False
Pictilisib,Axitinib,SIDM00870,False
Linsitinib,Palbociclib,SIDM01187,False
Afatinib,Palbociclib,SIDM00835,False
SB505124,SB216763,SIDM00944,False
Crizotinib,Afatinib,SIDM00783,False
Dactolisib,Trametinib,SIDM01135,False
Vinorelbine,SB216763,SIDM00049,False
MK-2206,Sapitinib,SIDM00882,False
Trametinib,ZM447439,SIDM01056,False
MK-2206,Sapitinib,SIDM01096,False
Trametinib,Crizotinib,SIDM00950,False
MK-2206,Afatinib,SIDM00498,False
Taselisib,BMS-754807,SIDM00049,False
Crizotinib,PF-4708671,SIDM00879,False
Crizotinib,SCH772984,SIDM00042,False
Crizotinib,Navitoclax,SIDM00928,False
MK-2206,Linsitinib,SIDM00834,False
Linsitinib,Afatinib,SIDM00938,False
Palbociclib,Trametinib,SIDM00826,False
SCH772984,Lapatinib,SIDM00505,False
OSI-027,Venetoclax,SIDM01002,False
Taselisib,KU-55933,SIDM00885,False
Linsitinib,Sorafenib,SIDM00934,False
Palbociclib,SCH772984,SIDM00533,False
Pictilisib,KU-55933,SIDM00971,False
Lapatinib,Trametinib,SIDM00571,False
Afatinib,Crizotinib,SIDM00781,False
Pictilisib,Alpelisib,SIDM00971,False
Navitoclax,Palbociclib,SIDM00562,False
MK-2206,OSI-027,SIDM01042,False
Taselisib,Paclitaxel,SIDM00629,False
Palbociclib,Linsitinib,SIDM00779,False
Pictilisib,Lapatinib,SIDM01001,False
BMS-754807,Trametinib,SIDM00781,False
Trametinib,Crizotinib,SIDM00885,False
Ruxolitinib,Taselisib,SIDM00455,False
Linsitinib,Vorinostat,SIDM01042,False
MK-2206,AZD6482,SIDM00272,False
Vorinostat,GSK269962A,SIDM00874,False
Lapatinib,Axitinib,SIDM00630,False
Trametinib,SCH772984,SIDM00884,False
Lapatinib,NU7441,SIDM00933,False
Crizotinib,SB216763,SIDM01056,False
SCH772984,Dasatinib,SIDM01138,False
OSI-027,Taselisib,SIDM00885,False
Pictilisib,Alpelisib,SIDM00885,False
Axitinib,Venetoclax,SIDM01037,False
Taselisib,Palbociclib,SIDM00049,False
PD173074,Alisertib,SIDM00920,False
SCH772984,SB505124,SIDM00779,False
Dactolisib,Linsitinib,SIDM00132,False
Navitoclax,SB216763,SIDM00892,False
Crizotinib,Navitoclax,SIDM00892,False
Linsitinib,Trametinib,SIDM00884,False
Crizotinib,Dasatinib,SIDM00531,False
Crizotinib,Afatinib,SIDM01197,False
Linsitinib,Navitoclax,SIDM01062,False
Navitoclax,Lapatinib,SIDM00053,False
MK-2206,SCH772984,SIDM00892,False
Palbociclib,Afatinib,SIDM00097,False
Pictilisib,Uprosertib,SIDM00135,False
Taselisib,Sapitinib,SIDM01001,False
Vinorelbine,Linsitinib,SIDM00214,False
Ruxolitinib,Dactolisib,SIDM00505,False
Palbociclib,Sapitinib,SIDM00673,False
Taselisib,Vinorelbine,SIDM00282,False
Navitoclax,Crizotinib,SIDM00878,False
Taselisib,PD173074,SIDM00882,False
MK-2206,Sapitinib,SIDM00940,False
Navitoclax,KU-55933,SIDM00940,False
PD173074,GSK269962A,SIDM00633,False
Crizotinib,SCH772984,SIDM00118,False
Sapitinib,Venetoclax,SIDM00122,False
Lapatinib,Navitoclax,SIDM00469,False
Crizotinib,Sorafenib,SIDM01002,False
Navitoclax,OSI-027,SIDM01037,False
Pictilisib,Nilotinib,SIDM00529,False
Pictilisib,Sorafenib,SIDM00878,False
Trametinib,NU7441,SIDM00877,False
SB216763,Linsitinib,SIDM00812,False
Lapatinib,ZM447439,SIDM00878,False
Crizotinib,Doramapimod,SIDM00878,False
Trametinib,Navitoclax,SIDM00898,False
MK-2206,Crizotinib,SIDM00534,False
Vorinostat,Doramapimod,SIDM01001,False
Navitoclax,Ruxolitinib,SIDM00505,False
Crizotinib,SCH772984,SIDM00629,False
Taselisib,Navitoclax,SIDM00833,False
Lapatinib,Paclitaxel,SIDM00371,False
Sapitinib,Afatinib,SIDM00097,False
Taselisib,Afatinib,SIDM01197,False
Palbociclib,MK-2206,SIDM00097,False
Navitoclax,MK-2206,SIDM00541,False
Sapitinib,Paclitaxel,SIDM00772,False
Lapatinib,SB216763,SIDM00122,False
Trametinib,SCH772984,SIDM00938,False
Linsitinib,SB216763,SIDM00633,False
OSI-027,Dactolisib,SIDM00583,False
Navitoclax,GSK269962A,SIDM00866,False
Linsitinib,Crizotinib,SIDM00957,False
PD173074,Ribociclib,SIDM00122,False
PD173074,Axitinib,SIDM00877,False
Lapatinib,OSI-027,SIDM00148,False
Paclitaxel,Crizotinib,SIDM01139,False
Linsitinib,Uprosertib,SIDM00673,False
PD173074,Doramapimod,SIDM00241,False
Ruxolitinib,Galunisertib,SIDM00670,False
SCH772984,SB216763,SIDM01096,False
BMS-754807,Crizotinib,SIDM00527,False
Linsitinib,AZD6482,SIDM00673,False
Trametinib,Alisertib,SIDM00882,False
Taselisib,Ribociclib,SIDM00881,False
SCH772984,Paclitaxel,SIDM00934,False
Linsitinib,Ribociclib,SIDM00633,False
PD173074,Tozasertib,SIDM01062,False
Trametinib,Axitinib,SIDM00272,False
Taselisib,Doramapimod,SIDM00874,False
Paclitaxel,Lapatinib,SIDM00301,False
Linsitinib,Trametinib,SIDM00541,False
Axitinib,GSK269962A,SIDM00630,False
Trametinib,Ruxolitinib,SIDM00943,False
OSI-027,Vorinostat,SIDM00878,False
Palbociclib,NU7441,SIDM00529,False
OSI-027,MK-2206,SIDM00675,False
Taselisib,KU-55933,SIDM00272,False
Vinorelbine,Navitoclax,SIDM00487,False
Palbociclib,KU-55933,SIDM00675,False
SB505124,Taselisib,SIDM01096,False
Erlotinib,Linsitinib,SIDM00053,False
Axitinib,PF-4708671,SIDM00875,False
Navitoclax,OSI-027,SIDM00963,False
Linsitinib,Nilotinib,SIDM00241,False
OSI-027,Dactolisib,SIDM00582,False
Sapitinib,GSK269962A,SIDM01062,False
Taselisib,Linsitinib,SIDM00371,False
SCH772984,Afatinib,SIDM00193,False
Taselisib,Alisertib,SIDM00879,False
MK-2206,Alisertib,SIDM00877,False
OSI-027,ZM447439,SIDM00878,False
PD173074,SB216763,SIDM01002,False
Pictilisib,Uprosertib,SIDM01056,False
Sapitinib,Crizotinib,SIDM01096,False
Vorinostat,Nilotinib,SIDM01186,False
MK-2206,KU-55933,SIDM00898,False
Sapitinib,Afatinib,SIDM01233,False
Sorafenib,Erlotinib,SIDM00301,False
SB505124,SB216763,SIDM00677,False
PD173074,ZM447439,SIDM00898,False
Taselisib,Palbociclib,SIDM00136,False
SB216763,Sapitinib,SIDM00217,False
Sapitinib,SB505124,SIDM00832,False
Trametinib,Alisertib,SIDM00898,False
Crizotinib,Nilotinib,SIDM00122,False
PD173074,GSK269962A,SIDM00097,False
BMS-754807,Crizotinib,SIDM00537,False
Navitoclax,Trametinib,SIDM01002,False
OSI-027,Taselisib,SIDM00943,False
Taselisib,Alisertib,SIDM01002,False
Pictilisib,Venetoclax,SIDM00630,False
Trametinib,Afatinib,SIDM00359,False
MK-2206,Sapitinib,SIDM00675,False
Crizotinib,Vinorelbine,SIDM00789,False
OSI-027,Crizotinib,SIDM00633,False
Trametinib,Doramapimod,SIDM00630,False
Navitoclax,BMS-754807,SIDM00537,False
Linsitinib,Dasatinib,SIDM00943,False
Linsitinib,SCH772984,SIDM00675,False
Afatinib,Crizotinib,SIDM00826,False
Taselisib,Linsitinib,SIDM01138,False
SCH772984,BMS-754807,SIDM01197,False
Vorinostat,KU-55933,SIDM00928,False
Pictilisib,Palbociclib,SIDM00892,False
Lapatinib,Afatinib,SIDM00971,False
Crizotinib,SB216763,SIDM00884,False
BMS-754807,Afatinib,SIDM00282,False
Palbociclib,Lapatinib,SIDM01187,False
MK-2206,Navitoclax,SIDM00870,False
Trametinib,MK-2206,SIDM00842,False
Trametinib,Tozasertib,SIDM00872,False
Dactolisib,Linsitinib,SIDM01188,False
Taselisib,Afatinib,SIDM00541,False
Lapatinib,KU-55933,SIDM00629,False
MK-2206,Dactolisib,SIDM01139,False
Linsitinib,MK-2206,SIDM00875,False
Palbociclib,GSK269962A,SIDM00963,False
Trametinib,Ribociclib,SIDM00562,False
Linsitinib,PF-4708671,SIDM00241,False
SB505124,Sapitinib,SIDM00217,False
MK-2206,Palbociclib,SIDM01096,False
SB216763,Navitoclax,SIDM00778,False
Crizotinib,Axitinib,SIDM00241,False
Crizotinib,Nilotinib,SIDM01062,False
Taselisib,Trametinib,SIDM00677,False
Navitoclax,Alpelisib,SIDM00122,False
Trametinib,Linsitinib,SIDM00534,False
MK-2206,SCH772984,SIDM00282,False
Lapatinib,Vorinostat,SIDM00875,False
Paclitaxel,Lapatinib,SIDM00571,False
Linsitinib,GSK269962A,SIDM01056,False
Vorinostat,NU7441,SIDM00628,False
Pictilisib,NU7441,SIDM00562,False
Palbociclib,Navitoclax,SIDM00881,False
Linsitinib,Sapitinib,SIDM00779,False
MK-2206,SB216763,SIDM01090,False
Palbociclib,Crizotinib,SIDM00783,False
Lapatinib,Palbociclib,SIDM01001,False
Sapitinib,SB505124,SIDM00835,False
Galunisertib,Linsitinib,SIDM00664,False
MK-2206,Trametinib,SIDM01062,False
Linsitinib,OSI-027,SIDM01037,False
Trametinib,Crizotinib,SIDM00136,False
PD173074,Crizotinib,SIDM00631,False
Crizotinib,BMS-754807,SIDM00779,False
Dasatinib,Sorafenib,SIDM00132,False
PD173074,Trametinib,SIDM01001,False
Taselisib,Sapitinib,SIDM00498,False
Palbociclib,MK-2206,SIDM00835,False
PD173074,PF-4708671,SIDM00882,False
Trametinib,Navitoclax,SIDM00122,False
Palbociclib,Sapitinib,SIDM00920,False
Navitoclax,Trametinib,SIDM00885,False
PD173074,Tozasertib,SIDM00874,False
Pictilisib,Taselisib,SIDM00878,False
SCH772984,Navitoclax,SIDM00301,False
Lapatinib,Vorinostat,SIDM00885,False
Taselisib,PF-4708671,SIDM00893,False
SCH772984,Taselisib,SIDM01135,False
Afatinib,Palbociclib,SIDM00778,False
Trametinib,Linsitinib,SIDM00874,False
Taselisib,MK-2206,SIDM00882,False
Afatinib,MK-2206,SIDM00779,False
Lapatinib,OSI-027,SIDM01056,False
Trametinib,Navitoclax,SIDM00839,False
Palbociclib,Navitoclax,SIDM01136,False
Sorafenib,Paclitaxel,SIDM00132,False
OSI-027,KU-55933,SIDM00971,False
Trametinib,Ribociclib,SIDM00135,False
Taselisib,SB505124,SIDM00359,False
Lapatinib,Navitoclax,SIDM00571,False
SCH772984,Ruxolitinib,SIDM00455,False
SB216763,Crizotinib,SIDM00049,False
Linsitinib,Axitinib,SIDM00938,False
Afatinib,MK-2206,SIDM00118,False
Navitoclax,Linsitinib,SIDM00498,False
MK-2206,Axitinib,SIDM00332,False
Trametinib,PF-4708671,SIDM00122,False
Pictilisib,GSK269962A,SIDM00772,False
Afatinib,Crizotinib,SIDM00778,False
Paclitaxel,Sorafenib,SIDM00582,False
OSI-027,Nilotinib,SIDM00963,False
Afatinib,Taselisib,SIDM00541,False
Crizotinib,BMS-754807,SIDM00282,False
BMS-754807,Linsitinib,SIDM00776,False
Linsitinib,PF-4708671,SIDM00122,False
Lapatinib,Alpelisib,SIDM00675,False
Crizotinib,MK-2206,SIDM01096,False
Crizotinib,Navitoclax,SIDM00870,False
SCH772984,Palbociclib,SIDM00371,False
Palbociclib,Crizotinib,SIDM00146,False
Lapatinib,ZM447439,SIDM00630,False
Sapitinib,Tozasertib,SIDM00135,False
Erlotinib,Palbociclib,SIDM00453,False
Linsitinib,GSK269962A,SIDM00954,False
Navitoclax,Linsitinib,SIDM00453,False
Sapitinib,BMS-754807,SIDM00193,False
Taselisib,Sorafenib,SIDM00629,False
Palbociclib,ZM447439,SIDM00122,False
Dasatinib,Ruxolitinib,SIDM00533,False
SB505124,SCH772984,SIDM00781,False
Sapitinib,Tozasertib,SIDM00148,False
PD173074,Lapatinib,SIDM00241,False
Navitoclax,Sapitinib,SIDM00898,False
SB216763,Afatinib,SIDM00782,False
Afatinib,Sapitinib,SIDM00359,False
MK-2206,SCH772984,SIDM00469,False
Linsitinib,SB216763,SIDM00835,False
Navitoclax,Palbociclib,SIDM00842,False
Linsitinib,MK-2206,SIDM00812,False
Lapatinib,NU7441,SIDM00628,False
Lapatinib,Crizotinib,SIDM00772,False
OSI-027,Sapitinib,SIDM01001,False
Crizotinib,Taselisib,SIDM01138,False
Lapatinib,Ruxolitinib,SIDM01136,False
Palbociclib,Vorinostat,SIDM00874,False
Palbociclib,Venetoclax,SIDM00963,False
PD173074,GSK269962A,SIDM01062,False
PD173074,Uprosertib,SIDM00629,False
Vinorelbine,Linsitinib,SIDM00217,False
Vorinostat,Linsitinib,SIDM00241,False
Pictilisib,Sorafenib,SIDM00630,False
Trametinib,Lapatinib,SIDM00631,False
MK-2206,PD173074,SIDM00879,False
Linsitinib,Taselisib,SIDM01136,False
Linsitinib,Lapatinib,SIDM00453,False
Navitoclax,Nilotinib,SIDM00673,False
Linsitinib,Afatinib,SIDM00272,False
Lapatinib,Sorafenib,SIDM01165,False
OSI-027,PD173074,SIDM00898,False
Palbociclib,Linsitinib,SIDM00898,False
Crizotinib,Vinorelbine,SIDM00781,False
Trametinib,BMS-754807,SIDM00527,False
MK-2206,Ribociclib,SIDM01186,False
Linsitinib,SCH772984,SIDM00832,False
Trametinib,SCH772984,SIDM00562,False
Pictilisib,NU7441,SIDM00892,False
Axitinib,GSK269962A,SIDM00882,False
Palbociclib,SCH772984,SIDM00971,False
MK-2206,Sapitinib,SIDM00272,False
Sapitinib,Taselisib,SIDM00488,False
Palbociclib,Taselisib,SIDM00359,False
Palbociclib,Alpelisib,SIDM00892,False
Crizotinib,Taselisib,SIDM01096,False
MK-2206,Palbociclib,SIDM00359,False
Navitoclax,Palbociclib,SIDM00833,False
Linsitinib,Taselisib,SIDM01042,False
Linsitinib,PD173074,SIDM00963,False
Lapatinib,Nilotinib,SIDM00933,False
Pictilisib,Ribociclib,SIDM00878,False
Taselisib,SB505124,SIDM00944,False
OSI-027,Taselisib,SIDM01135,False
Dactolisib,Ruxolitinib,SIDM00453,False
Palbociclib,PD173074,SIDM00629,False
OSI-027,Venetoclax,SIDM01001,False
Palbociclib,Sorafenib,SIDM00332,False
Vorinostat,PD173074,SIDM00122,False
Vorinostat,Sapitinib,SIDM00877,False
Navitoclax,Nilotinib,SIDM00892,False
Taselisib,ZM447439,SIDM00898,False
PD173074,Axitinib,SIDM00332,False
Navitoclax,Dactolisib,SIDM00531,False
Ruxolitinib,Lapatinib,SIDM01137,False
Lapatinib,SCH772984,SIDM01042,False
Lapatinib,SCH772984,SIDM00053,False
Trametinib,Alpelisib,SIDM01037,False
Crizotinib,MK-2206,SIDM00628,False
Axitinib,GSK269962A,SIDM00675,False
Paclitaxel,Dactolisib,SIDM00670,False
Navitoclax,Sapitinib,SIDM00214,False
SB505124,Linsitinib,SIDM00777,False
Palbociclib,Trametinib,SIDM00130,False
Axitinib,Linsitinib,SIDM00893,False
MK-2206,Navitoclax,SIDM00629,False
Trametinib,Palbociclib,SIDM01042,False
Vorinostat,Venetoclax,SIDM00675,False
Trametinib,NU7441,SIDM00884,False
OSI-027,Palbociclib,SIDM01056,False
Trametinib,MK-2206,SIDM01136,False
Lapatinib,PD173074,SIDM00562,False
Navitoclax,Uprosertib,SIDM01037,False
Trametinib,ZM447439,SIDM00332,False
Axitinib,Sorafenib,SIDM00529,False
Vorinostat,Uprosertib,SIDM00675,False
Vorinostat,Axitinib,SIDM01187,False
Axitinib,Linsitinib,SIDM00866,False
Crizotinib,Alisertib,SIDM00332,False
Sorafenib,Galunisertib,SIDM00582,False
Vorinostat,Sorafenib,SIDM00881,False
Lapatinib,Navitoclax,SIDM00938,False
Dasatinib,Sorafenib,SIDM01135,False
Linsitinib,Sapitinib,SIDM01042,False
Trametinib,Palbociclib,SIDM01037,False
Trametinib,Paclitaxel,SIDM00146,False
Crizotinib,GSK269962A,SIDM00629,False
OSI-027,Trametinib,SIDM00332,False
SCH772984,MK-2206,SIDM00527,False
Sapitinib,Axitinib,SIDM00122,False
BMS-754807,Taselisib,SIDM00049,False
Trametinib,SCH772984,SIDM01186,False
MK-2206,Pictilisib,SIDM00628,False
Crizotinib,Erlotinib,SIDM00571,False
OSI-027,Afatinib,SIDM00629,False
Linsitinib,Doramapimod,SIDM00971,False
MK-2206,GSK269962A,SIDM00878,False
Sapitinib,Venetoclax,SIDM00633,False
Taselisib,Dasatinib,SIDM00469,False
Vorinostat,PD173074,SIDM01186,False
Trametinib,SCH772984,SIDM00882,False
OSI-027,KU-55933,SIDM01037,False
Sorafenib,Ruxolitinib,SIDM00950,False
Axitinib,Linsitinib,SIDM01062,False
BMS-754807,Linsitinib,SIDM00118,False
SB216763,MK-2206,SIDM01233,False
BMS-754807,Taselisib,SIDM00835,False
Navitoclax,Palbociclib,SIDM00878,False
Axitinib,Paclitaxel,SIDM00920,False
PD173074,GSK269962A,SIDM00241,False
MK-2206,Alisertib,SIDM00879,False
SB216763,Taselisib,SIDM00534,False
OSI-027,Paclitaxel,SIDM01137,False
Trametinib,PD173074,SIDM00630,False
Crizotinib,PF-4708671,SIDM00135,False
Taselisib,Uprosertib,SIDM01186,False
Palbociclib,Taselisib,SIDM00631,False
PD173074,Axitinib,SIDM00630,False
Lapatinib,Sapitinib,SIDM01187,False
Dasatinib,Trametinib,SIDM01138,False
Linsitinib,Crizotinib,SIDM00562,False
PD173074,Ribociclib,SIDM00628,False
Pictilisib,Sapitinib,SIDM00675,False
Taselisib,Axitinib,SIDM00562,False
Taselisib,MK-2206,SIDM01137,False
Axitinib,Ribociclib,SIDM01002,False
Sapitinib,Trametinib,SIDM00541,False
Sapitinib,Pictilisib,SIDM00971,False
SB216763,Linsitinib,SIDM00781,False
Linsitinib,MK-2206,SIDM00934,False
Galunisertib,Navitoclax,SIDM01139,False
Afatinib,SCH772984,SIDM00782,False
Palbociclib,SCH772984,SIDM00875,False
OSI-027,Paclitaxel,SIDM01139,False
Sapitinib,GSK269962A,SIDM00971,False
Galunisertib,Navitoclax,SIDM00411,False
Erlotinib,Linsitinib,SIDM01138,False
Vinorelbine,Navitoclax,SIDM01090,False
Navitoclax,Palbociclib,SIDM01096,False
Linsitinib,Lapatinib,SIDM00943,False
Trametinib,Ribociclib,SIDM00146,False
Dactolisib,Trametinib,SIDM00053,False
MK-2206,Sorafenib,SIDM01002,False
PD173074,Venetoclax,SIDM00893,False
Linsitinib,PD173074,SIDM00885,False
Taselisib,GSK269962A,SIDM00148,False
MK-2206,Tozasertib,SIDM00529,False
Navitoclax,Palbociclib,SIDM01188,False
Palbociclib,Galunisertib,SIDM00469,False
PD173074,PF-4708671,SIDM00146,False
PD173074,Uprosertib,SIDM01186,False
Pictilisib,Sapitinib,SIDM01001,False
Lapatinib,Palbociclib,SIDM00301,False
Vinorelbine,Palbociclib,SIDM00541,False
Axitinib,Taselisib,SIDM00148,False
Afatinib,SB505124,SIDM00217,False
Galunisertib,Linsitinib,SIDM01165,False
Lapatinib,Linsitinib,SIDM01037,False
Crizotinib,Taselisib,SIDM00583,False
OSI-027,AZD6482,SIDM00122,False
Axitinib,Linsitinib,SIDM00629,False
Ruxolitinib,Trametinib,SIDM00531,False
Sapitinib,Vorinostat,SIDM00562,False
Vorinostat,Crizotinib,SIDM00675,False
Palbociclib,Linsitinib,SIDM00884,False
Taselisib,Sapitinib,SIDM01186,False
Vorinostat,MK-2206,SIDM01056,False
Palbociclib,Vinorelbine,SIDM00498,False
Linsitinib,SCH772984,SIDM00943,False
Vorinostat,ZM447439,SIDM01062,False
OSI-027,Paclitaxel,SIDM00301,False
Lapatinib,Paclitaxel,SIDM00866,False
Taselisib,SCH772984,SIDM00150,False
Navitoclax,Trametinib,SIDM00874,False
Galunisertib,Trametinib,SIDM00583,False
Taselisib,ZM447439,SIDM01037,False
Crizotinib,NU7441,SIDM00892,False
Dasatinib,Palbociclib,SIDM00130,False
Galunisertib,Crizotinib,SIDM01165,False
Trametinib,PF-4708671,SIDM00529,False
OSI-027,Trametinib,SIDM00670,False
SB216763,SCH772984,SIDM00839,False
Trametinib,Paclitaxel,SIDM00675,False
Trametinib,Sorafenib,SIDM00135,False
Crizotinib,SB216763,SIDM00954,False
PD173074,Vorinostat,SIDM00870,False
SCH772984,Lapatinib,SIDM01136,False
Taselisib,MK-2206,SIDM00938,False
Sorafenib,Paclitaxel,SIDM00899,False
Navitoclax,Sapitinib,SIDM00193,False
Vorinostat,Axitinib,SIDM00630,False
Crizotinib,PD173074,SIDM00272,False
Lapatinib,GSK269962A,SIDM00866,False
Paclitaxel,SCH772984,SIDM00664,False
Crizotinib,GSK269962A,SIDM00893,False
MK-2206,Linsitinib,SIDM00541,False
SB505124,Crizotinib,SIDM00944,False
MK-2206,Taselisib,SIDM00781,False
Palbociclib,MK-2206,SIDM00455,False
MK-2206,Crizotinib,SIDM00217,False
Vorinostat,Tozasertib,SIDM01186,False
Palbociclib,MK-2206,SIDM00673,False
Lapatinib,OSI-027,SIDM00505,False
Dasatinib,Dactolisib,SIDM01136,False
Pictilisib,Navitoclax,SIDM00881,False
Linsitinib,Axitinib,SIDM00772,False
Pictilisib,Palbociclib,SIDM01037,False
MK-2206,Crizotinib,SIDM00628,False
Trametinib,Nilotinib,SIDM00146,False
Palbociclib,Uprosertib,SIDM00122,False
Linsitinib,Vorinostat,SIDM00529,False
Afatinib,Taselisib,SIDM01197,False
Crizotinib,Ruxolitinib,SIDM00533,False
Axitinib,Nilotinib,SIDM01001,False
Taselisib,SB505124,SIDM00779,False
Trametinib,Uprosertib,SIDM00940,False
Axitinib,Pictilisib,SIDM00963,False
SCH772984,Palbociclib,SIDM00839,False
OSI-027,Dasatinib,SIDM00505,False
Navitoclax,Vinorelbine,SIDM00217,False
