ANCHOR_NAME,LIBRARY_NAME,SIDM,Synergy
Trametinib,Navitoclax,SIDM00214,False
Taselisib,Palbociclib,SIDM00150,False
Afatinib,Taselisib,SIDM01096,False
MK-2206,Crizotinib,SIDM00837,False
SCH772984,Trametinib,SIDM00777,False
Vinorelbine,Sapitinib,SIDM00778,False
Sapitinib,SCH772984,SIDM00136,False
Linsitinib,BMS-754807,SIDM00677,False
Linsitinib,MK-2206,SIDM00498,False
SB505124,Linsitinib,SIDM00487,False
BMS-754807,Crizotinib,SIDM00537,False
Palbociclib,Taselisib,SIDM00826,False
SCH772984,SB216763,SIDM01096,False
Linsitinib,SCH772984,SIDM00681,False
Navitoclax,BMS-754807,SIDM00534,False
Navitoclax,Palbociclib,SIDM00537,False
Palbociclib,MK-2206,SIDM00778,False
Afatinib,SB216763,SIDM00680,False
Taselisib,SB216763,SIDM01096,False
Crizotinib,SCH772984,SIDM00527,False
Linsitinib,BMS-754807,SIDM00534,False
Vinorelbine,Trametinib,SIDM00677,False
MK-2206,SB505124,SIDM00217,False
Crizotinib,BMS-754807,SIDM00216,False
Navitoclax,Afatinib,SIDM00488,False
BMS-754807,Palbociclib,SIDM00833,False
SB216763,Palbociclib,SIDM00118,False
Vinorelbine,Palbociclib,SIDM00217,False
SB216763,SCH772984,SIDM00776,False
Trametinib,SCH772984,SIDM00944,False
SCH772984,Linsitinib,SIDM00781,False
Linsitinib,Vinorelbine,SIDM01197,False
SCH772984,Navitoclax,SIDM00282,False
MK-2206,Palbociclib,SIDM00835,False
MK-2206,Sapitinib,SIDM00781,False
Crizotinib,SB505124,SIDM00534,False
BMS-754807,Taselisib,SIDM00839,False
BMS-754807,SB505124,SIDM00487,False
Trametinib,Crizotinib,SIDM00498,False
Navitoclax,SB216763,SIDM00660,False
MK-2206,Taselisib,SIDM00537,False
Linsitinib,Afatinib,SIDM00842,False
Vinorelbine,BMS-754807,SIDM00150,False
SB505124,Navitoclax,SIDM00835,False
SB216763,Linsitinib,SIDM01197,False
SB216763,SCH772984,SIDM00833,False
Palbociclib,Taselisib,SIDM00832,False
Linsitinib,MK-2206,SIDM00537,False
Vinorelbine,Palbociclib,SIDM00282,False
Palbociclib,Trametinib,SIDM01096,False
Linsitinib,SB216763,SIDM00826,False
Afatinib,Crizotinib,SIDM00782,False
SB505124,Vinorelbine,SIDM00782,False
MK-2206,Linsitinib,SIDM00781,False
Navitoclax,MK-2206,SIDM00282,False
Sapitinib,SB216763,SIDM00779,False
Navitoclax,Linsitinib,SIDM00498,False
Taselisib,Afatinib,SIDM00216,False
SCH772984,SB216763,SIDM00832,False
SB505124,MK-2206,SIDM00214,False
Navitoclax,Linsitinib,SIDM01090,False
Navitoclax,SB505124,SIDM00776,False
Afatinib,Crizotinib,SIDM00842,False
MK-2206,Navitoclax,SIDM00789,False
Vinorelbine,MK-2206,SIDM01090,False
Sapitinib,Vinorelbine,SIDM00049,False
Trametinib,SCH772984,SIDM00118,False
Sapitinib,Crizotinib,SIDM01096,False
Crizotinib,Navitoclax,SIDM00136,False
Linsitinib,Vinorelbine,SIDM00777,False
Palbociclib,Navitoclax,SIDM00839,False
Sapitinib,SB216763,SIDM00534,False
Taselisib,Linsitinib,SIDM00944,False
Taselisib,Navitoclax,SIDM00783,False
MK-2206,Crizotinib,SIDM00957,False
Sapitinib,Trametinib,SIDM00677,False
Crizotinib,Taselisib,SIDM00833,False
Navitoclax,Taselisib,SIDM01233,False
Afatinib,MK-2206,SIDM00826,False
SB505124,Taselisib,SIDM00487,False
Vinorelbine,Afatinib,SIDM00833,False
Afatinib,Palbociclib,SIDM00660,False
MK-2206,Afatinib,SIDM00534,False
SB505124,Linsitinib,SIDM00782,False
Sapitinib,Afatinib,SIDM00217,False
SCH772984,Navitoclax,SIDM00359,False
Vinorelbine,SCH772984,SIDM00487,False
Linsitinib,BMS-754807,SIDM00833,False
Afatinib,SB216763,SIDM00832,False
Vinorelbine,SB216763,SIDM00839,False
BMS-754807,Sapitinib,SIDM00216,False
Sapitinib,Linsitinib,SIDM00826,False
Afatinib,Palbociclib,SIDM00118,False
Linsitinib,Crizotinib,SIDM00783,False
Sapitinib,Taselisib,SIDM00677,False
Linsitinib,Sapitinib,SIDM00777,False
BMS-754807,Afatinib,SIDM00214,False
SB216763,Crizotinib,SIDM00778,False
Taselisib,Palbociclib,SIDM00359,False
BMS-754807,Afatinib,SIDM00812,False
Afatinib,Taselisib,SIDM00217,False
Sapitinib,Taselisib,SIDM00359,False
SB216763,Vinorelbine,SIDM00834,False
SB216763,Afatinib,SIDM00498,False
SB505124,Navitoclax,SIDM00832,False
SB216763,BMS-754807,SIDM00537,False
Linsitinib,SB505124,SIDM00193,False
SCH772984,Crizotinib,SIDM00783,False
Taselisib,SB216763,SIDM00118,False
SCH772984,Trametinib,SIDM00812,False
Trametinib,Vinorelbine,SIDM00193,False
SB505124,Vinorelbine,SIDM00842,False
Trametinib,SCH772984,SIDM00835,False
Crizotinib,MK-2206,SIDM00781,False
SB216763,SCH772984,SIDM00541,False
Afatinib,Vinorelbine,SIDM00777,False
SCH772984,Palbociclib,SIDM01096,False
Sapitinib,SB216763,SIDM00680,False
Vinorelbine,Taselisib,SIDM00193,False
BMS-754807,Palbociclib,SIDM00359,False
SB216763,SB505124,SIDM00488,False
MK-2206,Vinorelbine,SIDM00660,False
Taselisib,SB505124,SIDM00487,False
SB505124,Vinorelbine,SIDM00944,False
Sapitinib,MK-2206,SIDM00150,False
Sapitinib,Palbociclib,SIDM00681,False
Taselisib,Crizotinib,SIDM00832,False
SB505124,SB216763,SIDM00826,False
Sapitinib,BMS-754807,SIDM00826,False
Palbociclib,Vinorelbine,SIDM00957,False
Palbociclib,MK-2206,SIDM00677,False
Linsitinib,Afatinib,SIDM00783,False
Taselisib,MK-2206,SIDM00778,False
Navitoclax,Trametinib,SIDM00681,False
Vinorelbine,Taselisib,SIDM00842,False
Palbociclib,Taselisib,SIDM00217,False
SB216763,Taselisib,SIDM00677,False
MK-2206,Afatinib,SIDM00833,False
Linsitinib,Taselisib,SIDM00778,False
Linsitinib,Taselisib,SIDM00214,False
SCH772984,Navitoclax,SIDM00779,False
Linsitinib,Navitoclax,SIDM00839,False
Afatinib,Vinorelbine,SIDM00680,False
SCH772984,MK-2206,SIDM00832,False
MK-2206,Crizotinib,SIDM01096,False
BMS-754807,Vinorelbine,SIDM01096,False
MK-2206,SB505124,SIDM00282,False
Vinorelbine,SCH772984,SIDM00677,False
Vinorelbine,SCH772984,SIDM00359,False
Taselisib,Palbociclib,SIDM00487,False
Taselisib,SCH772984,SIDM00193,False
Sapitinib,SB505124,SIDM00834,False
Trametinib,SCH772984,SIDM00833,False
BMS-754807,SB216763,SIDM00777,False
SB216763,SB505124,SIDM00049,False
Afatinib,Sapitinib,SIDM00826,False
Navitoclax,Trametinib,SIDM00118,False
MK-2206,Navitoclax,SIDM00957,False
Linsitinib,Trametinib,SIDM00812,False
Navitoclax,Crizotinib,SIDM00136,False
Trametinib,BMS-754807,SIDM00832,False
BMS-754807,Crizotinib,SIDM00832,False
Palbociclib,SCH772984,SIDM00527,False
Palbociclib,Sapitinib,SIDM00782,False
Sapitinib,Navitoclax,SIDM00782,False
Linsitinib,Taselisib,SIDM00359,False
Linsitinib,Navitoclax,SIDM00049,False
SB505124,Taselisib,SIDM00660,False
Vinorelbine,Palbociclib,SIDM00834,False
Crizotinib,Afatinib,SIDM00049,False
MK-2206,SCH772984,SIDM00216,False
Navitoclax,Linsitinib,SIDM00789,False
Vinorelbine,Crizotinib,SIDM00049,False
Afatinib,BMS-754807,SIDM00833,False
Linsitinib,BMS-754807,SIDM00776,False
Linsitinib,Sapitinib,SIDM00778,False
BMS-754807,Linsitinib,SIDM00527,False
SB505124,Navitoclax,SIDM00537,False
SB216763,Vinorelbine,SIDM00487,False
SCH772984,Afatinib,SIDM00541,False
Palbociclib,SB216763,SIDM01233,False
SCH772984,Vinorelbine,SIDM00839,False
Vinorelbine,Linsitinib,SIDM00217,False
Palbociclib,Crizotinib,SIDM00776,False
Trametinib,BMS-754807,SIDM00835,False
Crizotinib,Trametinib,SIDM00779,False
SB216763,MK-2206,SIDM00214,False
Vinorelbine,SCH772984,SIDM00214,False
Taselisib,Crizotinib,SIDM00826,False
SCH772984,Navitoclax,SIDM01197,False
Linsitinib,Palbociclib,SIDM00216,False
Linsitinib,Sapitinib,SIDM01233,False
Trametinib,Palbociclib,SIDM00781,False
Afatinib,SCH772984,SIDM00835,False
Linsitinib,BMS-754807,SIDM00832,False
Linsitinib,Sapitinib,SIDM00781,False
Trametinib,Sapitinib,SIDM00835,False
Sapitinib,MK-2206,SIDM00527,False
Crizotinib,Linsitinib,SIDM00282,False
BMS-754807,SCH772984,SIDM00150,False
Vinorelbine,MK-2206,SIDM00832,False
Trametinib,SB505124,SIDM00782,False
Taselisib,MK-2206,SIDM00835,False
BMS-754807,Vinorelbine,SIDM00782,False
Vinorelbine,Afatinib,SIDM00839,False
SB505124,Palbociclib,SIDM00839,False
Palbociclib,SB216763,SIDM00534,False
SCH772984,Sapitinib,SIDM00049,False
Linsitinib,Afatinib,SIDM00789,False
MK-2206,Crizotinib,SIDM00835,False
SB505124,Navitoclax,SIDM00779,False
Navitoclax,BMS-754807,SIDM00826,False
Palbociclib,Afatinib,SIDM00944,False
SB216763,Linsitinib,SIDM00778,False
Navitoclax,Trametinib,SIDM00498,False
Vinorelbine,Linsitinib,SIDM00957,False
Taselisib,Navitoclax,SIDM00660,False
Afatinib,Palbociclib,SIDM00541,False
Trametinib,MK-2206,SIDM00118,False
SCH772984,SB505124,SIDM00781,False
Navitoclax,SCH772984,SIDM00118,False
Afatinib,Palbociclib,SIDM00049,False
Sapitinib,SB505124,SIDM00789,False
SB216763,Taselisib,SIDM00541,False
Palbociclib,Linsitinib,SIDM00957,False
SB505124,SB216763,SIDM00833,False
Navitoclax,Crizotinib,SIDM00118,False
Sapitinib,Taselisib,SIDM00150,False
Vinorelbine,SCH772984,SIDM00779,False
Trametinib,BMS-754807,SIDM00534,False
SB216763,Sapitinib,SIDM00488,False
Vinorelbine,SB505124,SIDM00778,False
SCH772984,SB216763,SIDM00681,False
Vinorelbine,Trametinib,SIDM00944,False
SCH772984,SB505124,SIDM00677,False
Palbociclib,Vinorelbine,SIDM00359,False
SCH772984,Crizotinib,SIDM00136,False
Navitoclax,SB216763,SIDM00487,False
SCH772984,Navitoclax,SIDM00541,False
SCH772984,MK-2206,SIDM00216,False
Trametinib,BMS-754807,SIDM00680,False
Navitoclax,Taselisib,SIDM00777,False
SB216763,BMS-754807,SIDM00216,False
Trametinib,Afatinib,SIDM00776,False
Crizotinib,Sapitinib,SIDM00193,False
Palbociclib,Sapitinib,SIDM00778,False
Trametinib,Sapitinib,SIDM00359,False
SCH772984,Afatinib,SIDM00193,False
Navitoclax,Vinorelbine,SIDM00837,False
BMS-754807,SCH772984,SIDM00049,False
Trametinib,Vinorelbine,SIDM00944,False
Crizotinib,Navitoclax,SIDM00193,False
SB505124,SB216763,SIDM00049,False
Crizotinib,Trametinib,SIDM00834,False
Sapitinib,BMS-754807,SIDM00217,False
Linsitinib,Trametinib,SIDM00541,False
Trametinib,Taselisib,SIDM00216,False
Navitoclax,Vinorelbine,SIDM00832,False
Crizotinib,SB216763,SIDM00782,False
Afatinib,BMS-754807,SIDM00527,False
Crizotinib,SB216763,SIDM00834,False
MK-2206,SB505124,SIDM00677,False
Navitoclax,BMS-754807,SIDM00150,False
Trametinib,Taselisib,SIDM00832,False
SCH772984,Linsitinib,SIDM00488,False
MK-2206,Linsitinib,SIDM00779,False
Linsitinib,SB216763,SIDM00498,False
Vinorelbine,SB216763,SIDM00779,False
Navitoclax,BMS-754807,SIDM01096,False
BMS-754807,SB216763,SIDM00782,False
Linsitinib,BMS-754807,SIDM00783,False
Vinorelbine,Sapitinib,SIDM00282,False
Sapitinib,Taselisib,SIDM00216,False
Linsitinib,Trametinib,SIDM00839,False
Vinorelbine,Palbociclib,SIDM00534,False
SCH772984,SB505124,SIDM00783,False
Taselisib,SB505124,SIDM00150,False
Linsitinib,MK-2206,SIDM00527,False
Trametinib,SCH772984,SIDM00812,False
SCH772984,Vinorelbine,SIDM00359,False
SB216763,Vinorelbine,SIDM00214,False
Trametinib,SCH772984,SIDM00541,False
Crizotinib,BMS-754807,SIDM00136,False
SB216763,Linsitinib,SIDM00677,False
Afatinib,Navitoclax,SIDM01197,False
MK-2206,BMS-754807,SIDM00677,False
Taselisib,Sapitinib,SIDM00944,False
Vinorelbine,Navitoclax,SIDM00837,False
Trametinib,Linsitinib,SIDM01197,False
Crizotinib,Linsitinib,SIDM00842,False
Taselisib,Vinorelbine,SIDM00118,False
Sapitinib,SB216763,SIDM00216,False
Crizotinib,Afatinib,SIDM00681,False
Afatinib,MK-2206,SIDM00842,False
Vinorelbine,Trametinib,SIDM00118,False
MK-2206,BMS-754807,SIDM00837,False
SB216763,SCH772984,SIDM00782,False
Navitoclax,Linsitinib,SIDM00537,False
Palbociclib,SB216763,SIDM00214,False
Navitoclax,SCH772984,SIDM01233,False
Afatinib,Trametinib,SIDM00789,False
SB505124,Navitoclax,SIDM00677,False
SCH772984,Crizotinib,SIDM00680,False
Linsitinib,MK-2206,SIDM00839,False
SB216763,Afatinib,SIDM00834,False
Crizotinib,Afatinib,SIDM00488,False
MK-2206,Afatinib,SIDM00789,False
BMS-754807,Afatinib,SIDM00837,False
MK-2206,Crizotinib,SIDM00833,False
Sapitinib,Taselisib,SIDM00841,False
Taselisib,Vinorelbine,SIDM00835,False
Palbociclib,Trametinib,SIDM00359,False
SB216763,Palbociclib,SIDM00359,False
Palbociclib,Trametinib,SIDM01233,False
Sapitinib,Afatinib,SIDM00150,False
Palbociclib,Taselisib,SIDM00778,False
Afatinib,Crizotinib,SIDM00193,False
Vinorelbine,SCH772984,SIDM00777,False
SCH772984,Linsitinib,SIDM00776,False
Palbociclib,Crizotinib,SIDM00527,False
SB505124,Afatinib,SIDM00677,False
Afatinib,SCH772984,SIDM00781,False
Navitoclax,Afatinib,SIDM00781,False
BMS-754807,SB216763,SIDM00681,False
SB505124,BMS-754807,SIDM00789,False
Linsitinib,MK-2206,SIDM00944,False
Crizotinib,Vinorelbine,SIDM00677,False
Afatinib,SCH772984,SIDM00841,False
Taselisib,Afatinib,SIDM00136,False
SB216763,SB505124,SIDM00783,False
BMS-754807,Trametinib,SIDM00217,False
Afatinib,Linsitinib,SIDM00944,False
SCH772984,Navitoclax,SIDM00217,False
Afatinib,Navitoclax,SIDM00541,False
Vinorelbine,Taselisib,SIDM00789,False
Sapitinib,Vinorelbine,SIDM00812,False
Afatinib,Sapitinib,SIDM00834,False
Palbociclib,SB216763,SIDM00834,False
Taselisib,Navitoclax,SIDM00136,False
Crizotinib,SB505124,SIDM00498,False
Vinorelbine,Sapitinib,SIDM00677,False
MK-2206,SB216763,SIDM00957,False
BMS-754807,SB505124,SIDM00957,False
Afatinib,Vinorelbine,SIDM01096,False
MK-2206,Linsitinib,SIDM00842,False
Crizotinib,SB216763,SIDM00777,False
Navitoclax,Palbociclib,SIDM00214,False
SB505124,Navitoclax,SIDM00488,False
SB505124,Afatinib,SIDM00150,False
MK-2206,Taselisib,SIDM01233,False
Afatinib,SB216763,SIDM00193,False
Trametinib,Navitoclax,SIDM00835,False
SB216763,Trametinib,SIDM00778,False
Vinorelbine,BMS-754807,SIDM00534,False
Crizotinib,Vinorelbine,SIDM00681,False
BMS-754807,Palbociclib,SIDM00944,False
Trametinib,Crizotinib,SIDM01090,False
Navitoclax,Sapitinib,SIDM01096,False
BMS-754807,Linsitinib,SIDM00781,False
Afatinib,Linsitinib,SIDM00834,False
Crizotinib,BMS-754807,SIDM00783,False
Navitoclax,Trametinib,SIDM00216,False
Trametinib,Linsitinib,SIDM01233,False
BMS-754807,Palbociclib,SIDM00680,False
SCH772984,SB216763,SIDM00782,False
SB505124,Linsitinib,SIDM00136,False
Crizotinib,Navitoclax,SIDM00537,False
MK-2206,Palbociclib,SIDM00837,False
Linsitinib,Taselisib,SIDM00832,False
MK-2206,SB505124,SIDM00832,False
Vinorelbine,BMS-754807,SIDM00957,False
Sapitinib,SCH772984,SIDM00498,False
Navitoclax,SB505124,SIDM00778,False
Navitoclax,Vinorelbine,SIDM00782,False
Navitoclax,Sapitinib,SIDM00359,False
SB216763,Linsitinib,SIDM00781,False
SCH772984,Crizotinib,SIDM01197,False
MK-2206,SB216763,SIDM00049,False
Linsitinib,Sapitinib,SIDM01096,False
Sapitinib,MK-2206,SIDM00534,False
BMS-754807,Afatinib,SIDM00944,False
Vinorelbine,Taselisib,SIDM01090,False
Afatinib,SB216763,SIDM00778,False
SB216763,Navitoclax,SIDM00782,False
BMS-754807,SB505124,SIDM00782,False
Navitoclax,Taselisib,SIDM00782,False
Palbociclib,Crizotinib,SIDM01197,False
Taselisib,SB216763,SIDM00783,False
Afatinib,BMS-754807,SIDM00777,False
Crizotinib,MK-2206,SIDM00835,False
Trametinib,MK-2206,SIDM00217,False
Palbociclib,Taselisib,SIDM00777,False
SB505124,Afatinib,SIDM00789,False
SB216763,Navitoclax,SIDM00537,False
Palbociclib,BMS-754807,SIDM00779,False
Sapitinib,SB505124,SIDM01096,False
SCH772984,MK-2206,SIDM00789,False
BMS-754807,Crizotinib,SIDM00833,False
MK-2206,SB216763,SIDM01096,False
Crizotinib,Palbociclib,SIDM00957,False
SB505124,Crizotinib,SIDM00677,False
SB505124,Afatinib,SIDM01233,False
Crizotinib,Taselisib,SIDM00779,False
Vinorelbine,Navitoclax,SIDM00778,False
BMS-754807,SB216763,SIDM00842,False
MK-2206,SCH772984,SIDM00136,False
Afatinib,Navitoclax,SIDM00498,False
Navitoclax,Vinorelbine,SIDM00498,False
SB216763,Taselisib,SIDM00681,False
Afatinib,BMS-754807,SIDM00839,False
Navitoclax,SB505124,SIDM00217,False
Crizotinib,SB216763,SIDM00498,False
SB216763,Sapitinib,SIDM00835,False
Sapitinib,Navitoclax,SIDM00789,False
BMS-754807,Palbociclib,SIDM00150,False
SCH772984,Palbociclib,SIDM00488,False
Crizotinib,Trametinib,SIDM00118,False
Palbociclib,Afatinib,SIDM00359,False
MK-2206,Linsitinib,SIDM00839,False
BMS-754807,Afatinib,SIDM00118,False
Navitoclax,SCH772984,SIDM00783,False
SB216763,Sapitinib,SIDM00049,False
Palbociclib,Vinorelbine,SIDM00781,False
Crizotinib,Taselisib,SIDM00680,False
Palbociclib,Trametinib,SIDM00812,False
Navitoclax,Afatinib,SIDM00834,False
MK-2206,Taselisib,SIDM00193,False
Sapitinib,Vinorelbine,SIDM00193,False
Taselisib,BMS-754807,SIDM00193,False
BMS-754807,MK-2206,SIDM00534,False
Trametinib,SB216763,SIDM00677,False
SB216763,Linsitinib,SIDM00835,False
Sapitinib,Palbociclib,SIDM00150,False
BMS-754807,Taselisib,SIDM00677,False
Vinorelbine,SB505124,SIDM01197,False
Sapitinib,Navitoclax,SIDM00359,False
Navitoclax,Vinorelbine,SIDM00842,False
SB505124,Sapitinib,SIDM00217,False
Afatinib,Sapitinib,SIDM00782,False
SB505124,Trametinib,SIDM00118,False
Navitoclax,Palbociclib,SIDM00049,False
SB505124,Palbociclib,SIDM00834,False
Afatinib,Linsitinib,SIDM00282,False
MK-2206,SB505124,SIDM00826,False
Palbociclib,Trametinib,SIDM00527,False
Vinorelbine,Linsitinib,SIDM01197,False
SB505124,Taselisib,SIDM00282,False
Navitoclax,Sapitinib,SIDM00216,False
Vinorelbine,MK-2206,SIDM00537,False
BMS-754807,Navitoclax,SIDM00214,False
Linsitinib,Afatinib,SIDM00534,False
Afatinib,Navitoclax,SIDM00789,False
MK-2206,Linsitinib,SIDM00359,False
Taselisib,Crizotinib,SIDM00049,False
SB505124,Linsitinib,SIDM00049,False
BMS-754807,Afatinib,SIDM00150,False
Vinorelbine,SB216763,SIDM00216,False
MK-2206,SB216763,SIDM00826,False
Crizotinib,Navitoclax,SIDM00778,False
Sapitinib,SB216763,SIDM00681,False
BMS-754807,SB505124,SIDM00842,False
Navitoclax,Trametinib,SIDM00541,False
Palbociclib,Trametinib,SIDM00541,False
Crizotinib,Vinorelbine,SIDM00776,False
Navitoclax,Palbociclib,SIDM00681,False
Palbociclib,Navitoclax,SIDM00832,False
Navitoclax,SB216763,SIDM00789,False
Crizotinib,Afatinib,SIDM00136,False
Palbociclib,MK-2206,SIDM00832,False
Linsitinib,MK-2206,SIDM00216,False
Palbociclib,Vinorelbine,SIDM00779,False
Sapitinib,Vinorelbine,SIDM00677,False
BMS-754807,Afatinib,SIDM01096,False
Navitoclax,MK-2206,SIDM00834,False
Linsitinib,Taselisib,SIDM00150,False
Linsitinib,Palbociclib,SIDM00193,False
Sapitinib,SB505124,SIDM00779,False
Crizotinib,Taselisib,SIDM01090,False
MK-2206,Vinorelbine,SIDM00826,False
Sapitinib,Taselisib,SIDM00776,False
Trametinib,SB505124,SIDM00216,False
Sapitinib,Taselisib,SIDM00781,False
Afatinib,Navitoclax,SIDM00359,False
Crizotinib,MK-2206,SIDM00778,False
SCH772984,Vinorelbine,SIDM00944,False
Crizotinib,SB216763,SIDM00193,False
MK-2206,SCH772984,SIDM00841,False
SB505124,Linsitinib,SIDM00783,False
Palbociclib,Vinorelbine,SIDM00842,False
Afatinib,Trametinib,SIDM00839,False
SB216763,Taselisib,SIDM00049,False
MK-2206,Taselisib,SIDM00839,False
Sapitinib,MK-2206,SIDM00282,False
Sapitinib,Vinorelbine,SIDM00282,False
Taselisib,Linsitinib,SIDM00789,False
BMS-754807,Crizotinib,SIDM00193,False
Vinorelbine,SB505124,SIDM00527,False
BMS-754807,Taselisib,SIDM00488,False
Afatinib,Palbociclib,SIDM00282,False
Trametinib,SCH772984,SIDM00677,False
Navitoclax,MK-2206,SIDM00537,False
SCH772984,Sapitinib,SIDM00781,False
Vinorelbine,SCH772984,SIDM01233,False
SCH772984,Taselisib,SIDM00781,False
Trametinib,MK-2206,SIDM01090,False
Taselisib,BMS-754807,SIDM00782,False
Crizotinib,SCH772984,SIDM00841,False
Navitoclax,SCH772984,SIDM00835,False
Taselisib,SB505124,SIDM00214,False
Trametinib,MK-2206,SIDM00779,False
SB505124,SCH772984,SIDM00789,False
Afatinib,BMS-754807,SIDM00779,False
BMS-754807,SB505124,SIDM00118,False
MK-2206,SB216763,SIDM00832,False
BMS-754807,Trametinib,SIDM01233,False
SB216763,Trametinib,SIDM00487,False
Trametinib,SCH772984,SIDM00834,False
Taselisib,Trametinib,SIDM00781,False
Afatinib,Taselisib,SIDM00839,False
SCH772984,Crizotinib,SIDM00193,False
Vinorelbine,SB216763,SIDM00944,False
SB216763,Crizotinib,SIDM00534,False
Palbociclib,Trametinib,SIDM00841,False
Crizotinib,Palbociclib,SIDM00812,False
SCH772984,Afatinib,SIDM00677,False
Vinorelbine,SCH772984,SIDM01096,False
Palbociclib,Sapitinib,SIDM00217,False
Afatinib,BMS-754807,SIDM00359,False
SB216763,BMS-754807,SIDM00217,False
Vinorelbine,Afatinib,SIDM00359,False
Crizotinib,Afatinib,SIDM00839,False
MK-2206,Vinorelbine,SIDM01090,False
SCH772984,Palbociclib,SIDM00216,False
SB216763,Vinorelbine,SIDM00832,False
SCH772984,SB216763,SIDM00660,False
Sapitinib,SB216763,SIDM00150,False
MK-2206,Crizotinib,SIDM00193,False
Vinorelbine,SB505124,SIDM00282,False
Taselisib,Crizotinib,SIDM00957,False
SB505124,Palbociclib,SIDM00487,False
Trametinib,Crizotinib,SIDM00812,False
Taselisib,Navitoclax,SIDM00789,False
Afatinib,SB216763,SIDM00488,False
Sapitinib,Navitoclax,SIDM00944,False
Palbociclib,Afatinib,SIDM00216,False
Sapitinib,SB505124,SIDM00118,False
Taselisib,MK-2206,SIDM00957,False
SCH772984,Palbociclib,SIDM00789,False
Navitoclax,Trametinib,SIDM00837,False
Palbociclib,Taselisib,SIDM00681,False
BMS-754807,SB505124,SIDM00488,False
Afatinib,Vinorelbine,SIDM00537,False
Afatinib,BMS-754807,SIDM01197,False
BMS-754807,Trametinib,SIDM00839,False
Vinorelbine,Taselisib,SIDM00835,False
BMS-754807,SB505124,SIDM00537,False
SB505124,Crizotinib,SIDM00681,False
Navitoclax,Sapitinib,SIDM00527,False
Linsitinib,Palbociclib,SIDM00776,False
SCH772984,Taselisib,SIDM00777,False
Palbociclib,Trametinib,SIDM00136,False
Crizotinib,Linsitinib,SIDM00789,False
Taselisib,SB216763,SIDM00944,False
Navitoclax,Crizotinib,SIDM00527,False
Vinorelbine,Linsitinib,SIDM00282,False
Vinorelbine,Taselisib,SIDM00837,False
Linsitinib,SCH772984,SIDM01096,False
Palbociclib,Sapitinib,SIDM00777,False
Linsitinib,Crizotinib,SIDM00527,False
Crizotinib,SCH772984,SIDM00660,False
SCH772984,Linsitinib,SIDM00837,False
Palbociclib,SCH772984,SIDM00833,False
Afatinib,Trametinib,SIDM00957,False
Linsitinib,SB216763,SIDM00049,False
Linsitinib,Trametinib,SIDM01096,False
Linsitinib,MK-2206,SIDM00487,False
MK-2206,BMS-754807,SIDM00812,False
SCH772984,Linsitinib,SIDM01197,False
SCH772984,Trametinib,SIDM00498,False
Linsitinib,Afatinib,SIDM00782,False
Trametinib,Sapitinib,SIDM00498,False
Sapitinib,SB505124,SIDM00777,False
SB505124,BMS-754807,SIDM00193,False
SB216763,SB505124,SIDM00214,False
Linsitinib,Afatinib,SIDM00781,False
Trametinib,MK-2206,SIDM00150,False
SB216763,Sapitinib,SIDM00839,False
Sapitinib,Taselisib,SIDM00783,False
SB216763,Linsitinib,SIDM00837,False
MK-2206,SB505124,SIDM00216,False
Linsitinib,Sapitinib,SIDM00812,False
BMS-754807,Linsitinib,SIDM00359,False
Taselisib,Trametinib,SIDM00681,False
Crizotinib,Navitoclax,SIDM00837,False
Trametinib,SB216763,SIDM00193,False
Trametinib,Linsitinib,SIDM00957,False
Vinorelbine,SB505124,SIDM00359,False
BMS-754807,Linsitinib,SIDM00783,False
Sapitinib,Afatinib,SIDM00944,False
Trametinib,SB505124,SIDM00835,False
Sapitinib,Afatinib,SIDM00841,False
BMS-754807,Taselisib,SIDM00150,False
Sapitinib,Linsitinib,SIDM00944,False
Vinorelbine,Linsitinib,SIDM00783,False
Vinorelbine,Afatinib,SIDM00136,False
SB216763,SB505124,SIDM00534,False
Afatinib,Vinorelbine,SIDM00217,False
SB505124,SCH772984,SIDM00782,False
MK-2206,Taselisib,SIDM00049,False
MK-2206,SB505124,SIDM00118,False
Afatinib,Crizotinib,SIDM00957,False
BMS-754807,Taselisib,SIDM00832,False
SB216763,MK-2206,SIDM00681,False
Crizotinib,Taselisib,SIDM00214,False
Afatinib,SB216763,SIDM00677,False
Afatinib,SCH772984,SIDM00783,False
Sapitinib,Vinorelbine,SIDM00826,False
Palbociclib,Navitoclax,SIDM01090,False
Vinorelbine,SCH772984,SIDM00136,False
Afatinib,Palbociclib,SIDM00778,False
Crizotinib,SB505124,SIDM01233,False
Taselisib,Vinorelbine,SIDM01197,False
Palbociclib,Vinorelbine,SIDM00534,False
MK-2206,SB505124,SIDM00789,False
SCH772984,Linsitinib,SIDM00193,False
SCH772984,Afatinib,SIDM00498,False
SB505124,Sapitinib,SIDM00834,False
SB216763,Vinorelbine,SIDM00488,False
SCH772984,Sapitinib,SIDM00778,False
BMS-754807,SCH772984,SIDM00677,False
SB216763,SCH772984,SIDM00282,False
SB505124,SB216763,SIDM00359,False
Trametinib,SCH772984,SIDM00783,False
SB216763,BMS-754807,SIDM00778,False
Taselisib,BMS-754807,SIDM00527,False
Navitoclax,Vinorelbine,SIDM00527,False
BMS-754807,MK-2206,SIDM00777,False
Palbociclib,BMS-754807,SIDM01090,False
